frame,width,height,batches,vertices,clears,snapshot,color_differences,depth_differences,mirror_us,snapshot_us
237,2736,4096,12,3890280,5,0,0,0,3.400,0.000
238,2736,4096,12,3890280,5,0,0,0,3.400,0.000
239,2736,4096,12,3890280,5,0,0,0,3.400,0.000
240,2736,4096,12,3890280,5,0,0,0,3.400,0.000
241,2736,4096,12,3890280,5,0,0,0,3.400,0.000
242,2736,4096,12,3890280,5,0,0,0,3.400,0.000
243,2736,4096,12,3890280,5,0,0,0,3.400,0.000
244,2736,4096,12,3890280,5,0,0,0,3.400,0.000
245,2736,4096,12,3890280,5,0,0,0,3.400,0.000
246,2736,4096,12,3890280,5,0,0,0,3.400,0.000
247,2736,4096,15,3923172,5,0,0,0,3.700,0.000
248,2736,4096,16,3927648,5,0,0,0,3.900,0.000
249,2736,4096,16,3927648,5,0,0,0,3.900,0.000
250,2736,4096,16,3927648,5,0,0,0,3.900,0.000
251,2736,4096,16,3927648,5,0,0,0,3.900,0.000
252,2736,4096,16,3927648,5,0,0,0,3.900,0.000
253,2736,4096,16,3927648,5,0,0,0,3.900,0.000
254,2736,4096,16,3927648,5,0,0,0,3.900,0.000
255,2736,4096,16,3927648,5,0,0,0,3.900,0.000
256,2736,4096,16,3927648,5,0,0,0,3.900,0.000
257,2736,4096,16,3927648,5,0,0,0,3.900,0.000
258,2736,4096,18,3939120,5,0,0,0,4.300,0.000
259,2736,4096,18,3939120,5,0,0,0,4.300,0.000
260,2736,4096,18,3939120,5,0,0,0,4.300,0.000
261,2736,4096,18,3939120,5,0,0,0,4.300,0.000
262,2736,4096,18,3939120,5,0,0,0,4.300,0.000
263,2736,4096,18,3939120,5,0,0,0,4.300,0.000
264,2736,4096,18,3939120,5,0,0,0,4.300,0.000
265,2736,4096,18,3939120,5,0,0,0,4.300,0.000
266,2736,4096,18,3939120,5,0,0,0,4.300,0.000
267,2736,4096,18,3939120,5,0,0,0,4.300,0.000
268,2736,4096,19,3950436,5,0,0,0,4.400,0.000
269,2736,4096,19,3950436,5,0,0,0,4.400,0.000
270,2736,4096,19,3950436,5,0,0,0,4.400,0.000
