frame,emulated_seconds,host_seconds
1,0.017502471249,0.004404300
2,0.035004942498,0.016804200
3,0.052507413746,0.027080600
4,0.070009884995,0.045381700
5,0.087512356244,0.063795100
6,0.105014827493,0.080236600
7,0.122517298741,0.098235300
8,0.140019769990,0.115279000
9,0.157522241239,0.131670000
10,0.175024712488,0.149783200
11,0.192527183736,0.167573200
12,0.210029654985,0.183666900
13,0.227532126234,0.201569900
14,0.245034597483,0.218108600
15,0.262537068731,0.235549000
16,0.280039539980,0.252749900
17,0.297542011229,0.270630900
18,0.315044482478,0.291254400
19,0.332546953727,0.305881500
20,0.350049424975,0.324778700
21,0.367551896224,0.342844100
22,0.385054367473,0.359529000
23,0.402556838722,0.377136700
24,0.420059309970,0.394555200
25,0.437561781219,0.411981800
26,0.455064252468,0.431054700
27,0.472566723717,0.447105600
28,0.490069194965,0.464799300
29,0.507571666214,0.482234400
30,0.525074137463,0.500128900
31,0.542576608712,0.517201500
32,0.560079079960,0.535297300
33,0.577581551209,0.552523800
34,0.595084022458,0.569451700
35,0.612586493707,0.588366500
36,0.630088964956,0.605114800
37,0.647591436204,0.622166000
38,0.665093907453,0.639641700
39,0.682596378702,0.656873300
40,0.700098849951,0.674487500
41,0.717601321199,0.691895600
42,0.735103792448,0.709593800
43,0.752606263697,0.727185200
44,0.770108734946,0.744630000
45,0.787611206194,0.762127300
46,0.805113677443,0.779642200
47,0.822616148692,0.796833800
48,0.840118619941,0.814707100
49,0.857621091189,0.831901500
50,0.875123562438,0.849557600
51,0.892626033687,0.867039700
52,0.910128504936,0.884834800
53,0.927630976185,0.902604800
54,0.945133447433,0.920100900
55,0.962635918682,0.937521900
56,0.980138389931,0.954840700
57,0.997640861180,0.972521800
58,1.015143332428,0.989936000
59,1.032645803677,1.007266100
60,1.050148274926,1.024918600
61,1.067650746175,1.042875400
62,1.085153217423,1.059641500
63,1.102655688672,1.077174900
64,1.120158159921,1.095014100
65,1.137660631170,1.112079100
66,1.155163102418,1.129768000
67,1.172665573667,1.147460100
68,1.190168044916,1.165266700
69,1.207670516165,1.182047100
70,1.225172987414,1.199472300
71,1.242675458662,1.217219000
72,1.260177929911,1.235156400
73,1.277680401160,1.252236500
74,1.295182872409,1.270156900
75,1.312685343657,1.287923900
76,1.330187814906,1.305138800
77,1.347690286155,1.322045400
78,1.365192757404,1.339765300
79,1.382695228652,1.357269700
80,1.400197699901,1.374853800
81,1.417700171150,1.391948900
82,1.435202642399,1.409686700
83,1.452705113647,1.427108900
84,1.470207584896,1.444915800
85,1.487710056145,1.462099300
86,1.505212527394,1.479645200
87,1.522714998642,1.496985400
88,1.540217469891,1.514642700
89,1.557719941140,1.532389900
90,1.575222412389,1.549705300
91,1.592724883638,1.567137300
92,1.610227354886,1.585227600
93,1.627729826135,1.602384400
94,1.645232297384,1.619915300
95,1.662734768633,1.637911300
96,1.680237239881,1.654622500
97,1.697739711130,1.672268400
98,1.715242182379,1.690046800
99,1.732744653628,1.707168500
100,1.750247124876,1.724523100
101,1.767749596125,1.742150800
102,1.785252067374,1.759900600
103,1.802754538623,1.777219600
104,1.820257009871,1.794768700
105,1.837759481120,1.812377600
106,1.855261952369,1.829605500
107,1.872764423618,1.847059300
108,1.890266894867,1.864626500
109,1.907769366115,1.882095800
110,1.925271837364,1.899629700
111,1.942774308613,1.917586900
112,1.960276779862,1.935126800
113,1.977779251110,1.952000100
114,1.995281722359,1.969831400
115,2.012784193608,1.987525200
116,2.030286664857,2.005076600
117,2.047789136105,2.022740600
118,2.065291607354,2.039553600
119,2.082794078603,2.057167900
120,2.100296549852,2.074626800
121,2.117799021100,2.092148800
122,2.135301492349,2.109620300
123,2.152803963598,2.128006100
124,2.170306434847,2.144977800
125,2.187808906096,2.162739700
126,2.205311377344,2.180064700
127,2.222813848593,2.198410700
128,2.240316319842,2.215450200
129,2.257818791091,2.232355900
130,2.275321262339,2.249805300
131,2.292823733588,2.267847100
132,2.310326204837,2.285243500
133,2.327828676086,2.302855200
134,2.345331147334,2.320095700
135,2.362833618583,2.337406800
136,2.380336089832,2.354709200
137,2.397838561081,2.372402600
138,2.415341032329,2.389863200
139,2.432843503578,2.407234600
140,2.450345974827,2.424725700
141,2.467848446076,2.442207200
142,2.485350917325,2.460134000
143,2.502853388573,2.478574500
144,2.520355859822,2.494950400
145,2.537858331071,2.512380100
146,2.555360802320,2.530030700
147,2.572863273568,2.547176400
148,2.590365744817,2.565096100
149,2.607868216066,2.582315800
150,2.625370687315,2.599733700
151,2.642873158563,2.617548000
152,2.660375629812,2.635261100
153,2.677878101061,2.652347000
154,2.695380572310,2.670435600
155,2.712883043558,2.687552400
156,2.730385514807,2.704745200
157,2.747887986056,2.722580900
158,2.765390457305,2.740425000
159,2.782892928554,2.757097800
160,2.800395399802,2.775151900
161,2.817897871051,2.792342400
162,2.835400342300,2.810070500
163,2.852902813549,2.827020400
164,2.870405284797,2.844756000
165,2.887907756046,2.862240700
166,2.905410227295,2.879683500
167,2.922912698544,2.897609500
168,2.940415169792,2.915062100
169,2.957917641041,2.932251400
170,2.975420112290,2.949662500
171,2.992922583539,2.967507200
172,3.010425054787,2.984839200
173,3.027927526036,3.002328700
174,3.045429997285,3.020119800
175,3.062932468534,3.037618100
176,3.080434939783,3.054984200
177,3.097937411031,3.072262100
178,3.115439882280,3.089884800
179,3.132942353529,3.107352500
180,3.150444824778,3.124994000
181,3.167947296026,3.142299800
182,3.185449767275,3.159890300
183,3.202952238524,3.177413600
184,3.220454709773,3.194944300
185,3.237957181021,3.212267800
186,3.255459652270,3.229674800
187,3.272962123519,3.247406200
188,3.290464594768,3.264733100
189,3.307967066016,3.282222900
190,3.325469537265,3.300484900
191,3.342972008514,3.317843900
192,3.360474479763,3.335440600
193,3.377976951012,3.352364500
194,3.395479422260,3.370503600
195,3.412981893509,3.388124400
196,3.430484364758,3.405189100
197,3.447986836007,3.422889700
198,3.465489307255,3.440131300
199,3.482991778504,3.457249100
200,3.500494249753,3.474794800
201,3.517996721002,3.492054400
202,3.535499192250,3.509827400
203,3.553001663499,3.527327400
204,3.570504134748,3.544859700
205,3.588006605997,3.562603700
206,3.605509077245,3.580720800
207,3.623011548494,3.597356000
208,3.640514019743,3.615113000
209,3.658016490992,3.632408700
210,3.675518962241,3.649853300
211,3.693021433489,3.667390000
212,3.710523904738,3.685244600
213,3.728026375987,3.702896300
214,3.745528847236,3.720289800
215,3.763031318484,3.738131900
216,3.780533789733,3.755109600
217,3.798036260982,3.772915100
218,3.815538732231,3.790032100
219,3.833041203479,3.807323200
220,3.850543674728,3.824823600
221,3.868046145977,3.842352600
222,3.885548617226,3.859824500
223,3.903051088474,3.877608400
224,3.920553559723,3.895086900
225,3.938056030972,3.912527000
226,3.955558502221,3.929885100
227,3.973060973470,3.947417400
228,3.990563444718,3.964839700
229,4.008065915967,3.982273800
230,4.025568387216,3.999918900
231,4.043070858465,4.017620800
232,4.060573329713,4.035629900
233,4.078075800962,4.053079100
234,4.095578272211,4.070258900
235,4.113080743460,4.087782400
236,4.130583214708,4.105005300
237,4.148085685957,4.122596800
238,4.165588157206,4.140148800
239,4.183090628455,4.157653400
240,4.200593099703,4.174925800
241,4.218095570952,4.192424600
242,4.235598042201,4.210105900
243,4.253100513450,4.227341200
244,4.270602984699,4.244872800
245,4.288105455947,4.262969800
246,4.305607927196,4.280434700
247,4.323110398445,4.298119700
248,4.340612869694,4.315099000
249,4.358115340942,4.331508800
250,4.375617812191,4.348984300
251,4.393120283440,4.366386600
252,4.410622754689,4.384130100
253,4.428125225937,4.402284700
254,4.445627697186,4.420309500
255,4.463130168435,4.437141800
256,4.480632639684,4.454674100
257,4.498135110932,4.471517500
258,4.515637582181,4.489087300
259,4.533140053430,4.507180500
260,4.550642524679,4.524089600
261,4.568144995927,4.541573900
262,4.585647467176,4.558935900
263,4.603149938425,4.576540500
264,4.620652409674,4.593929300
265,4.638154880923,4.611548800
266,4.655657352171,4.629045500
267,4.673159823420,4.646732100
268,4.690662294669,4.664161000
269,4.708164765918,4.681610100
270,4.725667237166,4.699072300
271,4.743169708415,4.717137400
272,4.760672179664,4.734292600
273,4.778174650913,4.751854000
274,4.795677122161,4.769607100
275,4.813179593410,4.786662200
276,4.830682064659,4.804323800
277,4.848184535908,4.821776700
278,4.865687007156,4.839314500
279,4.883189478405,4.856864100
280,4.900691949654,4.874048800
281,4.918194420903,4.891736100
282,4.935696892152,4.909103400
283,4.953199363400,4.927041400
284,4.970701834649,4.943943000
285,4.988204305898,4.961602100
286,5.005706777147,4.978925600
287,5.023209248395,4.996655200
288,5.040711719644,5.013914600
289,5.058214190893,5.031643800
290,5.075716662142,5.049928300
291,5.093219133390,5.067047200
292,5.110721604639,5.084271500
293,5.128224075888,5.101630500
294,5.145726547137,5.119384900
295,5.163229018385,5.137166800
296,5.180731489634,5.154407900
297,5.198233960883,5.172096200
298,5.215736432132,5.189300600
299,5.233238903381,5.207232300
300,5.250741374629,5.224175900
301,5.268243845878,5.241929300
302,5.285746317127,5.259320300
303,5.303248788376,5.276992200
304,5.320751259624,5.294065400
305,5.338253730873,5.311529800
306,5.355756202122,5.329484900
307,5.373258673371,5.346911000
308,5.390761144619,5.364239100
309,5.408263615868,5.381718900
310,5.425766087117,5.399327100
311,5.443268558366,5.417097800
312,5.460771029614,5.434522600
313,5.478273500863,5.451637200
314,5.495775972112,5.469757600
315,5.513278443361,5.487079200
316,5.530780914610,5.504471700
317,5.548283385858,5.522090900
318,5.565785857107,5.539208600
319,5.583288328356,5.556754800
320,5.600790799605,5.574302900
321,5.618293270853,5.591854100
322,5.635795742102,5.609270600
323,5.653298213351,5.627244000
324,5.670800684600,5.644318500
325,5.688303155848,5.661825000
326,5.705805627097,5.679276500
327,5.723308098346,5.696767000
328,5.740810569595,5.714604700
329,5.758313040843,5.732056000
330,5.775815512092,5.749591400
331,5.793317983341,5.766984700
332,5.810820454590,5.784828500
333,5.828322925839,5.801846200
334,5.845825397087,5.819916600
335,5.863327868336,5.837277600
336,5.880830339585,5.854302400
337,5.898332810834,5.872062500
338,5.915835282082,5.889239200
339,5.933337753331,5.906894100
340,5.950840224580,5.924403300
341,5.968342695829,5.941922600
342,5.985845167077,5.959469000
343,6.003347638326,5.976915400
344,6.020850109575,5.994324100
345,6.038352580824,6.011927000
346,6.055855052072,6.030252000
347,6.073357523321,6.047127100
348,6.090859994570,6.064374100
349,6.108362465819,6.081934000
350,6.125864937068,6.099462700
351,6.143367408316,6.116920300
352,6.160869879565,6.135370800
353,6.178372350814,6.152335800
354,6.195874822063,6.169658800
355,6.213377293311,6.186735800
356,6.230879764560,6.205009900
357,6.248382235809,6.222077200
358,6.265884707058,6.239436600
359,6.283387178306,6.256968600
360,6.300889649555,6.274374300
361,6.318392120804,6.292074700
362,6.335894592053,6.309176200
363,6.353397063301,6.326774100
364,6.370899534550,6.344376300
365,6.388402005799,6.361916900
366,6.405904477048,6.379247900
367,6.423406948297,6.396897200
368,6.440909419545,6.414248600
369,6.458411890794,6.431759400
370,6.475914362043,6.449419800
371,6.493416833292,6.467319000
372,6.510919304540,6.484519700
373,6.528421775789,6.502218700
374,6.545924247038,6.519322500
375,6.563426718287,6.537234000
376,6.580929189535,6.554361300
377,6.598431660784,6.572105400
378,6.615934132033,6.589935200
379,6.633436603282,6.606804000
380,6.650939074530,6.624446100
381,6.668441545779,6.641773800
382,6.685944017028,6.659466800
383,6.703446488277,6.676854600
384,6.720948959526,6.694807400
385,6.738451430774,6.712059200
386,6.755953902023,6.729914600
387,6.773456373272,6.747038700
388,6.790958844521,6.764377800
389,6.808461315769,6.782070700
390,6.825963787018,6.799593700
391,6.843466258267,6.817273100
392,6.860968729516,6.835092100
393,6.878471200764,6.852050300
394,6.895973672013,6.870063600
395,6.913476143262,6.887231300
396,6.930978614511,6.904482000
397,6.948481085759,6.922161300
398,6.965983557008,6.939729900
399,6.983486028257,6.957036900
400,7.000988499506,6.974504000
401,7.018490970755,6.991887600
402,7.035993442003,7.009371100
403,7.053495913252,7.026863400
404,7.070998384501,7.044463500
405,7.088500855750,7.061870200
406,7.106003326998,7.079694500
407,7.123505798247,7.096924500
408,7.141008269496,7.114468500
409,7.158510740745,7.131913900
410,7.176013211993,7.149581600
411,7.193515683242,7.167255400
412,7.211018154491,7.184596000
413,7.228520625740,7.202523700
414,7.246023096988,7.219430500
415,7.263525568237,7.237541000
416,7.281028039486,7.254830600
417,7.298530510735,7.272177200
418,7.316032981984,7.290115300
419,7.333535453232,7.306879600
420,7.351037924481,7.324931400
421,7.368540395730,7.342141000
422,7.386042866979,7.360171000
423,7.403545338227,7.377037000
424,7.421047809476,7.394744500
425,7.438550280725,7.412131100
426,7.456052751974,7.429637200
427,7.473555223222,7.446900600
428,7.491057694471,7.464578800
429,7.508560165720,7.482177100
430,7.526062636969,7.500763100
431,7.543565108217,7.517430800
432,7.561067579466,7.534579000
433,7.578570050715,7.552671300
434,7.596072521964,7.569715300
435,7.613574993212,7.587698300
436,7.631077464461,7.604602500
437,7.648579935710,7.622046000
438,7.666082406959,7.639578700
439,7.683584878208,7.657001600
440,7.701087349456,7.674421300
441,7.718589820705,7.691777800
442,7.736092291954,7.709724600
443,7.753594763203,7.727113400
444,7.771097234451,7.744808600
445,7.788599705700,7.762080200
446,7.806102176949,7.780300000
447,7.823604648198,7.797521000
448,7.841107119446,7.814728100
449,7.858609590695,7.832043400
450,7.876112061944,7.849700200
451,7.893614533193,7.867419500
452,7.911117004441,7.884978900
453,7.928619475690,7.903462000
454,7.946121946939,7.919827100
455,7.963624418188,7.937417500
456,7.981126889437,7.954517800
457,7.998629360685,7.972273500
458,8.016131831934,7.990045700
459,8.033634303183,8.007031100
460,8.051136774432,8.024936400
461,8.068639245680,8.042323100
462,8.086141716929,8.060009900
463,8.103644188178,8.077700100
464,8.121146659427,8.094729700
465,8.138649130675,8.112179500
466,8.156151601924,8.129726900
467,8.173654073173,8.147151100
468,8.191156544422,8.164594900
469,8.208659015670,8.182027200
470,8.226161486919,8.200197500
471,8.243663958168,8.217078400
472,8.261166429417,8.235122400
473,8.278668900666,8.251922000
474,8.296171371914,8.269659100
