frame,cpu_frame,cpu_time,device_time,multiplier,sources,instances,quads,viewport,hash,source_us,assembly_us,hash_us,snapshot_us,guest_cycles,scene,scene_frame,scene_time,bounds,culled_bounds,materials_us
3579,3579,62.658938666040,62.658951232707,3,7147,19,173,0,0c11b3a4256a3a27,1351.100,4091.300,38.300,0.400,0,2196,3579,62.658908699373,1,2700,1375.100
3580,3580,62.676441099373,62.676453666040,3,7147,19,173,0,76041cc8935f479f,1447.100,4132.200,38.300,0.400,0,2197,3580,62.676411132707,1,2700,1332.800
3581,3581,62.693943532706,62.693956099373,3,7147,19,173,0,cab6694b2fca8c2d,1331.600,4239.600,38.300,0.400,0,2198,3581,62.693913566040,1,2700,1266.400
3582,3582,62.711446099373,62.711458666040,3,7147,19,173,0,1b5bee8b15e8a555,1340.400,4458.400,38.300,0.500,0,2199,3582,62.711416132706,1,2700,1256.200
3583,3583,62.728948832706,62.728961399373,3,7147,19,173,0,666b3efcd8e73793,1363.900,4078.200,38.300,0.500,0,2200,3583,62.728918866039,1,2700,1279.500
3584,3584,62.746450966039,62.746463532706,3,7147,19,173,0,49033a8ba59739ea,1371.400,4085.800,38.300,0.600,0,2201,3584,62.746420999373,1,2700,1496.700
3585,3585,62.763953366039,62.763965932706,3,7147,19,173,0,eb4aec8deac150bc,1381.800,4280.800,38.700,0.500,0,2202,3585,62.763923399372,1,2700,1362.600
3586,3586,62.781455932706,62.781468499372,3,7147,19,173,0,5dc80df508edb1e4,1360.600,4129.700,38.400,0.500,0,2203,3586,62.781425966039,1,2700,1279.200
3587,3587,62.798958432705,62.798970999372,3,7147,19,173,0,9f9a13bfe644f25e,1361.700,4064.400,38.300,0.300,0,2204,3587,62.798928466039,1,2700,1254.300
3588,3588,62.816460899372,62.816473466039,3,7147,19,173,0,c0cd84c183f78106,1392.100,4079.500,38.300,0.300,0,2205,3588,62.816430932705,1,2700,1222.900
3589,3589,62.833963366038,62.833975932705,3,7147,19,173,0,6a4799eae1bc6ea0,1377.300,4086.400,38.300,0.400,0,2206,3589,62.833933399372,1,2700,1255.200
3590,3590,62.851465799371,62.851478366038,3,7147,19,173,0,e39b45d806a5c930,1353.200,4060.400,38.300,0.300,0,2207,3590,62.851435832705,1,2700,1235.000
3591,3591,62.868968666038,62.868981232705,3,7147,19,173,0,49ef2b9edd17aa92,1355.400,4152.100,38.700,0.400,0,2208,3591,62.868938699371,1,2700,1237.800
3592,3592,62.886470766038,62.886483332704,3,7147,19,173,0,19855c91f740d5c2,1348.100,4234.700,38.300,0.900,0,2209,3592,62.886440799371,1,2700,1233.000
3593,3593,62.903973199371,62.903985766038,3,7147,19,173,0,d51630263bb3fc94,1360.000,4377.800,38.400,0.400,0,2210,3593,62.903943232704,1,2700,1486.500
3594,3594,62.921475666037,62.921488232704,3,7147,19,173,0,6bf70b3c748c9b6c,1341.900,4268.600,38.300,0.300,0,2211,3594,62.921445699371,1,2700,1267.200
3595,3595,62.938978132704,62.938990699371,3,7147,19,173,0,395b6b355e1e7ec6,1346.900,4110.400,38.300,1.700,0,2212,3595,62.938948166037,1,2700,1314.600
3596,3596,62.956480599370,62.956493166037,3,7147,19,173,0,a502b86c65a950be,1364.500,4202.700,38.300,0.500,0,2213,3596,62.956450632704,1,2700,1341.500
3597,3597,62.973983032704,62.973995599370,3,7147,19,173,0,094cc0b6e89d0d58,1373.300,4207.000,38.300,0.300,0,2214,3597,62.973953066037,1,2700,1312.700
3598,3598,62.991485632703,62.991498199370,3,7147,19,173,0,1f93fdd0240231b8,1350.600,4288.000,38.400,1.000,0,2215,3598,62.991455666037,1,2700,1360.400
3599,3599,63.008988299370,63.009000866037,3,7147,19,173,0,b922810b98cb439a,1488.900,4497.500,38.300,0.400,0,2216,3599,63.008958332703,1,2700,1315.200
3600,3600,63.026490566036,63.026503132703,3,7147,19,173,0,e1433dee9842775a,1404.300,4174.300,38.500,0.400,0,2217,3600,63.026460599370,1,2700,1359.500
3601,3601,63.043993066036,63.044005632703,3,7147,19,173,0,40186287602005cc,1373.800,4150.900,38.400,0.500,0,2218,3601,63.043963099370,1,2700,1548.800
3602,3602,63.061495532703,63.061508099369,3,7147,19,173,0,a2489c385657e4b4,1376.200,4165.800,38.300,0.800,0,2219,3602,63.061465566036,1,2700,1461.800
3603,3603,63.078997866036,63.079010432703,3,7147,19,173,0,24b4ac4d37b906ee,1384.300,4139.000,38.300,0.400,0,2220,3603,63.078967899369,1,2700,1314.900
3604,3604,63.096500432702,63.096512999369,3,7147,19,173,0,8d187de511365576,1502.100,4146.400,38.400,0.500,0,2221,3604,63.096470466036,1,2700,1319.400
3605,3605,63.114002899369,63.114015466036,3,7147,19,173,0,1b07556c21449f10,1352.800,4141.500,38.300,0.300,0,2222,3605,63.113972932702,1,2700,1248.800
3606,3606,63.131512932702,63.131525499369,3,7147,19,173,0,31e7a66b6c63c4c0,1347.100,4116.100,38.300,0.400,0,2223,3606,63.131482966035,1,2700,1247.500
3607,3607,63.149008299369,63.149020866035,3,7147,19,173,0,49b6bd8f2f70e9c2,1348.400,4087.400,38.300,0.300,0,2224,3607,63.148978332702,1,2700,1235.000
3608,3608,63.166510266035,63.166522832702,3,7147,19,173,0,524dcb0917040bb2,1352.800,4116.500,51.000,0.300,0,2225,3608,63.166480299368,1,2700,1225.600
3609,3609,63.184012766035,63.184025332701,3,7147,19,173,0,46f503e0fd0242e4,1399.300,4069.600,38.400,0.400,0,2226,3609,63.183982799368,1,2700,1401.000
3610,3610,63.201515166035,63.201527732701,3,7147,19,173,0,fd20dd85e1fcbd7c,1354.300,4136.500,38.300,0.400,0,2227,3610,63.201485199368,1,2700,1355.900
3611,3611,63.219017666034,63.219030232701,3,7147,19,173,0,4285c35f4f835816,1355.900,4222.900,38.300,0.300,0,2228,3611,63.218987699368,1,2700,1255.700
3612,3612,63.236520232701,63.236532799368,3,7147,19,173,0,98c80f6623d9d4ae,1359.400,4059.100,38.300,0.300,0,2229,3612,63.236490266034,1,2700,1237.100
3613,3613,63.254022699367,63.254035266034,3,7147,19,173,0,9146e56a9b52a4c8,1381.200,4237.600,38.400,1.200,0,2230,3613,63.253992732701,1,2700,1290.100
3614,3614,63.271525132701,63.271537699367,3,7147,19,173,0,9cebc3293538c248,1338.600,4151.500,38.300,0.400,0,2231,3614,63.271495166034,1,2700,1255.100
3615,3615,63.289027832700,63.289040399367,3,7147,19,173,0,9ca39e274259d78a,1341.500,4170.200,38.600,0.400,0,2232,3615,63.288997866034,1,2700,1272.000
3616,3616,63.306530032700,63.306542599367,3,7147,19,173,0,2137cadff3f8b74a,1345.800,4089.700,38.400,0.300,0,2233,3616,63.306500066034,1,2700,1246.300
3617,3617,63.324032532700,63.324045099367,3,7147,19,173,0,92d7ac43e8b9a45c,1351.100,4027.000,38.300,0.300,0,2234,3617,63.324002566033,1,2700,1441.500
3618,3618,63.341535032700,63.341547599367,3,7147,19,173,0,c6cb86d38b67b5c4,1334.900,4070.800,38.300,0.500,0,2235,3618,63.341505066033,1,2700,1397.000
3619,3619,63.359037432700,63.359049999366,3,7147,19,173,0,c599d0da585bdefe,1366.000,4176.000,38.300,0.500,0,2236,3619,63.359007466033,1,2700,1390.100
3620,3620,63.376539932700,63.376552499366,3,7147,19,173,0,706925dfc15fe0a6,1333.300,4071.200,40.200,0.700,0,2237,3620,63.376509966033,1,2700,1279.000
3621,3621,63.394042432699,63.394054999366,3,7147,19,173,0,3a5b11e35f384240,1360.100,4105.000,38.300,0.400,0,2238,3621,63.394012466033,1,2700,1255.300
3622,3622,63.411544932699,63.411557499366,3,7147,19,173,0,1dcb9a6b9c81bfd0,1367.400,4172.800,38.300,0.300,0,2239,3622,63.411514966033,1,2700,1290.600
3623,3623,63.429047866032,63.429060432699,3,7147,19,173,0,8eb5554eafc80432,1340.300,4285.200,38.300,0.400,0,2240,3623,63.429017899366,1,2700,1280.700
3624,3624,63.446549899366,63.446562466032,3,7147,19,173,0,52897c14a1ecc562,1390.600,4236.500,38.300,0.300,0,2241,3624,63.446519932699,1,2700,1280.400
3625,3625,63.464052366032,63.464064932699,3,7147,19,173,0,b089fb97efcdb234,1352.300,4126.600,38.300,0.300,0,2242,3625,63.464022399365,1,2700,1231.000
3626,3626,63.481554799365,63.481567366032,3,7147,19,173,0,f50babc5bdc20d8c,1348.200,4196.800,47.500,0.400,0,2243,3626,63.481524832699,1,2700,1263.800
3627,3627,63.499057232698,63.499069799365,3,7147,19,173,0,153934161098a926,1327.800,4165.800,38.300,0.300,0,2244,3627,63.499027266032,1,2700,1224.400
3628,3628,63.516559766031,63.516572332698,3,7147,19,173,0,9a84d19c4f2eb41e,1391.000,4321.800,38.300,0.300,0,2245,3628,63.516529799365,1,2700,1336.900
3629,3629,63.534062266031,63.534074832698,3,7147,19,173,0,7975f77b5893ba38,1425.100,4355.100,38.300,0.400,0,2246,3629,63.534032299365,1,2700,1258.800
3630,3630,63.551564699364,63.551577266031,3,7147,19,173,0,0c52b686c3c25858,1435.500,4111.100,38.300,0.400,0,2247,3630,63.551534732698,1,2700,1233.600
3631,3631,63.569067432698,63.569079999364,3,7147,19,173,0,50f403d95c82a7ba,1339.700,4290.600,38.400,0.200,0,2248,3631,63.569037466031,1,2700,1288.300
3632,3632,63.586569566031,63.586582132697,3,7147,19,173,0,0bd78111e7efefba,1336.600,4030.000,38.300,0.200,0,2249,3632,63.586539599364,1,2700,1223.800
3633,3633,63.604071999364,63.604084566031,3,7147,19,173,0,72c48e40672327ec,1407.100,4272.700,38.300,0.500,0,2250,3633,63.604042032697,1,2700,1225.100
3634,3634,63.621577366030,63.621589932697,3,7147,19,173,0,a17570eaf1b42e94,1373.100,4038.200,38.300,0.300,0,2251,3634,63.621547399364,1,2700,1266.300
3635,3635,63.639079766030,63.639092332697,3,7147,19,173,0,ce7efc8cb284608e,1338.200,4063.700,38.300,0.300,0,2252,3635,63.639049799364,1,2700,1269.100
3636,3636,63.656582299363,63.656594866030,3,7147,19,173,0,290b7ef7bfb01b96,1411.600,4073.500,38.300,0.400,0,2253,3636,63.656552332697,1,2700,1301.500
3637,3637,63.674084699363,63.674097266030,3,7147,19,173,0,ef3c431c4dbaf730,1365.600,4131.200,46.100,0.400,0,2254,3637,63.674054732697,1,2700,1318.300
3638,3638,63.691587266030,63.691599832696,3,7147,19,173,0,30eb88e3245214e0,1380.400,4098.800,38.300,0.500,0,2255,3638,63.691557299363,1,2700,1367.900
3639,3639,63.709090166030,63.709102732696,3,7147,19,173,0,1accbab7df993662,1352.200,4216.200,38.300,0.300,0,2256,3639,63.709060199363,1,2700,1297.500
3640,3640,63.726592132696,63.726604699363,3,7147,19,173,0,e3db1d1c5c537a52,1338.100,4172.100,38.400,0.700,0,2257,3640,63.726562166029,1,2700,1261.000
3641,3641,63.744094566029,63.744107132696,3,7147,19,173,0,e2ec5333c0a29884,1333.300,4234.700,38.300,0.700,0,2258,3641,63.744064599363,1,2700,1330.600
3642,3642,63.761597099362,63.761609666029,3,7147,19,173,0,d8db04040665879c,1353.000,4415.700,46.200,1.200,0,2259,3642,63.761567132696,1,2700,1533.800
3643,3643,63.779099532696,63.779112099362,3,7147,19,173,0,c7d738ec26574176,1415.900,4272.100,38.300,0.500,0,2260,3643,63.779069566029,1,2700,1320.000
3644,3644,63.796602032695,63.796614599362,3,7147,19,173,0,b9daf68d6f511f8e,1344.300,4128.600,38.300,0.500,0,2261,3644,63.796572066029,1,2700,1213.200
3645,3645,63.814104466029,63.814117032695,3,7147,19,173,0,77a9af3e0ee29fa8,1344.200,4162.900,38.300,0.400,0,2262,3645,63.814074499362,1,2700,1274.300
3646,3646,63.831606932695,63.831619499362,3,7147,19,173,0,b88b83abd396a5e8,1334.800,4166.200,38.300,0.900,0,2263,3646,63.831576966028,1,2700,1293.400
3647,3647,63.849109699362,63.849122266028,3,7147,19,173,0,9ede3c8aa36b52aa,1402.100,4098.800,38.300,0.500,0,2264,3647,63.849079732695,1,2700,1231.800
3648,3648,63.866611866028,63.866624432695,3,7147,19,173,0,4de3d8a9de66802a,1378.900,4241.200,38.300,0.500,0,2265,3648,63.866581899361,1,2700,1305.000
3649,3649,63.884114399361,63.884126966028,3,7147,19,173,0,b7a6033a8dfa61fc,1372.500,4175.800,38.300,0.300,0,2266,3649,63.884084432694,1,2700,1244.200
3650,3650,63.901616832694,63.901629399361,3,7147,19,173,0,77adeef3fa8c53a4,1362.700,4220.800,38.600,0.400,0,2267,3650,63.901586866028,1,2700,1320.000
3651,3651,63.919119266027,63.919131832694,3,7147,19,173,0,2aceb30c1d7ea19e,1337.200,4080.900,38.300,0.600,0,2268,3651,63.919089299361,1,2700,1572.400
3652,3652,63.936621799361,63.936634366027,3,7147,19,173,0,4d1eb89b735f8bc6,1379.600,4055.300,38.300,0.400,0,2269,3652,63.936591832694,1,2700,1228.000
3653,3653,63.954124266027,63.954136832694,3,7147,19,173,0,c56d88f2f2fe4c60,1355.000,4076.700,38.300,0.200,0,2270,3653,63.954094299360,1,2700,1211.800
3654,3654,63.971626766027,63.971639332694,3,7147,19,173,0,cd291f3db5862470,1372.000,4087.600,38.400,0.300,0,2271,3654,63.971596799360,1,2700,1246.700
3655,3655,63.989129666027,63.989142232693,3,7147,19,173,0,971e8f8b024f2452,1382.800,4276.800,38.400,0.600,0,2272,3655,63.989099699360,1,2700,1268.900
3656,3656,64.006631699360,64.006644266027,3,7147,19,173,0,158ade25be1e4e02,1344.900,4179.400,89.000,1.200,0,2273,3656,64.006601732693,1,2700,1354.600
3657,3657,64.024134499360,64.024147066026,3,7147,19,173,0,9f4cd0b2b16d06a8,1345.000,4192.500,38.300,0.300,0,2274,3657,64.024104132693,1,2700,1255.400
3658,3658,64.041636999360,64.041649566026,3,7147,19,173,0,07341dbb4e509f74,1343.700,4173.700,38.200,0.500,0,2275,3658,64.041606632693,1,2700,1433.900
3659,3659,64.059139532693,64.059152099359,3,7147,19,173,0,c57f994ec14d052e,1535.600,4146.600,38.300,0.500,0,2276,3659,64.059109166026,1,2700,1243.200
