frame,emulated_seconds,host_seconds
1,0.017502471249,0.005679300
2,0.035004942498,0.030852000
3,0.052507413746,0.048514300
4,0.070009884995,0.065963600
5,0.087512356244,0.082529800
6,0.105014827493,0.111741100
7,0.122517298741,0.127993700
8,0.140019769990,0.145509000
9,0.157522241239,0.163412200
10,0.175024712488,0.181774800
11,0.192527183736,0.196684200
12,0.210029654985,0.221724200
13,0.227532126234,0.245964500
14,0.245034597483,0.263220800
15,0.262537068731,0.277784400
16,0.280039539980,0.300178700
17,0.297542011229,0.314651700
18,0.315044482478,0.332825200
19,0.332546953727,0.352017900
20,0.350049424975,0.371015700
21,0.367551896224,0.388911700
22,0.385054367473,0.406145000
23,0.402556838722,0.422011200
24,0.420059309970,0.438800600
25,0.437561781219,0.456192000
26,0.455064252468,0.479815300
27,0.472566723717,0.495261800
28,0.490069194965,0.513204100
29,0.507571666214,0.531551300
30,0.525074137463,0.549113300
31,0.542576608712,0.566383400
32,0.560079079960,0.587846800
33,0.577581551209,0.605065200
34,0.595084022458,0.622507400
35,0.612586493707,0.639309600
36,0.630088964956,0.654312200
37,0.647591436204,0.671457900
38,0.665093907453,0.687288600
39,0.682596378702,0.705224700
40,0.700098849951,0.722320400
41,0.717601321199,0.740358900
42,0.735103792448,0.757222300
43,0.752606263697,0.775007200
44,0.770108734946,0.792985000
45,0.787611206194,0.809609400
46,0.805113677443,0.826896200
47,0.822616148692,0.844634700
48,0.840118619941,0.862073000
49,0.857621091189,0.880222700
50,0.875123562438,0.897461100
51,0.892626033687,0.914688400
52,0.910128504936,0.932316900
53,0.927630976185,0.950235900
54,0.945133447433,0.968700900
55,0.962635918682,0.985483800
56,0.980138389931,1.004688400
57,0.997640861180,1.021224700
58,1.015143332428,1.038296100
59,1.032645803677,1.055821100
60,1.050148274926,1.072475100
61,1.067650746175,1.089759300
62,1.085153217423,1.107037700
63,1.102655688672,1.125995900
64,1.120158159921,1.142264300
65,1.137660631170,1.159491800
66,1.155163102418,1.177091300
67,1.172665573667,1.194851700
68,1.190168044916,1.212117900
69,1.207670516165,1.232108200
70,1.225172987414,1.247159300
71,1.242675458662,1.264625800
72,1.260177929911,1.282169300
73,1.277680401160,1.300281400
74,1.295182872409,1.319093700
75,1.312685343657,1.335603300
76,1.330187814906,1.355491100
77,1.347690286155,1.371642500
78,1.365192757404,1.388941200
79,1.382695228652,1.405584100
80,1.400197699901,1.422395600
81,1.417700171150,1.440129600
82,1.435202642399,1.458015300
83,1.452705113647,1.474813000
84,1.470207584896,1.492538300
85,1.487710056145,1.509861900
86,1.505212527394,1.527444000
87,1.522714998642,1.545010500
88,1.540217469891,1.563023800
89,1.557719941140,1.579595800
90,1.575222412389,1.597373200
91,1.592724883638,1.614742400
92,1.610227354886,1.632228400
93,1.627729826135,1.650162500
94,1.645232297384,1.668413800
95,1.662734768633,1.685598200
96,1.680237239881,1.704602100
97,1.697739711130,1.721244300
98,1.715242182379,1.738210600
99,1.732744653628,1.755166600
100,1.750247124876,1.772650800
101,1.767749596125,1.789901900
102,1.785252067374,1.807926800
