scene,frame,generation,pages,palettes,bytes,hash,decode_us,upload_us,snapshot_us
2164,3555,53,3,25,38196,efd1072ea4fe26a2,47.600,153.800,0.100
2165,3556,54,3,25,38196,345335e90b75436a,48.200,151.900,0.100
2166,3557,55,3,25,38196,1629a12b57ebac16,47.100,151.300,0.100
2167,3558,56,3,26,39228,ab04ed51dca6ff34,49.500,152.100,0.100
2168,3559,57,3,27,40260,4d452dd3fcbadd54,50.500,202.400,0.100
2169,3560,58,3,26,39228,b6375ceb4065eed3,85.000,152.600,0.400
2170,3561,59,3,26,39228,0baf255b70b79340,55.700,279.300,0.400
2171,3562,60,3,26,39228,87267471aa5967bf,51.000,316.300,0.600
2172,3563,61,3,26,39228,de76148e8be68cc8,52.600,196.800,0.100
2173,3564,62,3,26,39228,a52c1cd6b0f7289b,52.500,166.600,0.100
2174,3565,63,3,26,39228,d1a17157dc7e4c76,51.400,159.700,0.100
2175,3567,64,3,25,38196,dd28f1ea16239825,53.900,230.900,0.300
2176,3568,65,3,24,37164,35f084151cf1fc3f,51.300,168.200,0.500
2177,3569,66,3,24,37164,a7cdd5c10476c455,52.200,167.700,0.500
2178,3570,67,3,24,37164,1b53f60f7e1e703f,48.200,175.500,0.200
2179,3571,68,3,24,37164,e4ac4964744b3e93,45.900,180.200,0.500
2180,3572,69,3,24,37164,e67829eb6816c4a5,46.300,141.400,0.100
2181,3573,70,3,24,37164,aa81c1860a2251b7,50.600,169.000,0.100
2182,3574,71,3,24,37164,2a111bf873445d9c,46.200,179.800,0.200
2183,3575,72,3,24,37164,55f5b1e0e9018bb6,48.700,175.200,0.100
2184,3576,73,3,24,37164,a1617fdd9c07ce27,44.600,149.300,0.100
2185,3577,74,3,24,37164,c55a6dd16aca0c75,47.500,164.300,0.200
2186,3578,75,3,24,37164,93ba23416313f236,46.300,164.100,0.100
2187,3579,76,3,23,36132,34773ea8c3577c16,46.800,146.700,0.200
2188,3580,77,3,23,36132,6431348f7d9ee7a1,44.600,148.300,0.100
2189,3581,78,3,23,36132,da784f6472e7f1f3,45.500,166.800,0.200
2190,3582,79,3,22,35100,bbdde9dc47916de1,43.800,132.900,0.200
2191,3583,80,3,23,36132,98e781fa6a176aa7,49.700,143.100,0.200
2192,3584,81,3,23,36132,2b1cde0bd79be280,42.900,147.300,0.200
2193,3585,82,3,22,35100,8b7867d848ee18db,44.200,189.100,0.100
2194,3586,83,3,16,28908,34c51c4b2bf0e99d,60.900,157.900,0.200
2195,3587,84,3,16,28908,6964f4fb1b655c7d,40.600,226.400,0.200
2196,3588,85,3,14,26844,8af2c2011a66914e,36.300,140.200,0.100
2197,3589,86,3,14,26844,0c82c7831bdc99ac,37.400,159.700,0.200
2198,3590,87,3,14,26844,9910974c32bd1a44,37.300,158.000,0.100
2199,3591,88,3,12,24780,ee93ff2ae55ac641,34.400,150.400,0.300
2200,3592,89,3,9,21684,fef8a952c6f1ae96,31.900,164.700,0.500
2201,3593,90,3,8,20652,da58367380cf3bcd,31.300,153.900,0.100
2202,3594,91,3,5,17556,902581729f54215d,28.800,156.800,0.400
2203,3595,92,3,5,17556,9ebf89a629b1174f,26.700,197.200,0.100
2204,3596,93,3,5,17556,eaa2632c11264ddc,30.800,150.600,0.100
2205,3597,94,3,3,15492,e6e1660feaf1c41b,29.400,163.600,0.400
2206,3598,95,3,5,17556,43ce6a94bc5c9a4c,28.000,133.900,0.400
2207,3599,96,3,5,17556,179bfc886f50729c,28.100,198.100,0.400
2208,3600,97,3,7,19620,f6899a2988adc094,35.600,134.400,0.100
2209,3601,98,3,5,17556,0f19fd15abe9fd2b,27.400,165.200,0.300
2210,3602,99,3,4,16524,161e31be197f826a,26.200,141.700,0.100
2211,3603,100,3,5,17556,de09509bfa3b1ce3,28.200,149.400,0.100
2212,3604,101,3,5,17556,edeb63b8bcfb542a,32.400,169.800,0.200
2213,3605,102,3,4,16524,6a3d1f47b09f2231,24.100,145.000,0.100
2214,3606,103,3,5,17556,e4c89213df2dc794,27.200,157.300,0.300
2215,3607,104,3,6,18588,dfd5e2e48d581dd1,29.200,246.600,0.100
2216,3608,105,3,4,16524,98783000c5db4d75,26.800,150.400,0.300
2217,3609,106,3,4,16524,dc1603b66baec784,26.200,199.800,0.300
2218,3610,107,3,4,16524,2146386234050224,24.800,147.800,0.400
2219,3611,108,3,5,17556,b5f8940a06d5585d,26.900,218.000,0.100
2220,3612,109,3,4,16524,e124cbed4671a955,25.400,169.100,0.200
2221,3613,110,3,4,16524,89a1597392639a36,26.400,155.600,1.200
2222,3614,111,3,4,16524,7cb3009a550416ac,25.400,188.900,0.100
2223,3615,112,3,4,16524,9de25fa323a41207,25.600,200.200,0.500
2224,3616,113,3,4,16524,231e77450318eec1,26.800,175.500,0.200
2225,3617,114,3,4,16524,4551dc1b3fa6d80f,25.300,149.000,0.500
2226,3618,115,3,4,16524,91a9c9449b96427f,33.900,188.600,0.400
2227,3619,116,3,4,16524,cc11f8ef7fafa0d9,27.600,149.500,0.100
2228,3620,117,3,4,16524,4a186490ab878ed8,27.400,135.400,0.100
2229,3621,118,3,4,16524,1038839ba23941c9,25.700,154.000,0.100
2230,3622,119,3,5,17556,a38b6b3b34fb2c4c,30.000,193.600,0.100
2231,3623,120,3,4,16524,08c110a099004584,26.300,182.500,0.100
2232,3624,121,3,4,16524,5cd6dc59be841a9f,27.100,146.800,0.100
2233,3625,122,3,5,17556,39fcdd0f9d69a450,28.900,169.200,0.100
2234,3626,123,3,5,17556,f779c59ea780527d,39.500,135.800,0.200
2235,3627,124,3,5,17556,253b4d602c053924,27.900,181.400,0.100
2236,3628,125,3,5,17556,d42b27690278839c,27.200,169.500,0.100
2237,3629,126,3,5,17556,d2e701a5110e2560,40.200,164.600,0.300
2238,3630,127,3,5,17556,dcd8cf9b9c6b19bb,30.500,168.900,0.100
2239,3631,128,3,5,17556,e346a8476e4c1ca8,25.900,120.500,0.100
2240,3632,129,3,4,16524,daa3d0e2dd2be604,30.900,204.400,0.300
2241,3633,130,3,4,16524,c800796d755b5003,24.800,144.000,0.100
2242,3634,131,3,5,17556,ecf48e3fda3ed3ac,27.400,141.000,0.400
2243,3635,132,3,5,17556,00b61ffb5ac52e8c,27.500,190.100,0.100
2244,3636,133,3,5,17556,4692a3949d8134b6,27.300,133.700,0.100
2245,3637,134,3,5,17556,332e25ed6ff46384,26.400,146.800,0.400
2246,3638,135,3,5,17556,d916c8a8c9cf02e2,37.100,141.500,0.400
2247,3639,136,3,5,17556,43090750e0df1d2a,26.000,186.100,0.100
2248,3640,137,3,5,17556,be575f24dd195b8b,25.800,175.700,0.100
2249,3641,138,3,5,17556,f2305e4a32002471,87.300,140.100,0.100
2250,3642,139,3,5,17556,8dd0f4fc53453a69,26.300,177.100,0.100
2251,3643,140,3,5,17556,a0a3d7feba7e1798,27.400,161.300,0.100
2252,3644,141,3,5,17556,75c8e81099812779,42.100,146.800,0.300
2253,3645,142,3,5,17556,37b1c23a9de1744d,28.400,200.900,0.200
2254,3646,143,3,5,17556,ad27d7e0b3e54650,25.000,147.100,0.100
2255,3647,144,3,5,17556,3549e7cef56b9d80,36.100,144.700,0.400
2256,3648,145,3,5,17556,133e2855f594ed62,26.100,134.800,0.100
2257,3650,146,3,5,17556,804c7f7d291afd0b,27.900,168.100,0.400
2258,3651,147,3,5,17556,ebd9d44788f011ab,27.300,156.400,0.200
2259,3652,148,3,4,16524,c82a2b4066bc208c,50.600,171.300,0.200
2260,3653,149,3,4,16524,96399d4ff5210f3f,30.500,266.200,0.200
2261,3654,150,3,4,16524,a6663f6408c7bf76,23.600,140.500,0.100
2262,3655,151,3,5,17556,0e1e66f61c0d2dff,25.900,138.600,0.100
2263,3656,152,3,5,17556,b0049cb9ab32af0e,25.800,168.800,0.100
2264,3657,153,3,5,17556,dbe28d51bef5da53,31.200,254.400,0.200
2265,3658,154,3,5,17556,ad726cb6f774cb91,30.200,263.600,0.400
2266,3659,155,3,4,16524,0c1f253fca520c10,26.600,149.900,0.100
2267,3660,156,3,3,15492,a98a98fd3d6db403,31.900,176.100,0.100
2268,3661,157,3,3,15492,83b050fafd1d3d84,46.200,139.200,0.100
2269,3662,158,3,3,15492,bfd5d9b3bda964fc,26.000,148.900,0.100
2270,3663,159,3,4,16524,ff9c065f531ea6b1,26.700,136.100,0.200
2271,3664,160,3,4,16524,7d0a3777af0f8c24,27.300,220.100,0.200
2272,3665,161,3,4,16524,d887931eeb0eb43f,24.100,168.200,0.100
2273,3666,162,3,4,16524,b8e7fd1de7159031,25.900,145.700,0.100
2274,3667,163,3,5,17556,e4e75a55488258f2,26.500,188.500,0.300
2275,3668,164,3,5,17556,f15873c767ecb28a,29.100,179.200,0.100
2276,3669,165,3,4,16524,12d687f4a32cbae2,26.400,129.400,0.100
2277,3670,166,3,5,17556,5a6fa916e022816e,26.100,208.400,0.100
2278,3671,167,3,5,17556,3bac216d9a612a76,27.800,171.200,0.100
2279,3672,168,3,5,17556,dd4f8db89589674c,26.400,139.300,0.200
2280,3673,169,3,6,18588,6c8a48b8243f14c5,26.800,148.100,0.400
2281,3674,170,3,4,16524,37e237cfc0417007,24.800,178.000,0.400
2282,3675,171,3,4,16524,6578dd0d19243526,25.500,174.700,0.100
2283,3676,172,3,4,16524,2da087afc7b80e50,25.600,147.800,0.100
2284,3677,173,3,3,15492,ea74c8de034fbb29,34.700,242.500,0.200
2285,3678,174,3,4,16524,d6162da42948f711,26.700,206.100,0.100
2286,3679,175,3,4,16524,a411935cb20cc106,29.500,187.600,0.400
2287,3680,176,3,4,16524,cbe9082f0a5bbfef,28.700,150.300,0.100
2288,3681,177,3,3,15492,aa093feb1db11d6a,25.800,234.900,0.100
2289,3682,178,3,3,15492,08dda29b453317d0,31.100,171.400,0.100
2290,3683,179,3,4,16524,496719091c8c9d70,27.300,148.800,0.100
2291,3684,180,3,4,16524,b7e75a68276550b4,28.300,193.100,0.200
2292,3685,181,3,4,16524,4114d289c161a6b2,29.800,137.200,0.100
2293,3686,182,3,4,16524,a39d430f9a4e0314,26.100,126.000,0.100
2294,3687,183,3,4,16524,2755f6905c4b14f6,30.900,177.500,0.200
2295,3688,184,3,4,16524,357217df417ebd1a,23.600,182.900,0.100
2296,3689,185,3,4,16524,7ef3d7866aa6e5fd,25.600,132.400,0.100
2297,3690,186,3,4,16524,c12e64914dd621a3,25.500,508.600,1.200
2298,3691,187,3,4,16524,63d76dd56ecb901f,56.100,169.400,0.100
2299,3692,188,3,4,16524,f6def9ca32454b30,30.700,179.100,0.300
2300,3693,189,3,4,16524,3547c1d04ea59431,30.500,289.700,0.100
2301,3694,190,3,4,16524,5a3dd10b6e8783b3,25.300,184.800,0.100
2302,3695,191,3,4,16524,fc69278332266ee1,27.600,142.600,0.400
2303,3696,192,3,4,16524,63be41dc2980ab9d,26.600,143.400,0.100
2304,3697,193,3,4,16524,5531f8e3a367ea5d,25.500,158.100,0.500
2305,3698,194,3,4,16524,fac1848b8d9d7fca,36.500,146.200,0.200
2306,3699,195,3,4,16524,89968accb9a21502,27.800,229.000,0.100
2307,3700,196,3,4,16524,89136861e81e85e5,51.800,173.500,0.100
2308,3701,197,3,4,16524,cd179d12131a8291,26.100,179.000,0.400
2309,3702,198,3,4,16524,bc3d75dfc4d12bb4,26.100,166.200,0.100
2310,3703,199,3,4,16524,babe2c959d9f1c66,26.600,178.300,0.500
2311,3704,200,3,4,16524,2d7b170f66106e3f,28.100,142.500,0.100
2312,3705,201,3,4,16524,7a9355defc186193,34.300,305.000,0.600
2313,3706,202,3,4,16524,044dad72a2bd2ddf,25.600,150.700,0.100
2314,3707,203,3,4,16524,e946a0779372e82e,26.500,177.000,0.100
2315,3708,204,3,4,16524,66ec91ab65ababe3,45.400,135.300,0.100
2316,3709,205,3,4,16524,a6898d83203e2076,27.000,191.300,0.500
2317,3710,206,3,4,16524,d7aaf556cb98bf1d,34.800,154.000,0.100
2318,3711,207,3,4,16524,bbc308079e52a1de,25.000,154.900,0.100
2319,3712,208,3,4,16524,7c01684bf7f88ee4,23.800,180.300,0.100
2320,3714,209,3,4,16524,53e6a50ba112f3cd,42.100,196.800,0.400
2321,3715,210,3,4,16524,e6b0953ec5609d96,25.700,145.900,0.200
2322,3716,211,3,4,16524,31c1658f57082317,25.300,183.900,0.400
2323,3717,212,3,4,16524,2328367006002981,35.600,195.300,0.400
2324,3718,213,3,4,16524,f3c1d8bf6da4c333,26.400,177.200,0.500
2325,3719,214,3,3,15492,7a1bd04fcbe824f6,24.900,151.700,0.200
2326,3720,215,3,4,16524,5ac61c501125a9f2,27.800,176.000,0.300
2327,3721,216,3,4,16524,4088f09bb7949285,82.900,152.400,0.200
2328,3722,217,3,3,15492,5d937d2d04a4b00a,23.800,142.000,0.100
2329,3723,218,3,4,16524,9dee85d54b5eaff0,27.200,169.200,0.100
2330,3724,219,3,4,16524,e6de1a5c7d356c60,25.900,180.600,0.400
2331,3725,220,3,4,16524,c3f2f3c1a8783dab,26.800,151.000,0.300
2332,3726,221,3,3,15492,4740f52ae12be1b1,24.600,204.900,0.200
2333,3727,222,3,4,16524,f38919d009a9c8d4,38.300,143.700,0.100
2334,3728,223,3,4,16524,67844c6883c04253,26.300,135.700,0.100
2335,3729,224,3,4,16524,2aafc7cb2e51a763,26.000,171.100,0.200
2336,3730,225,3,4,16524,8c696f5cd4f2ce17,28.800,183.200,0.200
2337,3731,226,3,3,15492,e1cf081e103bfca9,29.000,137.400,0.100
2338,3732,227,3,4,16524,5774f3625be6122e,26.900,175.200,0.200
2339,3733,228,3,4,16524,19fbaf6bcd956a57,33.300,169.500,0.100
2340,3734,229,3,4,16524,ca8d687ec8dd8a33,35.000,163.900,0.200
2341,3735,230,3,4,16524,5cee7fca710542ed,29.900,162.100,0.100
2342,3736,231,3,5,17556,5dc2136b79f560d3,27.000,160.100,0.100
2343,3737,232,3,6,18588,d18de75aacdf45d5,29.000,202.100,0.100
2344,3738,233,3,5,17556,9cfe24624dec0a09,29.800,227.000,0.400
2345,3739,234,3,5,17556,df8688d5c05608fb,32.100,236.700,0.400
2346,3740,235,3,5,17556,5a42fc9e03bb6833,30.300,172.600,0.100
2347,3741,236,3,4,16524,9e46e9a44500d4e6,27.900,148.600,0.400
2348,3742,237,3,5,17556,07dc7032a5e1c7f9,27.500,209.400,0.100
2349,3743,238,3,5,17556,b43ed2f051d53d2d,53.300,169.900,0.100
2350,3744,239,3,4,16524,317e2a4f6c83cbf1,26.700,152.500,0.100
2351,3745,240,3,4,16524,2b5ce2f8ca3b3c1d,27.600,173.000,0.200
2352,3746,241,3,4,16524,094f67974e7f32ed,27.700,149.900,0.100
2353,3747,242,3,4,16524,f1414870f1e50071,25.300,143.400,0.200
2354,3748,243,3,5,17556,25761006bbbc24e1,29.000,176.200,0.100
2355,3749,244,3,5,17556,1ab27f2846d6cf21,29.100,147.100,0.400
2356,3750,245,3,5,17556,9e982486907380d6,29.100,149.000,0.100
2357,3751,246,3,5,17556,c016d1fc8882e78a,28.600,169.500,0.100
2358,3752,247,3,4,16524,1a15bc6def8008c5,40.800,131.100,0.100
2359,3753,248,3,5,17556,e85bb06808c3b3cb,27.800,167.300,0.400
2360,3754,249,3,4,16524,1dde20b2760584c4,26.800,172.200,0.100
2361,3755,250,3,5,17556,2a63bd003045cc41,28.200,159.100,0.100
2362,3756,251,3,4,16524,ed734f119d3993f0,26.300,306.800,0.100
2363,3757,252,3,5,17556,63f7c3a82e157763,26.700,142.100,0.100
2364,3758,253,3,4,16524,19c5ae53aedd2af0,25.100,140.000,0.100
2365,3759,254,3,4,16524,778ec3b8da4cd92b,25.800,178.600,0.500
2366,3760,255,3,5,17556,3505e6d9f4cbfbf7,27.400,156.300,0.100
2367,3761,256,3,4,16524,8b68147da9563808,27.200,147.000,0.200
2368,3762,257,3,5,17556,88418c777415c363,44.200,200.200,1.100
2369,3763,258,3,5,17556,f73c59676e33189d,31.100,233.700,0.200
2370,3764,259,3,5,17556,235ef1ff18dc51e7,27.400,212.000,0.100
2371,3765,260,3,4,16524,3110895f0fb61bf6,25.500,155.500,0.100
2372,3766,261,3,5,17556,ee9e929dbdbff34d,28.800,145.600,0.100
2373,3767,262,3,5,17556,e999bacfa7c1b9ea,31.000,159.200,0.100
2374,3768,263,3,3,15492,d570498cccfe7a30,25.200,152.100,0.200
2375,3769,264,3,4,16524,9bab11beb16fea0b,27.700,136.800,0.100
2376,3770,265,3,4,16524,e04aa1114aebca27,45.600,197.800,0.100
2377,3771,266,3,5,17556,0a365e2f831665b6,25.300,139.100,0.100
2378,3772,267,3,5,17556,f3655daa8022dbfc,25.900,145.200,0.500
2379,3773,268,3,4,16524,7c6e8ffeffaef085,26.000,144.300,0.100
2380,3774,269,3,6,18588,e2d52a909326b9e1,26.900,141.000,0.100
2381,3775,270,3,4,16524,aa3b26e8c9459f24,26.200,139.900,0.200
2382,3776,271,3,8,20652,33fd821b193bb3ed,31.700,151.500,0.300
2383,3777,272,3,6,18588,8ab9db1fa3e3c2a5,29.200,152.000,0.100
2384,3778,273,3,6,18588,a2e9acc2aa294a5e,28.800,139.500,0.100
2385,3779,274,3,5,17556,87671dfc9b5a710a,26.200,144.600,0.100
2386,3780,275,3,5,17556,d452ae7f2005e145,27.000,143.000,0.100
2387,3781,276,3,6,18588,6b008b6356e35a70,29.200,148.700,0.100
2388,3782,277,3,4,16524,0aade70d4c7e5f20,26.100,138.100,0.100
2389,3783,278,3,4,16524,edeeb97f49893561,27.500,207.900,0.100
2390,3784,279,3,5,17556,2593a53873d93e27,27.600,226.600,0.300
2391,3785,280,3,6,18588,4cb106c50c2f6147,27.000,205.200,0.100
2392,3786,281,3,4,16524,ba9bd1dde5621801,29.000,188.500,0.300
2393,3787,282,3,4,16524,e12eecc60ad9916e,24.900,173.700,0.300
2394,3788,283,3,5,17556,721aafbf39580010,26.700,161.800,0.200
2395,3789,284,3,7,19620,f4cd9a0a5cb28736,28.200,176.900,0.400
2396,3790,285,3,4,16524,75460da5b7375464,30.200,168.900,0.100
2397,3791,286,3,5,17556,38dd75d84fe6d2d2,47.400,165.400,0.100
2398,3792,287,3,6,18588,e9fa885c5ecb6f71,45.000,164.300,0.100
2399,3793,288,3,4,16524,3eff3f8b920a2a81,33.100,155.300,0.100
2400,3794,289,3,2,14460,133af62002a03595,25.700,140.900,0.200
2401,3795,290,3,2,14460,74f019a6f4d143e0,53.400,169.400,0.200
2402,3796,291,3,3,15492,a2aca363ce93f4ab,24.900,189.400,0.300
2403,3797,292,3,3,15492,9f577277da8d7901,24.000,165.300,0.100
2404,3798,293,3,5,17556,ac98398f3669fcc8,27.800,163.300,0.200
2405,3800,294,3,7,19620,5ab6160f38f4e671,33.400,176.500,0.500
2406,3801,295,3,2,14460,74a816d399df6a92,24.700,173.700,0.300
2407,3802,296,3,1,13428,72a5688711ed6efd,25.700,158.200,0.400
2408,3803,297,3,4,16524,18ed3f065f1993a8,26.400,129.600,0.100
2409,3804,298,3,5,17556,6bb8769a1062cc51,36.100,165.900,0.100
2410,3805,299,3,7,19620,17680662502c6a10,28.800,186.400,0.100
2411,3807,300,3,7,19620,31d5e5a420689ffc,30.900,176.800,0.400
2412,3808,301,3,7,19620,3ab3cadc4a7ac676,29.500,173.200,0.200
2413,3809,302,3,8,20652,9fc51733a6228900,31.100,191.600,0.100
2414,3810,303,3,9,21684,48de9032190fbfcc,28.800,141.400,0.100
2415,3811,304,3,10,22716,070c5836b104273e,32.700,142.800,0.100
2416,3812,305,3,9,21684,10c7c023b8de1fd4,34.000,227.300,0.300
2417,3813,306,3,10,22716,78c7c8518dddb552,42.600,240.200,0.100
2418,3814,307,3,11,23748,bc93b1123888f722,38.900,171.100,0.200
2419,3815,308,3,11,23748,8dc91e85f6cfd59d,32.600,195.700,0.400
2420,3816,309,3,11,23748,61276d890d41709e,39.700,155.400,0.100
2421,3817,310,3,12,24780,a0618033c0269c71,34.800,168.500,0.200
2422,3818,311,3,12,24780,caeb8e5b2cdc6b65,53.900,151.700,0.100
2423,3819,312,3,12,24780,44f345a2a1628b5e,35.400,263.000,0.400
2424,3820,313,3,12,24780,452b5eac1870b3cb,35.800,135.400,0.200
2425,3821,314,3,14,26844,2cb900998c3c7966,38.000,192.200,0.100
2426,3822,315,3,13,25812,9842b5e500ca8d32,34.300,154.600,0.100
2427,3823,316,3,12,24780,d67e10a59ff9a995,33.800,134.800,0.100
2428,3824,317,3,12,24780,e467b9d2922a3e50,33.300,141.200,0.100
2429,3825,318,3,12,24780,230b2b22be2c55ec,33.600,265.500,0.300
2430,3826,319,3,12,24780,d0714da50d2cfc38,36.100,205.200,0.200
2431,3827,320,3,13,25812,7d806f74a5f7482d,34.400,248.300,0.300
2432,3828,321,3,13,25812,c5bd15c202bde65d,34.500,176.200,0.100
2433,3829,322,3,14,26844,9092e915499a02e3,35.200,252.500,0.200
2434,3830,323,3,14,26844,6bd59eed603c08a5,36.200,270.600,0.200
2435,3831,324,3,14,26844,9c3e692b34f1b699,37.600,199.900,0.300
2436,3832,325,3,15,27876,a8ae76b866fe3afa,49.600,159.200,0.200
2437,3833,326,3,15,27876,fa6ab83049c1223a,36.800,181.300,0.100
2438,3834,327,3,15,27876,4589f96a07c73a61,37.400,300.800,0.100
2439,3835,328,3,15,27876,138b30b5dd06df36,39.000,216.800,0.200
2440,3836,329,3,15,27876,dc0fe3e8e595d080,42.300,142.600,0.400
2441,3837,330,3,15,27876,1991888ae5e399e8,37.000,144.000,0.400
2442,3838,331,3,15,27876,44df6bfd8d4ec57c,38.900,195.800,0.100
2443,3839,332,3,15,27876,bdfbc05c84b4909b,36.600,146.200,0.100
2444,3840,333,3,15,27876,b1e2c1b83929d873,36.900,145.200,0.100
2445,3841,334,3,15,27876,9e29bf277dfdb4fa,47.000,155.600,0.400
2446,3842,335,3,15,27876,9869f2d1ee6a4693,37.400,142.300,0.100
2447,3843,336,3,15,27876,a0b12c7c008422bb,37.200,181.800,0.100
2448,3844,337,3,15,27876,415d529c0565cebc,36.400,160.500,0.100
2449,3845,338,3,15,27876,af500376f22ebbe0,35.600,138.500,0.100
2450,3846,339,3,15,27876,e3bb40baabd22591,38.500,157.900,0.100
2451,3847,340,3,16,28908,0381cec0ca4b4a5e,40.200,150.700,0.100
2452,3848,341,3,16,28908,9f5b4d69908a8820,37.800,222.200,0.500
2453,3849,342,3,15,27876,58bcd332dd5b9d49,37.300,136.500,0.200
2454,3850,343,3,16,28908,090327151f618fe0,37.400,207.900,1.000
2455,3851,344,3,16,28908,83d329d1db0e6e1c,125.800,228.000,0.500
2456,3852,345,3,16,28908,335d1acbdad41dc4,39.900,238.500,0.400
2457,3853,346,3,16,28908,7171bffb207edf5f,38.500,190.000,0.100
2458,3854,347,3,16,28908,02588244a3e78cb9,37.700,134.500,0.100
2459,3855,348,3,16,28908,eb0d50addf78bc74,37.500,179.600,0.200
2460,3856,349,3,16,28908,810779e906ec6241,39.100,331.000,0.200
2461,3857,350,3,16,28908,1787bf15e1938690,47.400,162.700,0.100
2462,3858,351,3,16,28908,35c5eccd84052118,38.700,153.900,0.200
2463,3859,352,3,17,29940,fc5dac77751e46de,39.100,190.300,0.200
2464,3860,353,3,17,29940,82d9f3fa295b1ed9,41.400,154.000,0.100
2465,3861,354,3,17,29940,8996dfbba44b7e11,41.100,180.800,1.300
2466,3862,355,3,17,29940,52c2b61aff2bfe9b,39.900,165.100,0.100
2467,3863,356,3,17,29940,13af2d4361c2beef,39.300,168.000,0.100
2468,3864,357,3,17,29940,03e252ca490a3154,40.900,146.400,0.100
2469,3865,358,3,17,29940,9ebec08ff70dc03f,37.400,148.200,0.100
2470,3866,359,3,17,29940,46749c8a5a9383b3,39.400,149.900,0.100
