frame,emulated_seconds,host_seconds
1,0.017502471249,0.005634100
2,0.035004942498,0.030264100
3,0.052507413746,0.046607600
4,0.070009884995,0.064057000
5,0.087512356244,0.082176500
6,0.105014827493,0.100145300
7,0.122517298741,0.115527400
8,0.140019769990,0.142030500
9,0.157522241239,0.158076500
10,0.175024712488,0.181226600
11,0.192527183736,0.195795200
12,0.210029654985,0.214658500
13,0.227532126234,0.229533800
14,0.245034597483,0.252670700
15,0.262537068731,0.274730300
16,0.280039539980,0.291027600
17,0.297542011229,0.306185100
18,0.315044482478,0.324502800
19,0.332546953727,0.342482200
20,0.350049424975,0.361953500
21,0.367551896224,0.378276900
22,0.385054367473,0.396001600
23,0.402556838722,0.412753300
24,0.420059309970,0.429755100
25,0.437561781219,0.447242200
26,0.455064252468,0.465533100
27,0.472566723717,0.485655400
28,0.490069194965,0.502804400
29,0.507571666214,0.519732300
30,0.525074137463,0.537792900
31,0.542576608712,0.555602500
32,0.560079079960,0.573328100
33,0.577581551209,0.589853900
34,0.595084022458,0.608359700
35,0.612586493707,0.624803000
36,0.630088964956,0.641384700
37,0.647591436204,0.658143800
38,0.665093907453,0.675901400
39,0.682596378702,0.693253000
40,0.700098849951,0.711504600
41,0.717601321199,0.727929300
42,0.735103792448,0.746285800
43,0.752606263697,0.763802600
44,0.770108734946,0.781576300
45,0.787611206194,0.799249400
46,0.805113677443,0.815763300
47,0.822616148692,0.834291800
48,0.840118619941,0.853777100
49,0.857621091189,0.870156100
50,0.875123562438,0.887114000
51,0.892626033687,0.904003500
52,0.910128504936,0.920923700
53,0.927630976185,0.938270000
54,0.945133447433,0.955813700
55,0.962635918682,0.973500700
56,0.980138389931,0.990841800
57,0.997640861180,1.008219800
58,1.015143332428,1.025567700
59,1.032645803677,1.043789100
60,1.050148274926,1.060598700
61,1.067650746175,1.078528600
62,1.085153217423,1.096343300
63,1.102655688672,1.113952800
64,1.120158159921,1.131057000
65,1.137660631170,1.148199300
66,1.155163102418,1.166042300
67,1.172665573667,1.184112400
68,1.190168044916,1.201369800
69,1.207670516165,1.220497800
70,1.225172987414,1.237285300
71,1.242675458662,1.254245200
72,1.260177929911,1.271175600
73,1.277680401160,1.288071900
74,1.295182872409,1.305613500
75,1.312685343657,1.323214400
76,1.330187814906,1.341120600
77,1.347690286155,1.358360800
78,1.365192757404,1.376737700
79,1.382695228652,1.393471300
80,1.400197699901,1.410721800
81,1.417700171150,1.428897300
82,1.435202642399,1.445957800
83,1.452705113647,1.463394000
84,1.470207584896,1.480861900
85,1.487710056145,1.498962200
86,1.505212527394,1.516554400
87,1.522714998642,1.534482500
88,1.540217469891,1.552155100
89,1.557719941140,1.570768700
90,1.575222412389,1.587455100
91,1.592724883638,1.603930700
92,1.610227354886,1.621343100
93,1.627729826135,1.641297200
94,1.645232297384,1.656136400
95,1.662734768633,1.673212800
96,1.680237239881,1.690975500
97,1.697739711130,1.709545700
98,1.715242182379,1.725729500
99,1.732744653628,1.743249600
100,1.750247124876,1.761697000
101,1.767749596125,1.778736800
102,1.785252067374,1.796248300
103,1.802754538623,1.813665600
104,1.820257009871,1.830944000
105,1.837759481120,1.848088800
106,1.855261952369,1.865883600
107,1.872764423618,1.884390200
108,1.890266894867,1.901604100
109,1.907769366115,1.920442400
110,1.925271837364,1.937179600
111,1.942774308613,1.954136600
112,1.960276779862,1.971324700
113,1.977779251110,1.988338300
114,1.995281722359,2.006264900
115,2.012784193608,2.023404900
116,2.030286664857,2.041055600
117,2.047789136105,2.058366600
118,2.065291607354,2.075888700
119,2.082794078603,2.093533900
120,2.100296549852,2.110863700
121,2.117799021100,2.128951400
