frame,x,y,z,m0,m1,m2,m3,m4,m5,m6,m7,m8
6281,13efce78,0e4ea27f,135034f5,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6282,13efa62a,0e4ed2df,135030fc,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6283,13efa62a,0e4ed2df,135030fc,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6284,13ef7dab,0e4f023c,13502cff,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6285,13ef7dab,0e4f023c,13502cff,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6286,13ef54fc,0e4f30de,135028fd,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6287,13ef54fc,0e4f30de,135028fd,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6288,13ef2c1d,0e4f5edf,135024f6,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6289,13ef2c1d,0e4f5edf,135024f6,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6290,13ef030e,0e4f8aae,135020ea,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6291,13ef030e,0e4f8aae,135020ea,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6292,13eed9d0,0e4fb413,13501cda,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6293,13eed9d0,0e4fb413,13501cda,fcb742dd,80000000,ff7ec472,80000000,00000000,80000000,ff813b8e,80000000,fcb742dd
6294,13eeb078,0e4fdbe5,135017ee,fcc3c537,80000000,ff7eeaa7,80000000,00000000,80000000,ff811559,80000000,fcc3c537
6295,13eeb078,0e4fdbe5,135017ee,fcc3c537,80000000,ff7eeaa7,80000000,00000000,80000000,ff811559,80000000,fcc3c537
6296,13ee86dd,0e50026d,135013d5,fcc3c537,80000000,ff7eeaa7,80000000,00000000,80000000,ff811559,80000000,fcc3c537
6297,13ee86dd,0e50026d,135013d5,fcc3c537,80000000,ff7eeaa7,80000000,00000000,80000000,ff811559,80000000,fcc3c537
6298,13ee5d0e,0e50280e,13500ff9,fcc3c537,80000000,ff7eeaa7,80000000,00000000,80000000,ff811559,80000000,fcc3c537
6299,13ee5d0e,0e50280e,13500ff9,fcc3c537,80000000,ff7eeaa7,80000000,00000000,80000000,ff811559,80000000,fcc3c537
6300,13ee3311,0e504b27,13500c19,fcc3c537,80000000,ff7eeaa7,80000000,00000000,80000000,ff811559,80000000,fcc3c537
