scene,frame,generation,pages,palettes,bytes,hash,decode_us,upload_us,snapshot_us
2471,3867,360,3,17,29940,7db93c434b83d33d,39.200,139.800,0.400
2472,3868,361,3,17,29940,68215652ff91ffd3,40.000,183.500,0.200
2473,3869,362,3,17,29940,f60f36d4b761b41c,42.400,140.500,0.200
2474,3870,363,3,17,29940,2e25a2dd495d53fb,43.700,186.500,0.400
2475,3871,364,3,17,29940,1557a00d44d88524,45.000,150.300,0.100
2476,3872,365,3,17,29940,e180fae6d172f0f2,45.000,240.800,0.300
2477,3873,366,3,17,29940,79988c1ae2a36661,38.800,138.500,0.100
2478,3874,367,3,17,29940,6b504eb05f3fe998,47.600,196.200,0.400
2479,3875,368,3,17,29940,5e2ebeadf0c2f21e,40.100,151.300,0.100
2480,3876,369,3,17,29940,8cc435715b539070,39.300,146.400,0.200
2481,3877,370,3,17,29940,a2912b5a88639543,42.900,161.500,0.300
2482,3878,371,3,17,29940,e7bdab4536179314,39.700,146.500,0.100
2483,3879,372,3,17,29940,4c9f7ce113cf45db,49.400,132.600,0.100
2484,3880,373,3,17,29940,f416b309f0f337ef,38.800,144.500,0.200
2485,3881,374,3,17,29940,d19d297eb02a92fb,39.700,143.000,0.200
2486,3882,375,3,17,29940,e0830fa3b8a87712,38.500,206.900,0.100
2487,3883,376,3,17,29940,6a565a857b9b5556,39.000,178.000,0.100
2488,3884,377,3,17,29940,f62fb276dc53bb97,40.900,179.700,0.100
2489,3885,378,3,17,29940,42745fa64fc6db42,38.100,271.700,0.100
2490,3886,379,3,17,29940,124ad634c6618627,40.600,158.700,0.100
2491,3887,380,3,17,29940,59bb7e44aa1454a8,40.300,157.400,0.100
2492,3888,381,3,17,29940,2a7396aa03512b53,39.200,140.600,0.100
2493,3889,382,3,17,29940,e7fa2b9284bf9dd5,44.800,139.300,0.100
2494,3890,383,3,16,28908,cea9d504f1ece9cc,37.500,147.600,0.100
2495,3891,384,3,9,21684,91285025c73302f1,31.200,133.900,0.100
2496,3892,385,3,9,21684,70bc349831ccb570,57.400,167.100,0.300
2497,3893,386,3,9,21684,ddeae2d0a8e2f3be,30.800,147.500,0.300
2498,3894,387,3,9,21684,a51caafdb5c5e03e,34.000,212.500,0.400
2499,3895,388,3,9,21684,175cc9fe888b7b8a,34.100,189.700,0.400
2500,3896,389,3,9,21684,db382dbdf877125e,41.800,172.200,0.300
2501,3897,390,3,9,21684,9cf8ec51c8e026da,52.000,196.900,0.300
2502,3898,391,3,9,21684,cad2dd0c595a200f,31.900,179.000,0.300
2503,3899,392,3,9,21684,04aaec8430c20754,37.500,138.500,0.200
2504,3900,393,3,9,21684,9eb986d3d4e58a2a,31.900,135.800,0.100
2505,3901,394,3,9,21684,1058bb2495a6ddc3,38.100,227.700,0.400
2506,3902,395,3,9,21684,7d7bbc1cfb0a2974,31.900,170.000,0.200
2507,3903,396,3,9,21684,be16a6adc440427f,30.900,144.800,0.100
2508,3904,397,3,9,21684,17e13bf687679bcd,33.700,161.800,0.100
2509,3905,398,3,9,21684,9246c84286e87d30,31.600,191.400,0.500
2510,3906,399,3,9,21684,4df1130fd83cd116,29.800,139.000,0.200
2511,3907,400,3,9,21684,a306a67169db2a16,31.500,169.500,0.200
2512,3908,401,3,9,21684,fc1510525b1e4f51,35.400,159.300,0.100
2513,3910,402,3,9,21684,d7819b0349e79153,31.100,151.100,0.400
2514,3911,403,3,9,21684,051c80ade7ce9a7f,33.400,148.600,0.100
2515,3912,404,3,9,21684,d3681cb8f30c92df,31.200,144.500,0.100
2516,3913,405,3,9,21684,829e0732b530d8b1,32.100,139.400,0.400
2517,3914,406,3,9,21684,471b5ae9de3f6931,34.700,309.200,0.100
2518,3915,407,3,9,21684,533e9500e2eb5270,30.700,141.700,0.200
2519,3916,408,3,9,21684,5f7f6fcec67f9bf9,30.200,205.500,0.100
2520,3917,409,3,9,21684,20e02905253a6eb7,30.400,139.700,0.200
2521,3918,410,3,9,21684,09fe8a6f4c97ea79,33.200,165.100,0.400
2522,3919,411,3,9,21684,9c6a3b888b4e4314,31.800,167.800,0.100
2523,3920,412,3,9,21684,347bdd9918456333,29.600,140.600,0.100
2524,3921,413,3,9,21684,3efd6e4f65d7505b,55.600,183.800,0.100
2525,3922,414,3,9,21684,8969ccfc49c5f292,31.900,153.300,0.400
2526,3923,415,3,9,21684,0ed27264bc28c09a,32.800,226.200,0.100
2527,3924,416,3,9,21684,4428ae9bb936a507,36.500,159.000,0.200
2528,3925,417,3,9,21684,55ceafb593cad165,35.500,205.800,0.100
2529,3926,418,3,9,21684,aba660c8201cb464,32.400,167.000,0.200
2530,3927,419,3,9,21684,5f9144b22ae393a1,30.400,162.400,0.100
2531,3928,420,3,9,21684,dd7f0d1254a563ff,32.800,157.600,0.200
2532,3929,421,3,9,21684,0b437728d09edc49,36.100,139.700,0.200
2533,3930,422,3,9,21684,6f7f9e174839d3f6,31.200,187.300,0.100
2534,3931,423,3,9,21684,aacc90336c64302d,33.200,216.000,0.400
2535,3932,424,3,9,21684,8cecf41f44851f12,31.100,131.400,0.400
2536,3933,425,3,9,21684,e26dea4692b305ee,32.400,151.800,0.100
2537,3934,426,3,8,20652,4398ffb5532bba33,52.700,160.100,0.200
2538,3935,427,3,8,20652,7a9b8c8776d1bb6e,31.000,141.100,0.100
2539,3936,428,3,8,20652,e0c2cd22fa6e18de,29.600,151.400,0.100
2540,3937,429,3,8,20652,45c3fa154a178333,32.100,176.600,0.400
2541,3938,430,3,9,21684,e88f9cc61734b1ee,32.500,184.100,0.100
2542,3939,431,3,9,21684,4dfef1b66d7f8257,32.000,211.300,0.200
2543,3940,432,3,9,21684,030eb66a85ba2ab3,36.300,167.300,0.100
2544,3941,433,3,9,21684,95d24f05c229ad0d,31.400,227.800,0.300
2545,3942,434,3,8,20652,13f264d52c58f9db,29.200,167.700,0.100
2546,3943,435,3,8,20652,ecdb53817ea12d40,28.500,134.600,0.100
2547,3944,436,3,8,20652,35c63d0fe6024a27,30.200,151.100,0.100
2548,3945,437,3,8,20652,150ec85a7cca4cb2,32.700,211.800,0.300
2549,3946,438,3,8,20652,a269287261024abf,28.000,149.600,0.400
2550,3947,439,3,8,20652,452212d9ca8cfbf6,54.100,168.900,0.100
2551,3948,440,3,8,20652,0cde29bd6efb7346,37.600,169.300,0.100
2552,3949,441,3,8,20652,061e90a4b456d4f3,30.800,141.400,0.200
2553,3950,442,3,8,20652,887e829a00908911,32.600,181.100,0.100
2554,3951,443,3,8,20652,b17b2dccc4beb64c,31.800,293.500,0.100
2555,3952,444,3,8,20652,3321cad9c9c27635,35.100,230.100,0.200
2556,3953,445,3,8,20652,dfe805555c10bc08,33.300,156.900,0.100
2557,3954,446,3,9,21684,1126de698d510be3,30.800,150.600,0.100
2558,3955,447,3,9,21684,0646466b0b094d71,34.100,216.200,0.200
2559,3956,448,3,9,21684,52b1da44cd7617e6,48.900,136.900,1.300
2560,3957,449,3,9,21684,62fbfbae97b715d3,32.000,159.100,0.100
2561,3958,450,3,9,21684,44784a3b28dab87e,30.900,150.700,0.200
2562,3959,451,3,9,21684,c04dacf969769230,32.400,168.000,0.400
2563,3960,452,3,9,21684,b0576541263cab9c,32.200,135.000,0.200
2564,3961,453,3,9,21684,79d557dee81641c2,31.400,291.500,0.200
2565,3962,454,3,8,20652,55e114cc2fb3b6f8,31.300,163.300,0.100
2566,3963,455,3,8,20652,f1b5f65b7e429ab6,30.700,169.800,0.400
2567,3964,456,3,8,20652,4fba8766d9b1f502,29.700,246.200,0.200
2568,3965,457,3,8,20652,73729dfcf1c8ed4b,46.900,133.300,0.100
2569,3966,458,3,8,20652,ba03b46eadb003d5,27.500,153.500,0.100
2570,3967,459,3,8,20652,43beeaf012248e07,27.800,195.800,0.100
2571,3968,460,3,8,20652,645982a91727f45f,39.600,160.900,0.100
2572,3969,461,3,8,20652,22b7bc77ba26f866,31.600,190.600,0.200
2573,3970,462,3,8,20652,d0affb009ee76b50,27.700,144.400,0.200
2574,3971,463,3,8,20652,f73b188a562d2c97,29.600,151.000,0.100
2575,3972,464,3,8,20652,6cd1c43f4f9ac044,31.700,167.300,0.400
2576,3973,465,3,8,20652,d1dff528a41c1635,40.100,197.000,0.100
2577,3974,466,3,8,20652,35257d0681614a27,31.200,168.100,0.100
2578,3975,467,3,8,20652,810ff1826693ebbb,32.500,144.700,0.100
2579,3976,468,3,8,20652,ef3876396e3f48ba,31.100,164.700,0.100
2580,3977,469,3,8,20652,43c392c6f8a707ea,56.000,178.200,0.200
2581,3978,470,3,8,20652,cf6477c23e4f5156,32.600,202.300,0.300
2582,3979,471,3,8,20652,7e5ed24ed6b7c5de,28.600,184.900,1.200
2583,3980,472,3,8,20652,ef0d4d10df5dab99,47.500,189.200,0.300
2584,3981,473,3,8,20652,7e958c14f2f5340f,30.000,168.400,0.100
2585,3982,474,3,8,20652,d14e93d4971b2d48,30.600,169.600,0.200
2586,3983,475,3,8,20652,1cd9955ba71e62cd,31.600,148.000,0.400
2587,3984,476,3,8,20652,4b74a092f30fa9c4,30.300,149.000,0.200
2588,3985,477,3,8,20652,d69e40e6c5921430,36.300,208.600,0.100
2589,3986,478,3,8,20652,28a950eace8f5906,34.500,155.600,0.100
2590,3987,479,3,8,20652,a291d2eecf78607c,31.100,178.800,0.200
2591,3988,480,3,8,20652,342cc559632f2f45,32.900,248.700,0.300
2592,3989,481,3,8,20652,b9ea4488fa44a9fc,34.200,161.700,0.100
2593,3990,482,3,8,20652,8ed253af7c6388f6,32.200,152.500,0.200
2594,3991,483,3,8,20652,4bc89b5db40cfed2,31.900,184.500,0.200
2595,3992,484,3,8,20652,b1feca747a10ee0b,32.700,162.000,0.400
2596,3993,485,3,8,20652,12e92e4ab4a0ccde,51.200,171.400,0.200
2597,3994,486,3,8,20652,451d355ab80e0da3,31.100,154.400,0.400
2598,3995,487,3,9,21684,b547a5dd2d20e9c9,30.900,162.300,0.100
2599,3996,488,3,10,22716,f6089fd00199a55e,33.600,154.900,0.100
2600,3997,489,3,10,22716,cfc3f09f80ef99b3,45.200,134.500,0.100
2601,3998,490,3,10,22716,7732f157ada18b25,32.600,139.200,0.100
2602,3999,491,3,10,22716,a9ca7e32786424a9,32.100,138.900,0.100
2603,4000,492,3,9,21684,cc0fcc0d16cb6189,35.200,142.500,0.100
2604,4001,493,3,9,21684,bc620da68df6d6e0,30.200,220.300,0.100
2605,4002,494,3,9,21684,90ae49b1ea24e88d,33.000,169.200,0.100
2606,4003,495,3,9,21684,ba068484335d6db4,31.400,141.300,0.200
2607,4004,496,3,9,21684,d1fc5a18d5bcca15,31.100,145.700,0.300
2608,4005,497,3,9,21684,f164a62071ba21bd,30.400,143.900,0.100
2609,4006,498,3,9,21684,a374acb42d3f5ec8,31.500,140.000,0.400
2610,4007,499,3,9,21684,ea2152a5424a6daf,32.300,149.300,0.100
2611,4008,500,3,9,21684,c8a57020b16ce535,54.400,159.500,0.300
2612,4009,501,3,9,21684,b7a213ca6898af4b,32.500,159.200,0.100
2613,4010,502,3,8,20652,3adb5fe0f4e4b3ec,31.000,157.600,0.100
2614,4011,503,3,8,20652,794fb93f2193c913,30.200,136.100,0.100
2615,4012,504,3,8,20652,4c33a9c42e70b213,30.400,133.400,0.200
2616,4013,505,3,8,20652,56dc5c401dfa971b,31.300,183.000,0.100
2617,4014,506,3,8,20652,faa3402c3321f3f3,31.300,172.100,0.200
2618,4015,507,3,8,20652,f15135408d014e7e,105.700,161.400,0.500
2619,4016,508,3,8,20652,b6e01f0b6194ad2a,31.000,139.700,0.100
2620,4017,509,3,8,20652,5ad21bc708305459,38.800,172.500,0.100
2621,4018,510,3,8,20652,fce6fdfe1fda227f,30.600,278.800,0.400
2622,4019,511,3,8,20652,aac3e3d91a6f5a0c,31.200,139.900,0.100
2623,4020,512,3,8,20652,61d00fcd5e21ee4c,30.200,150.700,0.200
2624,4021,513,3,8,20652,5a17aeac24bf8563,34.200,136.700,0.100
2625,4022,514,3,9,21684,553eab745e2a32d3,32.800,134.200,0.100
2626,4023,515,3,8,20652,0eff870285f69146,32.900,160.300,0.400
2627,4024,516,3,10,22716,4814fa5ac8aeade8,31.500,178.900,0.100
2628,4025,517,3,11,23748,a5c394088274a8bb,33.600,149.600,0.100
2629,4026,518,3,8,20652,5299cefe49aec94c,31.300,144.700,0.100
2630,4027,519,3,7,19620,11c0048bf983188b,27.900,130.300,0.200
2631,4028,520,3,7,19620,b040a5a65b38bb25,29.600,153.900,0.100
2632,4029,521,3,7,19620,c30f80e8203b0141,28.000,136.200,0.100
2633,4030,522,3,7,19620,1952eadfdd783be8,28.600,140.000,0.400
2634,4031,523,3,6,18588,d4ec7c11048792b8,25.500,186.300,0.200
2635,4032,524,3,5,17556,4f3a9446db6e6ca7,27.100,179.400,0.200
2636,4033,525,3,5,17556,842dbab948d006cf,28.200,154.600,0.200
2637,4034,526,3,5,17556,f6f90f1d1859ebfd,28.200,147.900,0.100
2638,4035,527,3,5,17556,2390175a53673f04,26.300,140.800,0.100
2639,4036,528,3,5,17556,baaa933874dd4102,26.600,133.900,0.200
2640,4037,529,3,5,17556,3fb7e2dc24d5b80a,29.700,187.400,0.300
2641,4038,530,3,5,17556,06f2dd8aa3195a0d,27.500,149.800,0.100
2642,4039,531,3,5,17556,7ba6b307a65beaeb,28.700,156.800,0.100
2643,4040,532,3,5,17556,61fcff3d935a6d4e,26.600,141.400,0.100
2644,4041,533,3,5,17556,4400868b540a6a12,27.100,147.900,0.100
2645,4042,534,3,5,17556,6be19b0b99e36852,26.900,133.000,0.100
2646,4043,535,3,5,17556,571494ed6f18dcf1,25.200,139.300,0.100
2647,4044,536,3,5,17556,cd7f134070d2e4d3,29.600,168.500,0.200
2648,4045,537,3,5,17556,6ecb8d84883504cd,29.500,160.200,0.300
2649,4046,538,3,5,17556,a6eebd9e7bdde2bb,27.600,154.900,0.100
2650,4047,539,3,4,16524,26f7d13e80188913,38.900,183.400,0.100
2651,4048,540,3,4,16524,1b4d134c97d4428e,29.000,197.700,0.200
2652,4049,541,3,4,16524,f1c5dc3b776973b8,27.200,198.200,0.100
2653,4050,542,3,4,16524,1767a4b3f8bc359c,26.000,150.100,0.100
2654,4051,543,3,4,16524,0038fd28fc394784,27.400,158.000,0.100
2655,4052,544,3,4,16524,b321e917b55dc719,35.800,155.500,0.500
2656,4053,545,3,4,16524,176871a4b80388b7,24.900,159.100,0.100
2657,4054,546,3,4,16524,726d7bf94e852fde,28.200,137.200,0.100
2658,4055,547,3,4,16524,a9022053e79a90cd,26.200,189.700,0.100
2659,4056,548,3,4,16524,b40be9f3051d95ce,31.100,162.000,0.500
2660,4057,549,3,4,16524,6b42ee89a1a4b8ce,25.300,170.000,0.100
2661,4058,550,3,4,16524,3eb4ce3dafbd1d31,26.800,166.200,0.100
2662,4059,551,3,4,16524,a33de2ce1d7f089f,32.400,193.500,0.100
2663,4060,552,3,3,15492,353a9da499201f60,27.900,154.800,0.400
2664,4061,553,3,3,15492,bdbcdff88e58bee7,25.100,142.800,0.500
2665,4062,554,3,3,15492,37cfa083f921510d,26.000,143.400,0.100
2666,4063,555,3,3,15492,bb70fc730f6dcb2a,26.200,174.400,0.100
2667,4064,556,3,3,15492,8dc335d784ec798b,24.900,144.300,0.500
2668,4065,557,3,3,15492,38b45dbbae6f390c,26.100,163.000,0.200
2669,4066,558,3,4,16524,470a5c65a6a502f3,25.500,182.600,0.400
2670,4067,559,3,4,16524,fc2eb0684b159f9e,26.300,156.600,0.300
2671,4068,560,3,4,16524,aa70793786fc68ab,25.300,153.000,0.200
2672,4069,561,3,4,16524,ff0c8de8cbd8f2a5,26.600,141.600,0.100
2673,4070,562,3,4,16524,3fe71cdba53be082,26.700,173.200,0.500
2674,4071,563,3,4,16524,a6e4e0b93dd497cf,25.700,212.500,0.300
2675,4072,564,3,4,16524,02e802646b7b8718,28.800,241.300,0.100
2676,4073,565,3,3,15492,23a39aa4efbe0f1d,26.500,164.200,0.400
2677,4074,566,3,3,15492,1fd1f90fe2c9985f,25.700,191.700,0.400
2678,4075,567,3,3,15492,0e4123d7447ca967,25.600,179.600,0.100
2679,4076,568,3,3,15492,e7057068e81aeef4,27.700,178.700,0.100
2680,4077,569,3,3,15492,add052fd68f186b2,33.900,184.600,0.100
2681,4078,570,3,3,15492,edadf2190c23088c,28.100,150.600,0.100
2682,4079,571,3,3,15492,221495e7c73df401,27.500,232.500,0.300
2683,4080,572,3,4,16524,59aa915fb9274fd8,25.300,174.900,0.200
2684,4081,573,3,4,16524,06aa036e494a74b3,31.700,158.200,0.100
2685,4082,574,3,5,17556,e9732499a3b99ac3,27.300,165.000,0.100
2686,4083,575,3,5,17556,d4be9a923ac738b7,38.100,197.500,0.100
2687,4084,576,3,5,17556,c4879639fedb4cd6,29.000,172.800,0.400
2688,4085,577,3,5,17556,970a558c99cd4dfe,30.200,213.700,0.400
2689,4086,578,3,4,16524,c89db2b67b43e677,27.300,167.500,0.100
2690,4087,579,3,4,16524,0ac17b458cf7ee6c,37.600,138.700,0.200
2691,4088,580,3,5,17556,d719abfb07309c97,27.800,147.400,0.100
2692,4089,581,3,5,17556,dcaede63da6cf806,28.300,165.200,0.100
2693,4090,582,3,5,17556,e1d93e1f30b17425,54.700,175.900,0.200
2694,4091,583,3,5,17556,61e07a9a630a3fb7,29.900,203.500,0.100
2695,4092,584,3,5,17556,1542276ef1f293b9,32.500,223.300,0.300
2696,4093,585,3,5,17556,74a30a744e6d195a,31.600,146.500,0.300
2697,4094,586,3,5,17556,573d41779ded4df3,27.200,175.100,0.200
2698,4095,587,3,5,17556,cfc1a9f518c934e4,26.800,179.400,0.100
2699,4096,588,3,5,17556,b1f80667ddd80831,32.000,183.600,0.100
2700,4097,589,3,5,17556,25155a71b512de45,31.400,248.300,0.100
2701,4098,590,3,5,17556,3c76037f8329f168,27.600,139.900,0.100
2702,4099,591,3,4,16524,b51616420653077a,26.000,207.200,0.300
2703,4100,592,3,4,16524,336f21e010f7d832,28.000,134.800,0.100
2704,4101,593,3,4,16524,2992096b14acb022,25.100,168.200,0.100
2705,4102,594,3,4,16524,23dc5a43d2160873,27.400,129.100,0.200
2706,4103,595,3,4,16524,87f55f58fda50033,25.400,185.400,0.300
2707,4104,596,3,4,16524,e9b60acbb3af2355,25.800,168.300,0.500
2708,4105,597,3,4,16524,a2f170a953f73f07,35.500,193.800,0.200
2709,4106,598,3,4,16524,90a23fcf8f3d387e,28.100,170.900,0.100
2710,4107,599,3,5,17556,19f63565a1ec55bd,25.800,181.200,0.200
2711,4108,600,3,5,17556,77c06ed676dc61b1,28.500,211.500,0.400
2712,4109,601,3,5,17556,9df63014aeba5932,31.100,162.300,0.100
2713,4110,602,3,5,17556,82f69842823dafcb,30.100,170.700,0.100
2714,4111,603,3,5,17556,968dadb2b728931b,27.600,160.900,0.100
2715,4112,604,3,5,17556,da9d1fdabde75e9f,30.300,168.200,0.100
2716,4113,605,3,5,17556,844ab9552a6e8a1e,32.300,145.200,0.100
2717,4114,606,3,5,17556,33fec00e46b010a6,36.000,167.900,0.400
2718,4115,607,3,5,17556,415b2382598462b0,27.200,160.900,0.100
2719,4116,608,3,5,17556,7b7060df414d3d8a,27.200,135.600,0.200
2720,4117,609,3,5,17556,8de3d9b3ab6ca38c,26.900,136.500,0.100
2721,4118,610,3,3,15492,ba1d6bfea1ed0ee8,27.900,126.100,0.300
2722,4119,611,3,3,15492,d6bce77591d45832,33.300,150.200,0.100
2723,4120,612,3,4,16524,e5a5db9a3bda8b4c,25.700,150.400,0.100
2724,4121,613,3,4,16524,d5d93589ecc414aa,49.400,128.900,0.100
2725,4122,614,3,4,16524,5c94f7523e94522f,26.100,142.600,0.100
2726,4123,615,3,4,16524,898be255a6f8ea88,35.600,170.400,0.400
2727,4124,616,3,4,16524,07c64f9e6fe4525b,26.500,128.200,0.100
2728,4125,617,3,5,17556,2eda908be04f6151,28.700,162.600,0.100
2729,4126,618,3,5,17556,d8a9e0d4b3961d3c,26.700,135.100,0.100
2730,4127,619,3,5,17556,11346ffed490de32,42.900,190.500,0.700
2731,4128,620,3,5,17556,ae9b6bc724245c01,27.300,159.500,0.300
2732,4129,621,3,5,17556,f53b2b774f5710e9,26.300,145.900,0.300
2733,4130,622,3,4,16524,a189dd0725fb5e2b,25.000,141.300,0.200
2734,4131,623,3,5,17556,2d4275a9d01e8f34,26.200,147.300,0.200
2735,4133,624,3,6,18588,5cd372ae3145783b,28.800,172.800,0.100
2736,4135,625,3,6,18588,a902cc4f75c1a48f,28.100,200.200,0.400
2737,4137,626,3,5,17556,d1530713805d46ae,25.600,131.800,0.300
2738,4139,627,3,5,17556,98d744b1f20191a8,26.000,146.200,0.200
2739,4140,628,3,5,17556,698bcd923e32f551,28.600,160.600,0.500
2740,4141,629,3,5,17556,f0d3956d75a3db64,26.500,139.200,0.200
2741,4142,630,3,5,17556,c6b5e4f616260a98,35.700,179.200,0.100
2742,4143,631,3,5,17556,5504628d54eaa738,26.900,133.500,0.200
2743,4144,632,3,4,16524,d16d98e3a4fb3e4f,24.200,203.700,0.200
2744,4145,633,3,4,16524,1cbe233dfea21f08,26.000,171.100,0.100
2745,4146,634,3,5,17556,b343f0abfd025ce3,26.300,138.700,0.100
2746,4147,635,3,4,16524,3c0255dd5353f2c9,25.800,194.800,0.100
2747,4148,636,3,6,18588,03f68519c4b9127d,28.900,161.900,1.700
2748,4149,637,3,5,17556,84868127238925fe,25.800,161.400,0.100
2749,4150,638,3,4,16524,2e9349ead83aa98a,24.500,142.500,0.200
2750,4151,639,3,5,17556,a6390426166558e1,25.900,158.000,0.200
2751,4152,640,3,5,17556,017b1024cff5740e,28.700,161.900,0.300
2752,4153,641,3,4,16524,26599cd1b6066e49,25.600,153.600,0.100
2753,4154,642,3,3,15492,319b79ef1b99c139,26.500,174.600,0.100
2754,4155,643,3,4,16524,591dfdbf018791f5,24.600,133.100,0.400
2755,4156,644,3,4,16524,0ec1363b005f1af9,26.000,225.500,0.100
2756,4157,645,3,4,16524,2465f5e1d0c24684,47.800,258.900,0.200
2757,4158,646,3,3,15492,27e6db5973ef6392,26.800,187.100,0.100
2758,4159,647,3,4,16524,6680268de6906735,27.600,141.000,0.100
2759,4160,648,3,5,17556,f008246d0cd57e82,27.600,176.300,0.100
2760,4161,649,3,6,18588,fbb32927ae40cc09,28.200,171.700,0.200
2761,4162,650,3,7,19620,1d9c21ed47a5cd27,29.500,187.300,0.200
2762,4163,651,3,8,20652,8aabf33accbf9ef7,30.900,161.100,0.500
2763,4164,652,3,9,21684,52d8a1deab09e59e,30.200,162.700,0.200
2764,4165,653,3,9,21684,07c5d09b0b7eebd3,31.200,169.400,0.100
2765,4166,654,3,9,21684,869a02dbccb32807,34.600,253.400,0.400
2766,4167,655,3,10,22716,b92cf672815153fa,34.000,193.300,0.100
2767,4168,656,3,10,22716,72e9f85fc1ad5ea7,34.900,217.800,0.100
2768,4169,657,3,9,21684,be1ca67e04506dbb,36.800,141.700,0.100
2769,4170,658,3,9,21684,e36f903482f42927,34.000,133.300,0.300
2770,4171,659,3,9,21684,be84a26e14a196de,29.700,147.100,0.100
2771,4172,660,3,10,22716,bdb9660014bf904f,32.600,207.500,0.100
2772,4173,661,3,10,22716,ba4c867a194a3cfd,32.100,146.800,0.100
2773,4174,662,3,10,22716,ac46e114b65d8cf2,92.900,182.400,0.200
2774,4175,663,3,10,22716,cb2901221f9262ea,33.100,190.300,0.100
2775,4176,664,3,10,22716,1261bbdc17a42392,32.300,142.800,0.100
2776,4177,665,3,10,22716,d11ffa8c4ee04950,35.000,155.500,0.400
2777,4178,666,3,10,22716,52fd1ed327e9a1f5,32.000,188.500,0.100
2778,4179,667,3,11,23748,10c627f06b13eb71,33.100,145.300,0.100
2779,4180,668,3,11,23748,06f07e64fd0156a7,31.800,136.100,0.100
2780,4181,669,3,12,24780,d5ddc76a5dff35bb,35.900,153.400,0.500
2781,4182,670,3,13,25812,c4f8a4399acace8a,33.700,171.800,0.400
2782,4183,671,3,13,25812,457f3999877e6192,35.300,142.400,0.100
2783,4184,672,3,13,25812,5f1049dfae71dd39,38.800,180.500,0.200
2784,4185,673,3,14,26844,2720c17da24e6713,35.300,168.900,0.100
2785,4186,674,3,14,26844,108ca5f923ea1b53,32.900,137.500,0.100
2786,4187,675,3,14,26844,280eaf6fa122d6b4,34.200,213.400,0.300
2787,4188,676,3,15,27876,71406240295e4620,37.200,171.300,0.300
2788,4189,677,3,15,27876,6693e41178b3a4a5,34.500,168.300,0.100
2789,4190,678,3,15,27876,1f67c1ce7217d1fb,36.800,202.500,0.300
2790,4191,679,3,16,28908,8ec18aacc077c0c0,39.500,182.300,0.100
2791,4192,680,3,16,28908,014aae3bb4735f22,44.900,183.600,0.100
2792,4193,681,3,16,28908,f0d294a1aba0a478,39.200,181.000,0.200
2793,4194,682,3,15,27876,081f9b178cfc67a1,38.600,139.500,0.200
2794,4195,683,3,15,27876,fd31b3753eba1302,37.700,163.900,0.300
2795,4196,684,3,15,27876,d297265a1d7373cf,37.600,165.900,0.200
2796,4197,685,3,15,27876,9830b159bf1e5740,36.700,197.900,0.100
2797,4198,686,3,15,27876,d2c6586adc993eec,37.100,145.000,0.100
2798,4199,687,3,15,27876,71acc028e8932b7a,38.300,169.100,0.100
2799,4200,688,3,15,27876,793faca6d7a48220,38.000,150.500,0.200
2800,4201,689,3,15,27876,fcdfe7d154c6a197,39.700,138.500,0.100
2801,4202,690,3,15,27876,175a36988e4defd7,38.100,149.900,0.100
2802,4203,691,3,15,27876,43c40db549af3860,73.200,126.000,0.200
2803,4205,692,3,15,27876,1b9fd7c7bf2272d4,36.600,231.100,0.100
2804,4206,693,3,15,27876,b21e2f21520f8c58,36.800,136.600,0.100
2805,4207,694,3,15,27876,3ee47975366a524b,38.000,161.500,0.100
2806,4208,695,3,15,27876,6a097b3b8e94df01,36.400,151.800,0.100
2807,4209,696,3,15,27876,07b1df22f92fd551,38.200,151.500,0.100
2808,4210,697,3,15,27876,f44be5d40ff532ee,39.700,186.600,0.300
2809,4211,698,3,15,27876,ea57d27bfdb5990a,36.800,173.600,0.100
2810,4212,699,3,15,27876,623313747e1c7867,34.900,169.000,0.100
2811,4213,700,3,15,27876,867c6230965df57b,40.200,189.500,0.400
2812,4214,701,3,15,27876,bc1f35f8476fb7f4,37.800,145.200,0.200
2813,4215,702,3,15,27876,f79a5feb308fb995,35.500,156.900,0.100
2814,4216,703,3,15,27876,d4e1e63bc5971c21,39.100,450.700,0.200
2815,4217,704,3,15,27876,811645998a3c22f2,41.400,172.300,0.200
2816,4218,705,3,15,27876,944385be7b8a5ac9,35.700,144.700,0.100
2817,4219,706,3,15,27876,f69c020c2c9dfcc7,64.400,156.800,0.100
2818,4220,707,3,15,27876,e032c2ce089dd04a,41.500,194.900,0.400
2819,4221,708,3,15,27876,56cb5903a39737b7,37.800,172.700,0.100
2820,4222,709,3,15,27876,4948f4abe839c827,39.400,163.700,0.100
2821,4223,710,3,15,27876,16f842ac0b976ab2,45.900,212.800,0.100
2822,4224,711,3,15,27876,be1fb744dd6fe3c8,37.400,144.100,0.200
2823,4225,712,3,15,27876,df8abcd0a479df32,47.700,134.200,0.100
2824,4226,713,3,15,27876,4507581e7ab82c98,65.200,196.200,0.100
2825,4227,714,3,15,27876,21c63cc599ee789f,36.400,181.000,0.200
2826,4228,715,3,15,27876,e02a0860d19f04c3,41.900,193.300,0.100
2827,4229,716,3,15,27876,eba3e6e6ffdefe08,38.300,144.100,0.200
2828,4230,717,3,15,27876,f5b9fa8dfeab7ff7,37.100,141.100,0.100
2829,4231,718,3,15,27876,0c92549d427b4dbe,39.900,140.500,0.100
2830,4232,719,3,15,27876,ea84ed1249095972,37.400,151.700,0.100
