scene,frame,mode,quads,vertices,width,height,page,margin,snapshot,host_us
2146,3536,2,1104,6624,2736,4096,0,86,0,518.000
2147,3537,2,1081,6486,2736,4096,400,86,0,564.000
2148,3538,2,1081,6486,2736,4096,0,86,0,457.100
2149,3539,2,1015,6090,2736,4096,400,86,0,665.600
2150,3540,2,963,5778,2736,4096,0,86,0,502.200
2151,3542,2,921,5526,2736,4096,400,86,0,503.200
2152,3543,2,903,5418,2736,4096,0,86,0,615.700
2153,3544,2,901,5406,2736,4096,400,86,0,545.400
2154,3545,2,847,5082,2736,4096,0,86,0,583.200
2155,3546,2,801,4806,2736,4096,400,86,0,475.600
2156,3547,2,799,4794,2736,4096,0,86,0,700.200
2157,3548,2,792,4752,2736,4096,400,86,0,467.500
2158,3549,2,768,4608,2736,4096,0,86,0,499.900
2159,3550,2,758,4548,2736,4096,400,86,0,627.500
2160,3551,2,575,3450,2736,4096,0,86,0,354.400
2161,3552,2,529,3174,2736,4096,400,86,0,340.600
2162,3553,2,513,3078,2736,4096,0,86,0,516.400
2163,3554,2,506,3036,2736,4096,400,86,0,416.300
2164,3555,2,456,2736,2736,4096,0,86,0,623.800
2165,3556,2,444,2664,2736,4096,400,86,0,476.200
2166,3557,2,401,2406,2736,4096,0,86,0,565.200
2167,3558,2,363,2178,2736,4096,400,86,0,508.700
2168,3559,2,324,1944,2736,4096,0,86,0,514.200
2169,3560,2,313,1878,2736,4096,400,86,0,494.200
2170,3561,2,253,1518,2736,4096,0,86,0,406.300
2171,3562,2,239,1434,2736,4096,400,86,0,487.200
2172,3563,2,219,1314,2736,4096,0,86,0,326.800
2173,3564,2,188,1128,2736,4096,400,86,0,380.800
2174,3565,2,134,804,2736,4096,0,86,0,453.300
2175,3567,2,101,606,2736,4096,400,86,0,334.000
2176,3568,2,101,606,2736,4096,0,86,0,333.100
2177,3569,2,113,675,2736,4096,400,86,0,384.500
2178,3570,2,111,669,2736,4096,0,86,0,401.400
2179,3571,2,109,657,2736,4096,400,86,0,395.800
2180,3572,2,86,519,2736,4096,0,86,0,344.300
2181,3573,2,86,519,2736,4096,400,86,0,403.500
2182,3574,2,74,444,2736,4096,0,86,0,362.900
2183,3575,2,49,294,2736,4096,400,86,0,301.700
2184,3576,2,21,126,2736,4096,0,86,0,333.000
2185,3577,2,19,114,2736,4096,400,86,0,467.300
2186,3578,2,22,132,2736,4096,0,86,0,313.400
2187,3579,2,24,144,2736,4096,400,86,0,433.800
2188,3580,2,24,144,2736,4096,0,86,0,287.000
2189,3581,2,15,90,2736,4096,400,86,0,272.700
2190,3582,2,13,78,2736,4096,0,86,0,517.500
2191,3583,2,13,78,2736,4096,400,86,0,477.800
2192,3584,2,9,54,2736,4096,0,86,0,333.900
2193,3585,2,16,96,2736,4096,400,86,0,389.400
2194,3586,2,16,96,2736,4096,0,86,0,396.300
2195,3587,2,26,156,2736,4096,400,86,0,376.700
2196,3588,2,34,204,2736,4096,0,86,0,332.900
2197,3589,2,35,210,2736,4096,400,86,0,274.300
2198,3590,2,22,132,2736,4096,0,86,0,597.300
2199,3591,2,19,114,2736,4096,400,86,0,286.500
2200,3592,2,26,156,2736,4096,0,86,0,197.300
2201,3593,2,40,240,2736,4096,400,86,0,212.400
2202,3594,2,43,258,2736,4096,0,86,0,310.000
2203,3595,2,50,300,2736,4096,400,86,0,258.200
2204,3596,2,67,402,2736,4096,0,86,0,292.100
2205,3597,2,77,462,2736,4096,400,86,0,446.300
2206,3598,2,96,576,2736,4096,0,86,0,341.200
2207,3599,2,137,822,2736,4096,400,86,0,351.600
2208,3600,2,172,1032,2736,4096,0,86,0,529.500
2209,3601,2,201,1206,2736,4096,400,86,0,510.900
2210,3602,2,227,1362,2736,4096,0,86,0,406.700
2211,3603,2,253,1518,2736,4096,400,86,0,310.700
2212,3604,2,262,1572,2736,4096,0,86,0,266.500
2213,3605,2,291,1746,2736,4096,400,86,0,442.000
2214,3606,2,288,1728,2736,4096,0,86,0,363.300
2215,3607,2,285,1710,2736,4096,400,86,0,478.800
2216,3608,2,244,1464,2736,4096,0,86,0,483.600
2217,3609,2,233,1398,2736,4096,400,86,0,421.100
2218,3610,2,253,1518,2736,4096,0,86,0,464.700
2219,3611,2,273,1638,2736,4096,400,86,0,448.100
2220,3612,2,254,1524,2736,4096,0,86,0,303.100
2221,3613,2,256,1536,2736,4096,400,86,0,453.200
2222,3614,2,261,1566,2736,4096,0,86,0,423.800
2223,3615,2,261,1566,2736,4096,400,86,0,436.800
2224,3616,2,271,1626,2736,4096,0,86,0,412.600
2225,3617,2,274,1644,2736,4096,400,86,0,332.600
2226,3618,2,278,1668,2736,4096,0,86,0,587.600
2227,3619,2,273,1638,2736,4096,400,86,0,515.500
2228,3620,2,274,1644,2736,4096,0,86,0,364.800
2229,3621,2,278,1668,2736,4096,400,86,0,391.400
2230,3622,2,281,1686,2736,4096,0,86,0,325.300
2231,3623,2,289,1734,2736,4096,400,86,0,394.400
2232,3624,2,302,1812,2736,4096,0,86,0,406.100
2233,3625,2,285,1710,2736,4096,400,86,0,446.500
2234,3626,2,285,1710,2736,4096,0,86,0,409.900
2235,3627,2,285,1710,2736,4096,400,86,0,444.500
2236,3628,2,297,1782,2736,4096,0,86,0,360.700
2237,3629,2,297,1782,2736,4096,400,86,0,451.600
2238,3630,2,294,1764,2736,4096,0,86,0,409.900
2239,3631,2,294,1764,2736,4096,400,86,0,392.700
2240,3632,2,294,1764,2736,4096,0,86,0,373.500
2241,3633,2,272,1632,2736,4096,400,86,0,390.400
2242,3634,2,273,1638,2736,4096,0,86,0,508.300
2243,3635,2,273,1638,2736,4096,400,86,0,316.200
2244,3636,2,270,1620,2736,4096,0,86,0,354.600
2245,3637,2,271,1626,2736,4096,400,86,0,423.800
2246,3638,2,271,1626,2736,4096,0,86,0,385.900
2247,3639,2,271,1626,2736,4096,400,86,0,348.500
2248,3640,2,268,1608,2736,4096,0,86,0,481.100
2249,3641,2,274,1644,2736,4096,400,86,0,415.900
2250,3642,2,276,1656,2736,4096,0,86,0,397.200
2251,3643,2,271,1626,2736,4096,400,86,0,500.300
2252,3644,2,275,1650,2736,4096,0,86,0,315.700
2253,3645,2,275,1650,2736,4096,400,86,0,521.700
2254,3646,2,275,1650,2736,4096,0,86,0,468.700
2255,3647,2,275,1650,2736,4096,400,86,0,440.900
2256,3648,2,277,1662,2736,4096,0,86,0,378.900
2257,3650,2,271,1626,2736,4096,400,86,0,470.800
2258,3651,2,273,1638,2736,4096,0,86,0,415.400
2259,3652,2,273,1638,2736,4096,400,86,0,406.600
2260,3653,2,273,1638,2736,4096,0,86,0,462.500
2261,3654,2,273,1638,2736,4096,400,86,0,431.500
2262,3655,2,273,1641,2736,4096,0,86,0,462.200
2263,3656,2,271,1629,2736,4096,400,86,0,381.700
2264,3657,2,269,1614,2736,4096,0,86,0,337.900
2265,3658,2,269,1614,2736,4096,400,86,0,422.800
2266,3659,2,269,1614,2736,4096,0,86,0,440.900
2267,3660,2,269,1614,2736,4096,400,86,0,522.200
2268,3661,2,269,1614,2736,4096,0,86,0,481.800
2269,3662,2,275,1650,2736,4096,400,86,0,607.900
2270,3663,2,275,1650,2736,4096,0,86,0,580.200
2271,3664,2,299,1794,2736,4096,400,86,0,459.900
2272,3665,2,299,1794,2736,4096,0,86,0,522.200
2273,3666,2,311,1866,2736,4096,400,86,0,507.700
2274,3667,2,317,1902,2736,4096,0,86,0,426.200
2275,3668,2,317,1902,2736,4096,400,86,0,403.500
2276,3669,2,315,1890,2736,4096,0,86,0,550.400
2277,3670,2,323,1938,2736,4096,400,86,0,424.000
2278,3671,2,310,1860,2736,4096,0,86,0,545.300
2279,3672,2,336,2016,2736,4096,400,86,0,552.600
2280,3673,2,319,1914,2736,4096,0,86,0,432.800
2281,3674,2,266,1596,2736,4096,400,86,0,410.400
2282,3675,2,272,1632,2736,4096,0,86,0,492.600
2283,3676,2,264,1584,2736,4096,400,86,0,434.500
2284,3677,2,240,1440,2736,4096,0,86,0,546.200
2285,3678,2,294,1764,2736,4096,400,86,0,392.200
2286,3679,2,290,1740,2736,4096,0,86,0,500.800
2287,3680,2,290,1740,2736,4096,400,86,0,361.900
2288,3681,2,289,1734,2736,4096,0,86,0,317.200
2289,3682,2,288,1728,2736,4096,400,86,0,403.900
2290,3683,2,286,1716,2736,4096,0,86,0,395.400
2291,3684,2,274,1644,2736,4096,400,86,0,275.200
2292,3685,2,264,1584,2736,4096,0,86,0,516.100
2293,3686,2,258,1548,2736,4096,400,86,0,317.200
2294,3687,2,276,1656,2736,4096,0,86,0,523.800
2295,3688,2,273,1638,2736,4096,400,86,0,448.900
2296,3689,2,276,1656,2736,4096,0,86,0,376.500
2297,3690,2,271,1626,2736,4096,400,86,0,354.800
2298,3691,2,273,1638,2736,4096,0,86,0,347.600
2299,3692,2,287,1722,2736,4096,400,86,0,331.700
2300,3693,2,281,1686,2736,4096,0,86,0,393.700
2301,3694,2,273,1638,2736,4096,400,86,0,429.200
2302,3695,2,264,1584,2736,4096,0,86,0,314.400
2303,3696,2,244,1464,2736,4096,400,86,0,356.300
2304,3697,2,231,1386,2736,4096,0,86,0,880.200
2305,3698,2,147,882,2736,4096,400,86,0,1232.800
2306,3699,2,119,714,2736,4096,0,86,0,2038.400
2307,3700,2,120,720,2736,4096,400,86,0,915.600
2308,3701,2,149,894,2736,4096,0,86,0,944.300
2309,3702,2,202,1215,2736,4096,400,86,0,1953.100
2310,3703,2,194,1167,2736,4096,0,86,0,1124.500
2311,3704,2,205,1233,2736,4096,400,86,0,1124.100
2312,3705,2,189,1137,2736,4096,0,86,0,3505.800
2313,3706,2,187,1125,2736,4096,400,86,0,399.500
2314,3707,2,196,1179,2736,4096,0,86,0,396.000
2315,3708,2,196,1185,2736,4096,400,86,0,435.400
2316,3709,2,148,891,2736,4096,0,86,0,371.300
2317,3710,2,115,690,2736,4096,400,86,0,293.700
2318,3711,2,130,780,2736,4096,0,86,0,365.200
2319,3712,2,137,822,2736,4096,400,86,0,320.800
2320,3714,2,136,816,2736,4096,0,86,0,339.100
2321,3715,2,134,804,2736,4096,400,86,0,447.800
2322,3716,2,126,756,2736,4096,0,86,0,444.800
2323,3717,2,105,630,2736,4096,400,86,0,542.900
2324,3718,2,107,645,2736,4096,0,86,0,323.900
2325,3719,2,101,606,2736,4096,400,86,0,491.800
2326,3720,2,101,606,2736,4096,0,86,0,253.400
2327,3721,2,102,612,2736,4096,400,86,0,428.600
2328,3722,2,108,648,2736,4096,0,86,0,323.200
2329,3723,2,108,648,2736,4096,400,86,0,286.700
2330,3724,2,118,708,2736,4096,0,86,0,429.700
2331,3725,2,141,843,2736,4096,400,86,0,354.800
2332,3726,2,115,690,2736,4096,0,86,0,422.900
2333,3727,2,119,714,2736,4096,400,86,0,335.600
2334,3728,2,122,732,2736,4096,0,86,0,206.500
2335,3729,2,122,732,2736,4096,400,86,0,394.800
2336,3730,2,152,912,2736,4096,0,86,0,333.800
2337,3731,2,158,948,2736,4096,400,86,0,277.700
2338,3732,2,142,852,2736,4096,0,86,0,247.800
2339,3733,2,148,888,2736,4096,400,86,0,443.300
2340,3734,2,147,882,2736,4096,0,86,0,367.300
2341,3735,2,153,918,2736,4096,400,86,0,222.200
2342,3736,2,154,924,2736,4096,0,86,0,249.500
2343,3737,2,154,924,2736,4096,400,86,0,334.000
2344,3738,2,156,936,2736,4096,0,86,0,393.000
2345,3739,2,160,960,2736,4096,400,86,0,400.300
2346,3740,2,207,1242,2736,4096,0,86,0,431.800
2347,3741,2,214,1284,2736,4096,400,86,0,386.000
2348,3742,2,215,1290,2736,4096,0,86,0,382.000
2349,3743,2,197,1182,2736,4096,400,86,0,307.300
2350,3744,2,192,1152,2736,4096,0,86,0,346.600
2351,3745,2,209,1257,2736,4096,400,86,0,393.600
2352,3746,2,205,1227,2736,4096,0,86,0,462.900
2353,3747,2,182,1089,2736,4096,400,86,0,423.400
2354,3748,2,208,1245,2736,4096,0,86,0,479.100
2355,3749,2,202,1215,2736,4096,400,86,0,382.100
2356,3750,2,180,1080,2736,4096,0,86,0,393.400
2357,3751,2,193,1161,2736,4096,400,86,0,368.700
2358,3752,2,208,1251,2736,4096,0,86,0,611.000
2359,3753,2,194,1167,2736,4096,400,86,0,304.000
2360,3754,2,214,1287,2736,4096,0,86,0,430.700
2361,3755,2,241,1449,2736,4096,400,86,0,447.100
2362,3756,2,266,1599,2736,4096,0,86,0,328.200
2363,3757,2,268,1611,2736,4096,400,86,0,400.700
2364,3758,2,276,1659,2736,4096,0,86,0,287.800
2365,3759,2,283,1701,2736,4096,400,86,0,314.100
2366,3760,2,326,1959,2736,4096,0,86,0,332.800
2367,3761,2,320,1920,2736,4096,400,86,0,294.300
2368,3762,2,354,2124,2736,4096,0,86,0,439.400
2369,3763,2,357,2142,2736,4096,400,86,0,523.300
2370,3764,2,350,2100,2736,4096,0,86,0,301.600
2371,3765,2,374,2244,2736,4096,400,86,0,581.600
2372,3766,2,380,2280,2736,4096,0,86,0,397.100
2373,3767,2,382,2292,2736,4096,400,86,0,403.900
2374,3768,2,432,2592,2736,4096,0,86,0,408.800
2375,3769,2,454,2724,2736,4096,400,86,0,494.400
2376,3770,2,437,2622,2736,4096,0,86,0,411.700
2377,3771,2,408,2448,2736,4096,400,86,0,393.700
2378,3772,2,375,2250,2736,4096,0,86,0,382.200
2379,3773,2,374,2244,2736,4096,400,86,0,329.500
2380,3774,2,321,1926,2736,4096,0,86,0,393.200
2381,3775,2,347,2082,2736,4096,400,86,0,325.300
2382,3776,2,313,1878,2736,4096,0,86,0,363.800
2383,3777,2,304,1827,2736,4096,400,86,0,400.300
2384,3778,2,298,1794,2736,4096,0,86,0,484.700
2385,3779,2,404,2430,2736,4096,400,86,0,370.800
2386,3780,2,343,2061,2736,4096,0,86,0,503.800
2387,3781,2,337,2022,2736,4096,400,86,0,389.000
2388,3782,2,323,1938,2736,4096,0,86,0,366.700
2389,3783,2,324,1944,2736,4096,400,86,0,379.300
2390,3784,2,328,1968,2736,4096,0,86,0,336.000
2391,3785,2,415,2490,2736,4096,400,86,0,571.500
2392,3786,2,411,2466,2736,4096,0,86,0,505.800
2393,3787,2,432,2592,2736,4096,400,86,0,396.000
2394,3788,2,384,2304,2736,4096,0,86,0,457.300
2395,3789,2,369,2214,2736,4096,400,86,0,494.900
2396,3790,2,346,2076,2736,4096,0,86,0,350.300
2397,3791,2,371,2226,2736,4096,400,86,0,336.500
2398,3792,2,390,2340,2736,4096,0,86,0,477.900
2399,3793,2,395,2370,2736,4096,400,86,0,502.300
2400,3794,2,409,2454,2736,4096,0,86,0,412.800
2401,3795,2,401,2406,2736,4096,400,86,0,427.300
2402,3796,2,412,2472,2736,4096,0,86,0,349.600
2403,3797,2,353,2118,2736,4096,400,86,0,499.200
2404,3798,2,369,2217,2736,4096,0,86,0,455.700
2405,3800,2,305,1833,2736,4096,400,86,0,597.200
2406,3801,2,339,2037,2736,4096,0,86,0,567.700
2407,3802,2,385,2313,2736,4096,400,86,0,467.100
2408,3803,2,431,2595,2736,4096,0,86,0,327.400
2409,3804,2,382,2295,2736,4096,400,86,0,620.200
2410,3805,2,360,2160,2736,4096,0,86,0,393.600
2411,3807,2,370,2220,2736,4096,400,86,0,449.200
2412,3808,2,372,2232,2736,4096,0,86,0,504.800
2413,3809,2,374,2244,2736,4096,400,86,0,506.300
2414,3810,2,344,2064,2736,4096,0,86,0,604.300
2415,3811,2,390,2340,2736,4096,400,86,0,342.700
2416,3812,2,443,2658,2736,4096,0,86,0,226.500
2417,3813,2,404,2424,2736,4096,400,86,0,497.200
2418,3814,2,422,2535,2736,4096,0,86,0,416.300
2419,3815,2,440,2643,2736,4096,400,86,0,357.600
2420,3816,2,414,2487,2736,4096,0,86,0,509.400
2421,3817,2,411,2466,2736,4096,400,86,0,395.500
2422,3818,2,399,2394,2736,4096,0,86,0,434.000
2423,3819,2,383,2301,2736,4096,400,86,0,434.300
2424,3820,2,370,2223,2736,4096,0,86,0,313.400
2425,3821,2,382,2292,2736,4096,400,86,0,508.800
2426,3822,2,436,2616,2736,4096,0,86,0,572.000
2427,3823,2,423,2538,2736,4096,400,86,0,339.800
2428,3824,2,401,2406,2736,4096,0,86,0,554.000
2429,3825,2,347,2082,2736,4096,400,86,0,503.100
2430,3826,2,334,2004,2736,4096,0,86,0,338.700
2431,3827,2,342,2052,2736,4096,400,86,0,371.800
2432,3828,2,285,1710,2736,4096,0,86,0,437.400
2433,3829,2,309,1854,2736,4096,400,86,0,412.000
2434,3830,2,317,1905,2736,4096,0,86,0,451.000
2435,3831,2,308,1851,2736,4096,400,86,0,419.300
2436,3832,2,315,1893,2736,4096,0,86,0,336.300
2437,3833,2,319,1917,2736,4096,400,86,0,470.300
2438,3834,2,324,1947,2736,4096,0,86,0,398.200
2439,3835,2,294,1764,2736,4096,400,86,0,418.200
2440,3836,2,274,1644,2736,4096,0,86,0,304.600
2441,3837,2,280,1680,2736,4096,400,86,0,427.500
2442,3838,2,328,1968,2736,4096,0,86,0,311.400
2443,3839,2,307,1842,2736,4096,400,86,0,415.000
2444,3840,2,255,1533,2736,4096,0,86,0,479.300
2445,3841,2,231,1386,2736,4096,400,86,0,369.100
2446,3842,2,337,2022,2736,4096,0,86,0,400.900
2447,3843,2,363,2178,2736,4096,400,86,0,530.200
2448,3844,2,349,2094,2736,4096,0,86,0,287.800
2449,3845,2,357,2142,2736,4096,400,86,0,411.400
2450,3846,2,343,2058,2736,4096,0,86,0,291.900
2451,3847,2,349,2094,2736,4096,400,86,0,604.100
2452,3848,2,351,2106,2736,4096,0,86,0,588.900
2453,3849,2,319,1914,2736,4096,400,86,0,245.400
2454,3850,2,319,1914,2736,4096,0,86,0,552.900
2455,3851,2,311,1869,2736,4096,400,86,0,388.600
2456,3852,2,315,1893,2736,4096,0,86,0,385.300
2457,3853,2,316,1899,2736,4096,400,86,0,478.300
2458,3854,2,318,1911,2736,4096,0,86,0,268.400
2459,3855,2,307,1842,2736,4096,400,86,0,555.300
2460,3856,2,315,1890,2736,4096,0,86,0,474.800
2461,3857,2,321,1926,2736,4096,400,86,0,475.700
2462,3858,2,424,2544,2736,4096,0,86,0,421.200
2463,3859,2,423,2538,2736,4096,400,86,0,464.400
2464,3860,2,384,2304,2736,4096,0,86,0,452.600
2465,3861,2,387,2325,2736,4096,400,86,0,592.100
2466,3862,2,381,2286,2736,4096,0,86,0,382.300
2467,3863,2,381,2286,2736,4096,400,86,0,323.800
2468,3864,2,379,2274,2736,4096,0,86,0,435.300
2469,3865,2,332,1992,2736,4096,400,86,0,525.800
2470,3866,2,260,1560,2736,4096,0,86,0,548.400
2471,3867,2,240,1440,2736,4096,400,86,0,290.900
2472,3868,2,240,1440,2736,4096,0,86,0,421.300
2473,3869,2,237,1422,2736,4096,400,86,0,494.200
2474,3870,2,237,1422,2736,4096,0,86,0,410.100
2475,3871,2,252,1512,2736,4096,400,86,0,429.900
2476,3872,2,243,1458,2736,4096,0,86,0,392.700
2477,3873,2,237,1422,2736,4096,400,86,0,572.300
2478,3874,2,239,1434,2736,4096,0,86,0,533.100
2479,3875,2,234,1404,2736,4096,400,86,0,431.100
2480,3876,2,228,1368,2736,4096,0,86,0,399.700
2481,3877,2,228,1368,2736,4096,400,86,0,275.500
2482,3878,2,228,1368,2736,4096,0,86,0,461.100
2483,3879,2,225,1350,2736,4096,400,86,0,419.700
2484,3880,2,225,1350,2736,4096,0,86,0,456.200
2485,3881,2,233,1398,2736,4096,400,86,0,440.700
2486,3882,2,228,1368,2736,4096,0,86,0,391.300
2487,3883,2,234,1404,2736,4096,400,86,0,339.200
2488,3884,2,230,1380,2736,4096,0,86,0,447.900
2489,3885,2,230,1380,2736,4096,400,86,0,369.900
2490,3886,2,228,1368,2736,4096,0,86,0,370.100
2491,3887,2,228,1368,2736,4096,400,86,0,349.500
2492,3888,2,225,1350,2736,4096,0,86,0,241.800
2493,3889,2,225,1350,2736,4096,400,86,0,369.700
2494,3890,2,237,1422,2736,4096,0,86,0,392.800
2495,3891,2,248,1488,2736,4096,400,86,0,379.300
2496,3892,2,243,1458,2736,4096,0,86,0,427.300
2497,3893,2,237,1422,2736,4096,400,86,0,491.000
2498,3894,2,237,1422,2736,4096,0,86,0,214.900
2499,3895,2,237,1422,2736,4096,400,86,0,285.000
2500,3896,2,237,1422,2736,4096,0,86,0,450.600
2501,3897,2,237,1422,2736,4096,400,86,0,332.700
2502,3898,2,234,1404,2736,4096,0,86,0,407.900
2503,3899,2,256,1536,2736,4096,400,86,0,370.500
2504,3900,2,262,1572,2736,4096,0,86,0,355.900
2505,3901,2,262,1572,2736,4096,400,86,0,428.500
2506,3902,2,272,1632,2736,4096,0,86,0,416.600
2507,3903,2,280,1680,2736,4096,400,86,0,569.500
2508,3904,2,280,1680,2736,4096,0,86,0,465.100
2509,3905,2,280,1680,2736,4096,400,86,0,421.600
2510,3906,2,280,1680,2736,4096,0,86,0,554.200
2511,3907,2,271,1626,2736,4096,400,86,0,361.100
2512,3908,2,271,1626,2736,4096,0,86,0,421.900
2513,3910,2,277,1662,2736,4096,400,86,0,402.300
2514,3911,2,271,1626,2736,4096,0,86,0,509.000
2515,3912,2,271,1626,2736,4096,400,86,0,499.600
2516,3913,2,263,1578,2736,4096,0,86,0,404.800
2517,3914,2,263,1578,2736,4096,400,86,0,359.500
2518,3915,2,282,1692,2736,4096,0,86,0,256.400
2519,3916,2,284,1704,2736,4096,400,86,0,274.200
2520,3917,2,257,1542,2736,4096,0,86,0,392.100
2521,3918,2,263,1578,2736,4096,400,86,0,313.900
2522,3919,2,263,1578,2736,4096,0,86,0,464.600
2523,3920,2,258,1548,2736,4096,400,86,0,244.900
2524,3921,2,258,1548,2736,4096,0,86,0,401.900
2525,3922,2,246,1476,2736,4096,400,86,0,295.700
2526,3923,2,341,2052,2736,4096,0,86,0,377.000
2527,3924,2,249,1494,2736,4096,400,86,0,426.800
2528,3925,2,249,1494,2736,4096,0,86,0,490.700
2529,3926,2,249,1494,2736,4096,400,86,0,445.000
2530,3927,2,255,1530,2736,4096,0,86,0,428.200
2531,3928,2,261,1566,2736,4096,400,86,0,308.300
2532,3929,2,257,1542,2736,4096,0,86,0,262.500
2533,3930,2,259,1554,2736,4096,400,86,0,341.700
2534,3931,2,259,1554,2736,4096,0,86,0,462.500
2535,3932,2,259,1554,2736,4096,400,86,0,365.500
2536,3933,2,267,1602,2736,4096,0,86,0,541.400
2537,3934,2,259,1554,2736,4096,400,86,0,355.000
2538,3935,2,275,1647,2736,4096,0,86,0,411.000
2539,3936,2,265,1590,2736,4096,400,86,0,462.400
2540,3937,2,265,1590,2736,4096,0,86,0,395.100
2541,3938,2,270,1620,2736,4096,400,86,0,578.900
2542,3939,2,267,1602,2736,4096,0,86,0,447.900
2543,3940,2,267,1602,2736,4096,400,86,0,734.400
2544,3941,2,267,1602,2736,4096,0,86,0,509.000
2545,3942,2,267,1602,2736,4096,400,86,0,562.100
2546,3943,2,272,1632,2736,4096,0,86,0,517.500
2547,3944,2,267,1602,2736,4096,400,86,0,378.200
2548,3945,2,273,1638,2736,4096,0,86,0,414.600
2549,3946,2,269,1614,2736,4096,400,86,0,393.700
2550,3947,2,269,1614,2736,4096,0,86,0,427.100
2551,3948,2,267,1602,2736,4096,400,86,0,413.100
2552,3949,2,267,1602,2736,4096,0,86,0,409.900
2553,3950,2,267,1602,2736,4096,400,86,0,437.200
2554,3951,2,272,1632,2736,4096,0,86,0,352.300
2555,3952,2,267,1602,2736,4096,400,86,0,575.200
2556,3953,2,275,1650,2736,4096,0,86,0,386.000
2557,3954,2,273,1638,2736,4096,400,86,0,354.300
2558,3955,2,267,1602,2736,4096,0,86,0,315.300
2559,3956,2,267,1602,2736,4096,400,86,0,298.000
2560,3957,2,269,1614,2736,4096,0,86,0,576.900
2561,3958,2,271,1626,2736,4096,400,86,0,412.100
2562,3959,2,276,1656,2736,4096,0,86,0,468.400
2563,3960,2,269,1614,2736,4096,400,86,0,440.200
2564,3961,2,269,1614,2736,4096,0,86,0,498.500
2565,3962,2,275,1650,2736,4096,400,86,0,350.700
2566,3963,2,275,1650,2736,4096,0,86,0,502.200
2567,3964,2,269,1614,2736,4096,400,86,0,395.900
2568,3965,2,269,1614,2736,4096,0,86,0,520.500
2569,3966,2,269,1614,2736,4096,400,86,0,379.600
2570,3967,2,286,1716,2736,4096,0,86,0,321.200
2571,3968,2,281,1686,2736,4096,400,86,0,436.300
2572,3969,2,289,1734,2736,4096,0,86,0,601.200
2573,3970,2,269,1614,2736,4096,400,86,0,456.700
2574,3971,2,275,1650,2736,4096,0,86,0,443.000
2575,3972,2,269,1614,2736,4096,400,86,0,362.000
2576,3973,2,269,1614,2736,4096,0,86,0,656.600
2577,3974,2,269,1614,2736,4096,400,86,0,294.600
2578,3975,2,274,1644,2736,4096,0,86,0,504.300
2579,3976,2,269,1614,2736,4096,400,86,0,597.900
2580,3977,2,269,1614,2736,4096,0,86,0,457.600
2581,3978,2,269,1614,2736,4096,400,86,0,631.800
2582,3979,2,275,1650,2736,4096,0,86,0,439.100
2583,3980,2,269,1614,2736,4096,400,86,0,321.500
2584,3981,2,269,1614,2736,4096,0,86,0,482.800
2585,3982,2,269,1614,2736,4096,400,86,0,390.400
2586,3983,2,269,1614,2736,4096,0,86,0,386.500
2587,3984,2,269,1614,2736,4096,400,86,0,555.300
2588,3985,2,269,1614,2736,4096,0,86,0,388.800
2589,3986,2,277,1662,2736,4096,400,86,0,523.600
2590,3987,2,275,1650,2736,4096,0,86,0,393.700
2591,3988,2,269,1614,2736,4096,400,86,0,295.600
2592,3989,2,269,1614,2736,4096,0,86,0,444.300
2593,3990,2,269,1614,2736,4096,400,86,0,450.700
