frame,cpu_frame,cpu_time,device_time,scene,scene_frame,scene_time,multiplier,instances,quads,viewport,hash,source_us,assembly_us,hash_us,snapshot_us,guest_cycles,bounds,culled_bounds
3597,3597,62.973983199370,62.973997466037,2205,3597,62.973954399370,3,694,5003,0,2c5e255d04d7e414,831.700,2433.700,1109.400,0.400,0,0,0
3598,3598,62.991487399370,62.991499966037,2206,3598,62.991456999370,3,683,4890,0,e4f0a97bc620dbf9,856.600,2346.500,1083.600,0.700,0,0,0
3599,3599,63.009046966037,63.009050666037,2207,3599,63.008959766037,3,676,4815,0,91e47246f6d3143e,866.000,2458.100,1071.100,0.600,0,0,0
3600,3600,63.026492332703,63.026504899370,2208,3600,63.026461932703,3,665,4711,0,e5226ce68087634e,892.100,2372.000,1044.500,1.000,0,0,0
3601,3601,63.044045899370,63.044049599370,2209,3601,63.043964299370,3,656,4637,0,40d1cd565da22896,934.500,2404.000,1075.300,0.600,0,0,0
3602,3602,63.061554199369,63.061558299369,2210,3602,63.061466866036,3,643,4544,0,91833d67d9fdc263,909.800,2282.600,1006.000,0.500,0,0,0
3603,3603,63.079053532703,63.079057232703,2211,3603,63.078969366036,3,634,4488,0,5b8815006c4a4f47,860.100,2411.100,1029.100,0.600,0,0,0
3604,3604,63.096574232702,63.096578332702,2212,3604,63.096471799369,3,624,4408,0,4ecb95367ad29b42,855.500,2359.700,990.700,0.600,0,0,0
3605,3605,63.114056532702,63.114060232702,2213,3605,63.113974232702,3,615,4334,0,059c575fd4c81ca4,1000.000,2549.700,1030.700,0.700,0,0,0
3606,3606,63.131606632702,63.131610732702,2214,3606,63.131487932702,3,604,4275,0,f0c45cb0b1ea3c9d,862.600,2228.100,990.000,0.600,0,0,0
3607,3607,63.149061832702,63.149065532702,2215,3607,63.148979532702,3,596,4202,0,8af7d6971c9f4395,840.900,2276.400,935.800,0.700,0,0,0
3608,3608,63.166512032702,63.166524599368,2216,3608,63.166481632702,3,586,4129,0,221b2932b7763efd,858.100,2261.500,914.500,0.600,0,0,0
3609,3609,63.184066432701,63.184070132701,2217,3609,63.183984132701,3,577,4088,0,a3e26a07d8f675e6,897.600,2361.500,944.500,0.600,0,0,0
3610,3610,63.201612399368,63.201616099368,2218,3610,63.201486632701,3,571,4028,0,1afadc98f7344801,859.800,2262.200,944.700,0.500,0,0,0
3611,3611,63.219072132701,63.219075832701,2219,3611,63.218989132701,3,567,3980,0,ad215321d23764d9,835.500,2218.700,892.200,0.800,0,0,0
3612,3612,63.236639832701,63.236643532701,2220,3612,63.236491499368,3,561,3891,0,0b0f95a6f9666119,836.200,2271.900,861.700,0.500,0,0,0
3613,3613,63.254073266034,63.254076966034,2221,3613,63.253993999367,3,555,3893,0,dc094d90cf2fc59c,861.700,2102.400,862.200,0.700,0,0,0
3614,3614,63.271692166034,63.271696266034,2222,3614,63.271496499367,3,555,3914,0,e90662eec1e61a63,952.100,2291.100,875.600,1.000,0,0,0
3615,3615,63.289198632700,63.289202732700,2223,3615,63.288999232700,3,555,3933,0,f0a537c900a225f1,838.800,2348.700,875.900,0.800,0,0,0
3616,3616,63.306700232700,63.306704332700,2224,3616,63.306501399367,3,554,3964,0,4e92eac6991b80db,840.300,2202.900,878.500,0.700,0,0,0
3617,3617,63.324196466033,63.324200566033,2225,3617,63.324003866033,3,554,4224,0,7d7d80b8f379c43b,837.700,2361.100,1127.600,1.000,0,0,0
3618,3618,63.341694466033,63.341698566033,2226,3618,63.341506399367,3,554,4246,0,6fc9015e1eeb6aec,844.600,2249.500,948.200,0.600,0,0,0
3619,3619,63.359193232700,63.359197332700,2227,3619,63.359008799366,3,552,4263,0,33be5920c6fe0c62,836.700,2252.400,971.100,0.500,0,0,0
3620,3620,63.376541732700,63.376554299366,2228,3620,63.376511332700,3,551,4263,0,99df90ffe321ee41,881.400,2184.100,966.900,0.600,0,0,0
3621,3621,63.394044132699,63.394056699366,2229,3621,63.394013732699,3,550,4268,0,2572917c55e9c904,869.800,2404.000,945.600,0.700,0,0,0
3622,3622,63.411594099366,63.411598199366,2230,3622,63.411516299366,3,550,4274,0,6ad7ed88e126ea67,917.500,2408.400,967.200,0.600,0,0,0
3623,3623,63.429098832699,63.429102932699,2231,3623,63.429019166032,3,549,4279,0,6579d1db7edca0d6,866.300,2411.700,953.900,0.700,0,0,0
3624,3624,63.446600899366,63.446604999366,2232,3624,63.446521232699,3,549,4322,0,713ad5ca779cd382,877.100,2286.000,963.200,0.700,0,0,0
3625,3625,63.464105099365,63.464109199365,2233,3625,63.464023566032,3,549,4338,0,ff701953bdeb3276,1407.400,2250.100,992.100,0.600,0,0,0
3626,3626,63.481610466032,63.481614566032,2234,3626,63.481526032699,3,549,4341,0,c8a018b6d503b749,884.900,2234.500,1013.300,0.600,0,0,0
3627,3627,63.499112966032,63.499117066032,2235,3627,63.499028532698,3,548,4342,0,612e86d75f0d7289,865.300,2222.200,967.800,0.600,0,0,0
3628,3628,63.516617299365,63.516621399365,2236,3628,63.516530999365,3,548,4348,0,8132f283af90a461,858.000,2256.800,963.800,0.600,0,0,0
3629,3629,63.534123532698,63.534127632698,2237,3629,63.534033499365,3,546,4346,0,a56e3d4b19ce9fc8,858.000,2298.300,963.400,0.700,0,0,0
3630,3630,63.551629799364,63.551633899364,2238,3630,63.551536032698,3,546,4344,0,935fd6db8041fc46,848.800,2221.900,966.300,1.100,0,0,0
3631,3631,63.569132566031,63.569136666031,2239,3631,63.569038799364,3,544,4344,0,5750f3ab9b19d704,871.100,2146.400,972.200,0.500,0,0,0
3632,3632,63.586633566031,63.586637666031,2240,3632,63.586540966031,3,543,4348,0,4db903dd12445264,887.500,2137.400,968.500,0.600,0,0,0
3633,3633,63.604139766031,63.604143866031,2241,3633,63.604043432697,3,543,4353,0,abe6edbd20f0e95f,1024.800,2228.500,1120.200,1.100,0,0,0
3634,3634,63.621649632697,63.621653732697,2242,3634,63.621545832697,3,542,4355,0,313c2fc8610628f4,902.300,2187.100,981.800,1.200,0,0,0
3635,3635,63.639153966030,63.639158066030,2243,3635,63.639048299364,3,542,4357,0,8132d9b054442520,842.300,2081.600,978.000,0.500,0,0,0
3636,3636,63.656660132697,63.656664232697,2244,3636,63.656550732697,3,542,4361,0,5991212395a73733,846.900,2086.600,973.000,0.500,0,0,0
3637,3637,63.674164566030,63.674168666030,2245,3637,63.674053299363,3,541,4356,0,097595f4fe787e56,876.900,2115.700,965.700,0.700,0,0,0
3638,3638,63.691667099363,63.691671199363,2246,3638,63.691555832696,3,541,4355,0,0b462c1d7b0c642f,858.800,2126.700,965.900,0.800,0,0,0
3639,3639,63.709177466030,63.709181566030,2247,3639,63.709058732696,3,540,4353,0,04ec5aa669e94717,829.900,2080.800,964.900,0.500,0,0,0
3640,3640,63.726681299363,63.726685399363,2248,3640,63.726560699363,3,538,4344,0,ec3c7bed7e9f8ad6,869.500,2076.700,995.000,0.400,0,0,0
3641,3641,63.744183732696,63.744187832696,2249,3641,63.744063132696,3,538,4348,0,44fa38c4ef5774d0,859.900,2291.600,972.400,0.500,0,0,0
3642,3642,63.761687299362,63.761691399362,2250,3642,63.761565666029,3,538,4350,0,e3b2d7e4c97cfca6,863.500,2180.800,964.600,0.600,0,0,0
3643,3643,63.779204299362,63.779208399362,2251,3643,63.779068199362,3,538,4348,0,51f214b91ee394ef,840.800,2081.500,967.700,0.500,0,0,0
3644,3644,63.796708632695,63.796712732695,2252,3644,63.796570666029,3,537,4340,0,a963d2b36729b24d,851.100,2144.500,963.300,0.600,0,0,0
3645,3645,63.814210966029,63.814215066029,2253,3645,63.814072999362,3,537,4350,0,4e93d2002defb57a,862.200,2077.100,974.300,0.500,0,0,0
3646,3646,63.831715432695,63.831719532695,2254,3646,63.831575599362,3,537,4388,0,5d5560504c1eb134,862.500,2121.900,978.800,0.600,0,0,0
3647,3647,63.849221866028,63.849225966028,2255,3647,63.849078299362,3,536,4388,0,ea96896b1d745ce4,867.400,2092.500,983.900,0.600,0,0,0
3648,3648,63.866723999361,63.866728099361,2256,3648,63.866580432695,3,536,4388,0,ba507ac3b2fa7e52,850.000,2090.800,982.700,0.600,0,0,0
3650,3650,63.901738266028,63.901742366028,2257,3650,63.901585366028,3,534,4376,0,8d9be5685adc71e4,833.900,2131.600,970.600,0.500,0,0,0
3651,3651,63.919240899361,63.919244732694,2258,3651,63.919087899361,3,534,4375,0,083e905b51a3a561,879.400,2190.700,970.700,0.600,0,0,0
3652,3652,63.936743432694,63.936747266027,2259,3652,63.936590432694,3,532,4364,0,98c4a1c1b548ff10,873.100,2092.500,967.200,0.700,0,0,0
3653,3653,63.954245866027,63.954249699360,2260,3653,63.954092866027,3,532,4362,0,2057d3be1c06c4e3,849.200,2090.400,967.200,0.400,0,0,0
3654,3654,63.971755832694,63.971759666027,2261,3654,63.971595366027,3,532,4362,0,81efa1431dd6c0fc,905.400,2243.200,1023.600,0.500,0,0,0
3655,3655,63.989269466027,63.989273299360,2262,3655,63.989098266027,3,532,4357,0,f5166f9f41e91f36,886.500,2160.900,971.800,0.900,0,0,0
3656,3656,64.006780832693,64.006784666027,2263,3656,64.006600299360,3,532,4354,0,cf4c7727beec50f6,875.000,2326.900,976.600,0.600,0,0,0
3657,3657,64.024285132693,64.024288966026,2264,3657,64.024102732693,3,531,4340,0,f6dfa0cc12320855,873.300,2137.200,1010.400,0.500,0,0,0
3658,3658,64.041789532693,64.041793366026,2265,3658,64.041605266026,3,531,4340,0,e2b05a0cf2416d99,882.900,2179.600,962.800,0.400,0,0,0
3659,3659,64.059293899359,64.059297732693,2266,3659,64.059107766026,3,528,4321,0,45acc94677930b89,948.100,2103.600,965.200,0.900,0,0,0
3660,3660,64.076796299359,64.076800132693,2267,3660,64.076610166026,3,527,4314,0,b01bfe867afd08ba,942.100,2216.900,971.600,1.100,0,0,0
3661,3661,64.094302466026,64.094306299359,2268,3661,64.094112599359,3,527,4312,0,de5d88ed84d6a910,863.500,2118.500,960.900,0.500,0,0,0
3662,3662,64.111812366026,64.111816199359,2269,3662,64.111615032692,3,527,4305,0,3c7c6bfb6db547bd,1025.700,2153.900,959.000,0.600,0,0,0
3663,3663,64.129330232692,64.129334066025,2270,3663,64.129129166025,3,527,4303,0,f67eade7d4de27f2,870.300,2181.600,958.600,1.000,0,0,0
3664,3664,64.146824832692,64.146828666025,2271,3664,64.146620032692,3,526,4294,0,1477fc5496f7d333,893.700,2108.500,1056.200,0.500,0,0,0
3665,3665,64.164334832692,64.164338666025,2272,3665,64.164122566025,3,526,4285,0,33ec18b70963ade0,864.700,2066.600,949.500,0.500,0,0,0
3666,3666,64.181842832692,64.181846666025,2273,3666,64.181624966025,3,526,4237,0,b7941718983520a8,844.300,2131.100,939.100,0.500,0,0,0
3667,3667,64.199352599358,64.199356432691,2274,3667,64.199127499358,3,524,4225,0,6dc42c7ba1a1cb53,848.700,2082.100,946.400,1.500,0,0,0
3668,3668,64.216864299358,64.216868132691,2275,3668,64.216629866025,3,524,4221,0,3d815c17a86e5bfc,832.800,2168.100,1047.300,0.700,0,0,0
3669,3669,64.234370532691,64.234374366024,2276,3669,64.234132366024,3,522,4204,0,ef7885788d7226da,842.200,2165.300,992.500,0.500,0,0,0
3670,3670,64.251923432691,64.251927266024,2277,3670,64.251634866024,3,503,3984,0,d778b4b339eca53c,841.900,1990.000,881.900,0.400,0,0,0
3671,3671,64.269465532691,64.269469366024,2278,3671,64.269137766024,3,487,3798,0,12a4571f1219bd06,868.400,1977.700,871.200,0.600,0,0,0
3672,3672,64.286971366024,64.286975199357,2279,3672,64.286639866024,3,476,3681,0,e2a07b3095ae7d3a,860.300,2059.600,816.700,0.500,0,0,0
3673,3673,64.304485032690,64.304488866024,2280,3673,64.304142332690,3,467,3589,0,f2825e87c3077bba,876.900,1898.200,817.600,0.600,0,0,0
3674,3674,64.321998599357,64.322002432690,2281,3674,64.321644699357,3,455,3475,0,d4b34b43c6cba48d,915.500,1956.500,776.300,0.600,0,0,0
3675,3675,64.339506799357,64.339510632690,2282,3675,64.339147299357,3,445,3368,0,1aa270746049e45c,843.800,2162.800,748.100,0.500,0,0,0
3676,3676,64.357014832690,64.357018666023,2283,3676,64.356649732690,3,436,3300,0,8d9535e76c218bf5,856.500,1813.400,730.800,0.300,0,0,0
3677,3677,64.374517199356,64.374521032690,2284,3677,64.374152099356,3,427,3200,0,9439e42e641f85a8,846.800,1817.900,728.100,0.500,0,0,0
3678,3678,64.391737632689,64.391741466023,2285,3678,64.391654632689,3,421,3154,0,4b1e4a7c0bd6bdce,887.100,1853.900,720.500,0.600,0,0,0
3679,3679,64.409240332689,64.409244166023,2286,3679,64.409157332689,3,416,3138,0,1225379020a2d16f,863.200,1783.800,695.300,0.500,0,0,0
3680,3680,64.427028199356,64.427032032689,2287,3680,64.426659599356,3,414,3127,0,5a02da58438e9d06,868.300,1739.700,700.100,0.400,0,0,0
