frame,cpu_frame,cpu_time,device_time,scene,scene_frame,scene_time,multiplier,instances,quads,viewport,hash,source_us,assembly_us,hash_us,snapshot_us,guest_cycles,bounds,culled_bounds
3516,3516,61.556349399384,61.556353499384,2126,3516,61.556254332718,3,1119,8961,3786,5a5d2c054b8848a6,1017.700,3999.200,2006.500,0.400,0,0,0
3517,3517,61.573787232718,61.573799799384,2127,3517,61.573756832718,3,1115,8920,3756,5b065affa689db2d,1080.100,4276.900,1981.100,0.700,0,0,0
3518,3518,61.591289599384,61.591302266051,2128,3518,61.591259199384,3,1112,8855,3725,5a8fae967787c3d3,1106.300,4134.500,2000.400,0.800,0,0,0
3519,3519,61.608839132717,61.608843232717,2129,3519,61.608762066051,3,1107,8833,3700,1fbd9636d8abc7eb,1037.600,4069.600,1971.900,0.900,0,0,0
3520,3520,61.626294566050,61.626307232717,2130,3520,61.626264166050,3,1105,8744,3674,0aa12dbe1dbb10cb,1023.800,4010.900,1940.000,0.700,0,0,0
3521,3521,61.643843732717,61.643847832717,2131,3521,61.643766666050,3,1105,8744,3653,0777656d9587eca9,1030.700,3827.500,1949.700,0.500,0,0,0
3522,3522,61.661346232717,61.661350332717,2132,3522,61.661269166050,3,1103,8734,3623,2e50c8707dbda37a,1006.900,3806.700,1940.800,0.600,0,0,0
3523,3523,61.678848666050,61.678852766050,2133,3523,61.678771599383,3,1099,8697,3593,fead792da761f169,1042.800,4019.000,1933.000,0.700,0,0,0
3524,3524,61.696351199383,61.696355299383,2134,3524,61.696274132716,3,1098,8679,3570,68bab11f403d32e0,1038.400,3866.600,1980.800,0.500,0,0,0
3525,3525,61.713855899383,61.713859999383,2135,3525,61.713776499383,3,1098,8674,3552,4224203e40ebbe7b,1019.100,3752.500,1997.500,0.800,0,0,0
3526,3526,61.731358332716,61.731362432716,2136,3526,61.731278932716,3,1098,8670,3527,010f628f12dd5f36,1053.200,3878.100,1928.000,0.500,0,0,0
3527,3527,61.748861266049,61.748865366049,2137,3527,61.748781866049,3,1095,8652,3507,61ea863d835bde4e,1044.600,3826.000,1934.700,0.700,0,0,0
3528,3528,61.766365432716,61.766369532716,2138,3528,61.766284032716,3,1095,8652,3486,3b493dafb9819d9c,1029.200,3805.900,1968.700,0.600,0,0,0
3529,3529,61.783867866049,61.783871966049,2139,3529,61.783786466049,3,1095,8650,3467,38ee2063cda74acf,1018.300,3787.600,1967.300,0.500,0,0,0
3530,3530,61.801372366049,61.801376466049,2140,3530,61.801288966049,3,1094,8652,3452,e8b71445fb0dd85f,1040.200,3862.700,1942.500,0.500,0,0,0
3531,3531,61.818878732715,61.818882832715,2141,3531,61.818791332715,3,1094,8649,3421,9cdc1f377dac4e41,1016.400,3959.000,1929.000,0.800,0,0,0
3532,3532,61.836381266048,61.836385366048,2142,3532,61.836293866048,3,1094,8645,3396,5bb403769faad898,1041.500,3792.900,1925.500,0.800,0,0,0
3533,3533,61.853883632715,61.853887732715,2143,3533,61.853796232715,3,1092,8625,3376,8617b0313aecbe12,1026.500,3883.800,1951.100,1.300,0,0,0
3534,3534,61.871386166048,61.871390266048,2144,3534,61.871298766048,3,1092,8617,3358,0c1046658a0342d7,1104.800,3889.300,1921.400,0.900,0,0,0
3535,3535,61.888890999381,61.888895099381,2145,3535,61.888801599381,3,1091,8595,3336,f91ff3b8d2db62ab,955.100,3832.400,1911.300,1.100,0,0,0
3536,3536,61.906389566048,61.906393666048,2146,3536,61.906303666048,3,1090,8542,3311,bd423a3f22f4f8d5,1051.100,3910.200,1902.700,0.800,0,0,0
3537,3537,61.923884032714,61.923888132714,2147,3537,61.923806132714,3,1090,8541,3284,b09fdfbc60965dd8,1061.100,3742.300,1897.500,0.600,0,0,0
3538,3538,61.941339132714,61.941351799381,2148,3538,61.941308732714,3,1089,8540,3258,acde6a96c1997138,1004.900,3691.900,1901.200,1.300,0,0,0
3539,3539,61.958886966047,61.958891066047,2149,3539,61.958811066047,3,1087,8538,3226,66233ee99d6dd55b,949.000,3617.100,1894.800,0.600,0,0,0
3540,3540,61.976389499380,61.976393599380,2150,3540,61.976313599380,3,1086,8503,3188,52a21010b1d34c87,946.700,3674.800,1883.600,0.400,0,0,0
3542,3542,62.011394532713,62.011398632713,2151,3542,62.011318632713,3,1086,8504,3116,0974485d29db1a35,940.400,3626.000,1890.200,0.500,0,0,0
3543,3543,62.028897299380,62.028901399380,2152,3543,62.028821399380,3,1085,8493,3079,c53c2734c06569b4,937.400,3579.600,1886.500,0.400,0,0,0
3544,3544,62.046399432713,62.046403532713,2153,3544,62.046323532713,3,1084,8484,3037,8d1166124b1b4acb,942.000,3720.100,1884.900,0.700,0,0,0
3545,3545,62.063901832713,62.063905932713,2154,3545,62.063825932713,3,1084,8485,2980,9a4838276d6a2f84,938.800,3702.000,1892.700,0.500,0,0,0
3546,3546,62.081403232713,62.081407332713,2155,3546,62.081328499379,3,1084,8481,2898,3e39d4ff39e64b51,961.700,3681.200,1883.500,0.400,0,0,0
3547,3547,62.098905566046,62.098909666046,2156,3547,62.098830832712,3,1084,8480,2826,b3cad61f31009e90,974.800,3734.700,1884.900,0.500,0,0,0
3548,3548,62.116408166046,62.116412266046,2157,3548,62.116333432712,3,1084,8471,2743,8673bebf1b8e1464,930.700,3789.500,1901.300,0.600,0,0,0
3549,3549,62.133921832712,62.133925932712,2158,3549,62.133847099379,3,1081,8424,2663,fe68bc55c10a8eed,925.800,3770.300,1875.600,0.400,0,0,0
3550,3550,62.151413066045,62.151417166045,2159,3550,62.151338332712,3,1080,8412,2637,7b5d9f518fdd7a23,936.100,3809.200,1879.300,0.600,0,0,0
3551,3551,62.168915832712,62.168919932712,2160,3551,62.168841099378,3,1073,8329,2582,f0033260661c43ac,934.900,3745.300,1844.300,0.600,0,0,0
3552,3552,62.186417966045,62.186422066045,2161,3552,62.186343232711,3,1070,8268,2485,4fe0dd3083a6ecf6,948.100,3730.700,1836.700,0.600,0,0,0
3553,3553,62.203920432711,62.203924532711,2162,3553,62.203845699378,3,1069,8257,2415,cae6cf31669cc209,935.600,3688.500,1843.200,0.500,0,0,0
3554,3554,62.221422999378,62.221427099378,2163,3554,62.221348266044,3,1068,8243,2314,96d43699ec7793ec,1015.400,3746.900,1831.400,0.700,0,0,0
3555,3555,62.238881066044,62.238893732711,2164,3555,62.238850666044,3,1066,8202,2298,6fa76795ce8b5907,932.400,3586.300,1823.700,0.600,0,0,0
3556,3556,62.256427899377,62.256431999377,2165,3556,62.256353166044,3,1066,8197,2157,0d5ad5a4e782f72f,983.300,3736.600,1826.400,0.400,0,0,0
3557,3557,62.273930432711,62.273934532711,2166,3557,62.273855699377,3,1065,8163,2136,3b5f24ed89b5ef69,985.900,3730.700,1869.100,0.600,0,0,0
3558,3558,62.291432832710,62.291436932710,2167,3558,62.291358099377,3,1065,8153,2096,88ea09dccea532b3,930.900,3616.400,1813.800,0.500,0,0,0
3559,3559,62.308935766044,62.308939866044,2168,3559,62.308861032710,3,1060,8100,1991,0fb2ebd67f94cd52,929.800,3684.900,1812.800,0.500,0,0,0
3560,3560,62.326393466043,62.326406132710,2169,3560,62.326363066043,3,1054,7996,1909,1bd961b2f76f968d,1003.400,3742.500,1810.900,0.500,0,0,0
3561,3561,62.343895832710,62.343908399377,2170,3561,62.343865432710,3,1052,7977,1868,29f2340998cc452d,976.400,3724.300,1771.900,0.700,0,0,0
3562,3562,62.361396832710,62.361410999376,2171,3562,62.361368032710,3,1049,7933,1846,aeedb9bfff1055ec,934.500,3600.100,1794.900,0.300,0,0,0
3563,3563,62.378900799376,62.378913466043,2172,3563,62.378870399376,3,1047,7844,1836,a08686afb6eb3ff2,937.000,3526.200,1746.200,0.900,0,0,0
3564,3564,62.396403266043,62.396415932709,2173,3564,62.396372866043,3,1039,7813,1818,16735c6c02ac2fdb,932.300,3801.600,1925.400,0.700,0,0,0
3565,3565,62.413950066043,62.413954166043,2174,3565,62.413875332709,3,1030,7759,1801,17823c61f3cc020f,1038.500,3637.100,1736.900,1.100,0,0,0
3567,3567,62.448955299376,62.448959399376,2175,3567,62.448880566042,3,1004,7571,1774,be5dbe993b8b3e15,971.800,3505.400,1715.400,0.600,0,0,0
3568,3568,62.466457532709,62.466461632709,2176,3568,62.466382799375,3,987,7499,1748,2f956ae7435f50a7,956.100,3760.500,1675.900,0.500,0,0,0
3569,3569,62.483959932708,62.483964032708,2177,3569,62.483885199375,3,976,7425,1728,aa9e375340385306,950.800,3757.600,1660.400,0.600,0,0,0
3570,3570,62.501462432708,62.501466532708,2178,3570,62.501387699375,3,967,7370,1708,7281f417b39434a0,1119.400,3485.500,1643.300,1.000,0,0,0
3571,3571,62.518964932708,62.518969032708,2179,3571,62.518890199375,3,958,7289,1665,5742f6bd58d2774b,1058.100,3506.200,1626.800,1.100,0,0,0
3572,3572,62.536467366041,62.536471466041,2180,3572,62.536392632708,3,947,7211,1594,410b11a131965144,1056.900,3374.800,1599.700,0.500,0,0,0
3573,3573,62.553969932708,62.553974032708,2181,3573,62.553895199374,3,928,7091,1517,4d0e97fa38ac04af,1027.900,3337.200,1625.100,0.600,0,0,0
3574,3574,62.571428099374,62.571440766041,2182,3574,62.571397699374,3,911,6980,1421,9ca324384aef64b5,1037.800,3274.600,1549.600,1.100,0,0,0
3575,3575,62.588975299374,62.588979399374,2183,3575,62.588900566041,3,898,6889,1337,afe61f1cb784936b,1027.500,3226.700,1529.700,0.600,0,0,0
3576,3576,62.606432966041,62.606445632707,2184,3576,62.606402566041,3,883,6752,1243,dab0e8bc4e5f63f7,1046.100,3476.900,1515.900,0.500,0,0,0
3577,3577,62.623935366040,62.623948032707,2185,3577,62.623904966040,3,869,6605,1142,386c05937df839c0,1101.600,3236.800,1532.600,0.500,0,0,0
3578,3578,62.641473066040,62.641476899374,2186,3578,62.641407566040,3,859,6529,1052,6571322ebff1c56a,1064.900,2891.800,1451.600,0.500,0,0,0
3579,3579,62.658940466040,62.658953132707,2187,3579,62.658910066040,3,849,6462,960,f90bb287254207d0,1052.800,2867.600,1432.900,0.700,0,0,0
3580,3580,62.676477966040,62.676481799373,2188,3580,62.676412466040,3,838,6374,902,7ad1753c8d721083,1100.500,2780.900,1419.300,0.500,0,0,0
3581,3581,62.693980432706,62.693984266040,2189,3581,62.693914932706,3,831,6320,846,48cfcd038720e060,1069.100,2807.000,1413.400,0.400,0,0,0
3582,3582,62.711447766040,62.711460432706,2190,3582,62.711417366040,3,821,6232,781,85031cdd3ef9e0dd,1068.900,2776.400,1408.800,0.600,0,0,0
3583,3583,62.728950532706,62.728963099373,2191,3583,62.728920132706,3,815,6176,695,f29e44e38ccc296e,1143.100,2827.100,1375.200,0.600,0,0,0
3584,3584,62.746452799373,62.746465466039,2192,3584,62.746422399373,3,812,6135,619,98f8eccd0e732697,1044.100,2877.600,1365.300,1.200,0,0,0
3585,3585,62.763955232706,62.763967866039,2193,3585,62.763924832706,3,802,6028,553,eea256a702cee98e,1095.500,2858.500,1348.600,0.900,0,0,0
3586,3586,62.781502932706,62.781507032706,2194,3586,62.781427366039,3,797,5982,486,c337d0696e5a3005,1063.900,2779.500,1334.900,0.900,0,0,0
3587,3587,62.799005399372,62.799009499372,2195,3587,62.798929832705,3,784,5853,351,b2420d724917521e,1048.400,2768.900,1304.400,1.000,0,0,0
3588,3588,62.816462666039,62.816475299372,2196,3588,62.816432266039,3,777,5795,289,48cac5f839de96d3,1030.100,2671.800,1297.800,0.700,0,0,0
3589,3589,62.833965099372,62.833977666038,2197,3589,62.833934699372,3,768,5727,261,d3889e2f68c2cd3c,1016.100,2635.400,1271.600,0.500,0,0,0
3590,3590,62.851467599371,62.851480266038,2198,3590,62.851437199371,3,761,5626,229,55c4370b4ead1648,1025.200,2607.200,1247.300,0.800,0,0,0
3591,3591,62.869016532705,62.869020632705,2199,3591,62.868940132705,3,755,5565,192,f811312cf8e35c06,1048.000,2591.200,1238.700,0.600,0,0,0
3592,3592,62.886472466038,62.886485132704,2200,3592,62.886442066038,3,743,5470,9,f909fd3a5aa798dd,1035.200,2574.500,1213.300,0.500,0,0,0
3593,3593,62.903974966038,62.903987532704,2201,3593,62.903944566038,3,733,5397,0,0248119c01b1ae6c,1045.100,2563.000,1200.500,0.700,0,0,0
3594,3594,62.921475866037,62.921490032704,2202,3594,62.921447066037,3,725,5295,0,da59949ef64a7ae8,1048.700,2588.200,1250.900,0.800,0,0,0
3595,3595,62.938979932704,62.938992499371,2203,3595,62.938949532704,3,716,5213,0,34ed388b3f477ff6,1050.200,2499.100,1156.400,0.500,0,0,0
3596,3596,62.956482466037,62.956495032704,2204,3596,62.956452066037,3,703,5075,0,d5063157db28a5cb,1030.700,2788.100,1140.500,0.500,0,0,0
3597,3597,62.973983199370,62.973997466037,2205,3597,62.973954399370,3,694,5003,0,2c5e255d04d7e414,1035.000,2476.700,1171.400,0.500,0,0,0
3598,3598,62.991487399370,62.991499966037,2206,3598,62.991456999370,3,683,4890,0,e4f0a97bc620dbf9,1048.600,2540.100,1090.500,0.600,0,0,0
3599,3599,63.009046966037,63.009050666037,2207,3599,63.008959766037,3,676,4815,0,91e47246f6d3143e,936.500,2429.300,1066.700,0.600,0,0,0
3600,3600,63.026492332703,63.026504899370,2208,3600,63.026461932703,3,665,4711,0,e5226ce68087634e,958.900,2312.800,1048.600,0.600,0,0,0
3601,3601,63.044045899370,63.044049599370,2209,3601,63.043964299370,3,656,4637,0,40d1cd565da22896,935.300,2276.900,1033.700,0.500,0,0,0
3602,3602,63.061554199369,63.061558299369,2210,3602,63.061466866036,3,643,4544,0,91833d67d9fdc263,965.200,2312.500,1012.600,0.500,0,0,0
3603,3603,63.079053532703,63.079057232703,2211,3603,63.078969366036,3,634,4488,0,5b8815006c4a4f47,946.900,2273.900,1000.600,0.500,0,0,0
3604,3604,63.096574232702,63.096578332702,2212,3604,63.096471799369,3,624,4408,0,4ecb95367ad29b42,948.100,2335.100,976.400,0.400,0,0,0
3605,3605,63.114056532702,63.114060232702,2213,3605,63.113974232702,3,615,4334,0,059c575fd4c81ca4,954.300,2224.200,959.500,0.500,0,0,0
3606,3606,63.131606632702,63.131610732702,2214,3606,63.131487932702,3,604,4275,0,f0c45cb0b1ea3c9d,949.300,2253.100,947.100,0.500,0,0,0
3607,3607,63.149061832702,63.149065532702,2215,3607,63.148979532702,3,596,4202,0,8af7d6971c9f4395,934.700,2201.200,935.400,0.600,0,0,0
3608,3608,63.166512032702,63.166524599368,2216,3608,63.166481632702,3,586,4129,0,221b2932b7763efd,945.000,2166.700,914.400,0.400,0,0,0
3609,3609,63.184066432701,63.184070132701,2217,3609,63.183984132701,3,577,4088,0,a3e26a07d8f675e6,933.600,2182.600,905.400,0.500,0,0,0
3610,3610,63.201612399368,63.201616099368,2218,3610,63.201486632701,3,571,4028,0,1afadc98f7344801,992.000,2199.400,899.200,0.600,0,0,0
3611,3611,63.219072132701,63.219075832701,2219,3611,63.218989132701,3,567,3980,0,ad215321d23764d9,958.800,2207.400,881.200,0.500,0,0,0
3612,3612,63.236639832701,63.236643532701,2220,3612,63.236491499368,3,561,3891,0,0b0f95a6f9666119,984.600,2190.000,861.300,0.600,0,0,0
3613,3613,63.254073266034,63.254076966034,2221,3613,63.253993999367,3,555,3893,0,dc094d90cf2fc59c,924.400,2089.000,866.900,0.500,0,0,0
3614,3614,63.271692166034,63.271696266034,2222,3614,63.271496499367,3,555,3914,0,e90662eec1e61a63,947.900,2081.100,867.100,0.500,0,0,0
3615,3615,63.289198632700,63.289202732700,2223,3615,63.288999232700,3,555,3933,0,f0a537c900a225f1,933.000,2236.800,870.200,0.400,0,0,0
3616,3616,63.306700232700,63.306704332700,2224,3616,63.306501399367,3,554,3964,0,4e92eac6991b80db,952.600,2084.900,877.800,0.400,0,0,0
3617,3617,63.324196466033,63.324200566033,2225,3617,63.324003866033,3,554,4224,0,7d7d80b8f379c43b,962.000,2280.900,983.600,0.500,0,0,0
3618,3618,63.341694466033,63.341698566033,2226,3618,63.341506399367,3,554,4246,0,6fc9015e1eeb6aec,941.400,2284.000,953.000,0.800,0,0,0
3619,3619,63.359193232700,63.359197332700,2227,3619,63.359008799366,3,552,4263,0,33be5920c6fe0c62,989.100,2221.500,944.000,0.600,0,0,0
3620,3620,63.376541732700,63.376554299366,2228,3620,63.376511332700,3,551,4263,0,99df90ffe321ee41,997.100,2284.400,977.400,1.200,0,0,0
3621,3621,63.394044132699,63.394056699366,2229,3621,63.394013732699,3,550,4268,0,2572917c55e9c904,987.700,2491.400,945.700,0.600,0,0,0
3622,3622,63.411594099366,63.411598199366,2230,3622,63.411516299366,3,550,4274,0,6ad7ed88e126ea67,960.800,2249.500,946.800,0.600,0,0,0
3623,3623,63.429098832699,63.429102932699,2231,3623,63.429019166032,3,549,4279,0,6579d1db7edca0d6,934.600,2233.100,947.300,0.500,0,0,0
3624,3624,63.446600899366,63.446604999366,2232,3624,63.446521232699,3,549,4322,0,713ad5ca779cd382,946.400,2128.300,963.700,0.600,0,0,0
3625,3625,63.464105099365,63.464109199365,2233,3625,63.464023566032,3,549,4338,0,ff701953bdeb3276,972.900,2200.600,968.800,0.600,0,0,0
3626,3626,63.481610466032,63.481614566032,2234,3626,63.481526032699,3,549,4341,0,c8a018b6d503b749,948.300,2150.300,968.700,0.700,0,0,0
3627,3627,63.499112966032,63.499117066032,2235,3627,63.499028532698,3,548,4342,0,612e86d75f0d7289,947.600,2147.100,968.800,0.700,0,0,0
3628,3628,63.516617299365,63.516621399365,2236,3628,63.516530999365,3,548,4348,0,8132f283af90a461,987.200,2311.500,966.600,1.500,0,0,0
3629,3629,63.534123532698,63.534127632698,2237,3629,63.534033499365,3,546,4346,0,a56e3d4b19ce9fc8,942.000,2133.800,962.800,0.700,0,0,0
3630,3630,63.551629799364,63.551633899364,2238,3630,63.551536032698,3,546,4344,0,935fd6db8041fc46,936.100,2093.300,969.500,0.600,0,0,0
3631,3631,63.569132566031,63.569136666031,2239,3631,63.569038799364,3,544,4344,0,5750f3ab9b19d704,999.200,2110.000,968.600,0.600,0,0,0
3632,3632,63.586633566031,63.586637666031,2240,3632,63.586540966031,3,543,4348,0,4db903dd12445264,969.700,2193.500,969.600,0.400,0,0,0
3633,3633,63.604139766031,63.604143866031,2241,3633,63.604043432697,3,543,4353,0,abe6edbd20f0e95f,1157.900,2251.900,966.700,0.800,0,0,0
3634,3634,63.621649632697,63.621653732697,2242,3634,63.621545832697,3,542,4355,0,313c2fc8610628f4,969.700,2163.700,968.200,0.700,0,0,0
3635,3635,63.639153966030,63.639158066030,2243,3635,63.639048299364,3,542,4357,0,8132d9b054442520,951.500,2089.800,966.000,0.500,0,0,0
3636,3636,63.656660132697,63.656664232697,2244,3636,63.656550732697,3,542,4361,0,5991212395a73733,961.000,2140.000,1064.500,0.900,0,0,0
3637,3637,63.674164566030,63.674168666030,2245,3637,63.674053299363,3,541,4356,0,097595f4fe787e56,944.900,2566.000,969.900,1.100,0,0,0
3638,3638,63.691667099363,63.691671199363,2246,3638,63.691555832696,3,541,4355,0,0b462c1d7b0c642f,937.000,2179.700,971.700,0.900,0,0,0
3639,3639,63.709177466030,63.709181566030,2247,3639,63.709058732696,3,540,4353,0,04ec5aa669e94717,976.500,2189.600,967.900,1.500,0,0,0
3640,3640,63.726681299363,63.726685399363,2248,3640,63.726560699363,3,538,4344,0,ec3c7bed7e9f8ad6,961.100,2233.200,966.100,1.000,0,0,0
3641,3641,63.744183732696,63.744187832696,2249,3641,63.744063132696,3,538,4348,0,44fa38c4ef5774d0,965.700,2285.100,969.300,1.000,0,0,0
3642,3642,63.761687299362,63.761691399362,2250,3642,63.761565666029,3,538,4350,0,e3b2d7e4c97cfca6,961.200,2263.300,972.600,0.900,0,0,0
3643,3643,63.779204299362,63.779208399362,2251,3643,63.779068199362,3,538,4348,0,51f214b91ee394ef,1023.800,2330.800,969.200,0.900,0,0,0
3644,3644,63.796708632695,63.796712732695,2252,3644,63.796570666029,3,537,4340,0,a963d2b36729b24d,986.400,2209.300,964.200,0.800,0,0,0
3645,3645,63.814210966029,63.814215066029,2253,3645,63.814072999362,3,537,4350,0,4e93d2002defb57a,976.100,2155.200,969.800,0.600,0,0,0
3646,3646,63.831715432695,63.831719532695,2254,3646,63.831575599362,3,537,4388,0,5d5560504c1eb134,939.400,2123.200,972.700,0.800,0,0,0
3647,3647,63.849221866028,63.849225966028,2255,3647,63.849078299362,3,536,4388,0,ea96896b1d745ce4,945.500,2118.600,979.100,0.500,0,0,0
3648,3648,63.866723999361,63.866728099361,2256,3648,63.866580432695,3,536,4388,0,ba507ac3b2fa7e52,984.400,2270.500,976.200,1.300,0,0,0
3650,3650,63.901738266028,63.901742366028,2257,3650,63.901585366028,3,534,4376,0,8d9be5685adc71e4,946.700,2162.800,976.500,0.400,0,0,0
3651,3651,63.919240899361,63.919244732694,2258,3651,63.919087899361,3,534,4375,0,083e905b51a3a561,935.000,2129.700,970.200,1.000,0,0,0
3652,3652,63.936743432694,63.936747266027,2259,3652,63.936590432694,3,532,4364,0,98c4a1c1b548ff10,935.700,2094.600,973.100,0.700,0,0,0
3653,3653,63.954245866027,63.954249699360,2260,3653,63.954092866027,3,532,4362,0,2057d3be1c06c4e3,958.200,2167.500,974.000,1.400,0,0,0
3654,3654,63.971755832694,63.971759666027,2261,3654,63.971595366027,3,532,4362,0,81efa1431dd6c0fc,933.100,2135.700,965.500,0.600,0,0,0
3655,3655,63.989269466027,63.989273299360,2262,3655,63.989098266027,3,532,4357,0,f5166f9f41e91f36,980.700,2125.500,973.700,0.900,0,0,0
3656,3656,64.006780832693,64.006784666027,2263,3656,64.006600299360,3,532,4354,0,cf4c7727beec50f6,954.300,2165.000,972.000,1.100,0,0,0
3657,3657,64.024285132693,64.024288966026,2264,3657,64.024102732693,3,531,4340,0,f6dfa0cc12320855,961.100,2095.800,961.600,0.500,0,0,0
3658,3658,64.041789532693,64.041793366026,2265,3658,64.041605266026,3,531,4340,0,e2b05a0cf2416d99,958.000,2151.500,974.300,0.600,0,0,0
3659,3659,64.059293899359,64.059297732693,2266,3659,64.059107766026,3,528,4321,0,45acc94677930b89,980.300,2217.100,1014.900,0.500,0,0,0
3660,3660,64.076796299359,64.076800132693,2267,3660,64.076610166026,3,527,4314,0,b01bfe867afd08ba,948.900,2107.500,1014.100,0.400,0,0,0
3661,3661,64.094302466026,64.094306299359,2268,3661,64.094112599359,3,527,4312,0,de5d88ed84d6a910,947.900,2201.600,961.800,0.800,0,0,0
3662,3662,64.111812366026,64.111816199359,2269,3662,64.111615032692,3,527,4305,0,3c7c6bfb6db547bd,1138.500,2320.600,955.700,0.700,0,0,0
3663,3663,64.129330232692,64.129334066025,2270,3663,64.129129166025,3,527,4303,0,f67eade7d4de27f2,939.900,2129.900,962.100,0.900,0,0,0
3664,3664,64.146824832692,64.146828666025,2271,3664,64.146620032692,3,526,4294,0,1477fc5496f7d333,956.700,2132.300,954.000,0.700,0,0,0
3665,3665,64.164334832692,64.164338666025,2272,3665,64.164122566025,3,526,4285,0,33ec18b70963ade0,1018.600,2111.000,974.200,0.400,0,0,0
3666,3666,64.181842832692,64.181846666025,2273,3666,64.181624966025,3,526,4237,0,b7941718983520a8,943.000,2110.300,962.700,0.600,0,0,0
3667,3667,64.199352599358,64.199356432691,2274,3667,64.199127499358,3,524,4225,0,6dc42c7ba1a1cb53,949.300,2056.500,943.200,0.700,0,0,0
3668,3668,64.216864299358,64.216868132691,2275,3668,64.216629866025,3,524,4221,0,3d815c17a86e5bfc,979.500,2229.800,973.800,0.900,0,0,0
3669,3669,64.234370532691,64.234374366024,2276,3669,64.234132366024,3,522,4204,0,ef7885788d7226da,935.500,2018.000,931.500,0.400,0,0,0
3670,3670,64.251923432691,64.251927266024,2277,3670,64.251634866024,3,503,3984,0,d778b4b339eca53c,953.000,2029.000,890.000,0.600,0,0,0
3671,3671,64.269465532691,64.269469366024,2278,3671,64.269137766024,3,487,3798,0,12a4571f1219bd06,957.100,1980.600,851.700,1.000,0,0,0
3672,3672,64.286971366024,64.286975199357,2279,3672,64.286639866024,3,476,3681,0,e2a07b3095ae7d3a,960.100,1919.500,824.100,0.700,0,0,0
3673,3673,64.304485032690,64.304488866024,2280,3673,64.304142332690,3,467,3589,0,f2825e87c3077bba,938.000,1870.100,799.700,0.400,0,0,0
3674,3674,64.321998599357,64.322002432690,2281,3674,64.321644699357,3,455,3475,0,d4b34b43c6cba48d,935.100,1879.500,781.300,0.400,0,0,0
3675,3675,64.339506799357,64.339510632690,2282,3675,64.339147299357,3,445,3368,0,1aa270746049e45c,969.600,1851.900,757.800,0.600,0,0,0
3676,3676,64.357014832690,64.357018666023,2283,3676,64.356649732690,3,436,3300,0,8d9535e76c218bf5,945.200,1775.200,731.500,0.400,0,0,0
3677,3677,64.374517199356,64.374521032690,2284,3677,64.374152099356,3,427,3200,0,9439e42e641f85a8,936.100,1764.400,724.900,0.300,0,0,0
3678,3678,64.391737632689,64.391741466023,2285,3678,64.391654632689,3,421,3154,0,4b1e4a7c0bd6bdce,963.200,1777.600,698.800,0.500,0,0,0
3679,3679,64.409240332689,64.409244166023,2286,3679,64.409157332689,3,416,3138,0,1225379020a2d16f,954.100,1759.200,696.100,0.500,0,0,0
3680,3680,64.427028199356,64.427032032689,2287,3680,64.426659599356,3,414,3127,0,5a02da58438e9d06,1158.000,1666.200,692.700,0.400,0,0,0
