frame,emulated_seconds,host_seconds
1,0.017502471249,0.005955400
2,0.035004942498,0.029346600
3,0.052507413746,0.044856800
4,0.070009884995,0.070262100
5,0.087512356244,0.094113000
6,0.105014827493,0.118106900
7,0.122517298741,0.139061100
8,0.140019769990,0.155422300
9,0.157522241239,0.172303000
10,0.175024712488,0.190212900
11,0.192527183736,0.206811500
12,0.210029654985,0.223772900
13,0.227532126234,0.242639400
14,0.245034597483,0.259918100
15,0.262537068731,0.277081700
16,0.280039539980,0.293242800
17,0.297542011229,0.311929200
18,0.315044482478,0.328365900
19,0.332546953727,0.345870600
20,0.350049424975,0.365049700
21,0.367551896224,0.385015500
22,0.385054367473,0.401498700
23,0.402556838722,0.417206000
24,0.420059309970,0.434963900
25,0.437561781219,0.451781600
26,0.455064252468,0.469582100
27,0.472566723717,0.487481100
28,0.490069194965,0.504870700
29,0.507571666214,0.523997700
30,0.525074137463,0.542065300
31,0.542576608712,0.562293900
32,0.560079079960,0.579570100
33,0.577581551209,0.597728400
34,0.595084022458,0.615128400
35,0.612586493707,0.632016100
36,0.630088964956,0.648111700
37,0.647591436204,0.667250200
38,0.665093907453,0.683497800
39,0.682596378702,0.700891700
40,0.700098849951,0.718366300
41,0.717601321199,0.735268800
42,0.735103792448,0.752466000
43,0.752606263697,0.770084500
44,0.770108734946,0.787531100
45,0.787611206194,0.805058900
46,0.805113677443,0.822712600
47,0.822616148692,0.840224200
48,0.840118619941,0.857723100
49,0.857621091189,0.875616200
50,0.875123562438,0.893486400
51,0.892626033687,0.911117300
52,0.910128504936,0.930954200
53,0.927630976185,0.947712500
54,0.945133447433,0.964182300
55,0.962635918682,0.981876800
56,0.980138389931,0.999365400
57,0.997640861180,1.017628900
58,1.015143332428,1.033227000
59,1.032645803677,1.050427300
60,1.050148274926,1.068033300
61,1.067650746175,1.086008200
62,1.085153217423,1.102974700
63,1.102655688672,1.120706400
64,1.120158159921,1.138603600
65,1.137660631170,1.155033700
66,1.155163102418,1.172788300
67,1.172665573667,1.190253200
68,1.190168044916,1.207577200
69,1.207670516165,1.225442700
70,1.225172987414,1.243642900
71,1.242675458662,1.260941100
72,1.260177929911,1.279581100
73,1.277680401160,1.296064700
74,1.295182872409,1.313168400
75,1.312685343657,1.330411500
76,1.330187814906,1.347794800
77,1.347690286155,1.365282600
78,1.365192757404,1.383477700
79,1.382695228652,1.401494700
80,1.400197699901,1.417517900
81,1.417700171150,1.434971700
82,1.435202642399,1.452681600
83,1.452705113647,1.470314900
84,1.470207584896,1.488015700
85,1.487710056145,1.505377400
86,1.505212527394,1.522975300
