scene,frame,generation,pages,palettes,bytes,hash,decode_us,upload_us,snapshot_us
2157,3548,46,3,26,39228,0b82cdcbf8deede5,49.100,176.100,0.300
2158,3549,47,3,26,39228,856d3b1f11a937f0,50.000,185.100,0.200
2159,3550,48,3,27,40260,4f247379308e18d6,49.000,142.400,0.100
2160,3551,49,3,26,39228,2b03f3d0f871f04c,48.500,169.800,0.100
2161,3552,50,3,25,38196,5e0896482651a0a5,46.900,175.700,0.200
2162,3553,51,3,25,38196,71fa0e3879000737,45.700,195.300,0.400
2163,3554,52,3,25,38196,8e09d2f5819ec293,47.000,150.600,0.100
2164,3555,53,3,25,38196,efd1072ea4fe26a2,46.000,138.700,0.100
2165,3556,54,3,25,38196,345335e90b75436a,46.200,219.900,0.400
2166,3557,55,3,25,38196,1629a12b57ebac16,46.400,144.900,0.400
2167,3558,56,3,26,39228,ab04ed51dca6ff34,44.200,183.900,0.400
2168,3559,57,3,27,40260,4d452dd3fcbadd54,77.500,212.100,0.100
2169,3560,58,3,26,39228,b6375ceb4065eed3,48.500,145.600,0.300
2170,3561,59,3,26,39228,0baf255b70b79340,46.500,145.100,0.100
2171,3562,60,3,26,39228,87267471aa5967bf,48.500,155.300,0.200
2172,3563,61,3,26,39228,de76148e8be68cc8,48.500,149.200,0.100
2173,3564,62,3,26,39228,a52c1cd6b0f7289b,51.100,165.400,0.100
2174,3565,63,3,26,39228,d1a17157dc7e4c76,59.400,157.700,0.200
2175,3567,64,3,25,38196,dd28f1ea16239825,46.400,191.200,0.200
2176,3568,65,3,24,37164,35f084151cf1fc3f,55.400,144.700,0.100
2177,3569,66,3,24,37164,a7cdd5c10476c455,45.700,168.900,0.100
2178,3570,67,3,24,37164,1b53f60f7e1e703f,49.200,148.000,0.100
2179,3571,68,3,24,37164,e4ac4964744b3e93,46.900,368.400,0.100
2180,3572,69,3,24,37164,e67829eb6816c4a5,46.000,152.500,0.100
2181,3573,70,3,24,37164,aa81c1860a2251b7,47.500,216.800,0.200
2182,3574,71,3,24,37164,2a111bf873445d9c,45.700,138.300,0.100
2183,3575,72,3,24,37164,55f5b1e0e9018bb6,46.400,149.200,0.100
2184,3576,73,3,24,37164,a1617fdd9c07ce27,46.600,155.400,0.300
2185,3577,74,3,24,37164,c55a6dd16aca0c75,49.400,178.100,0.100
2186,3578,75,3,24,37164,93ba23416313f236,47.300,158.200,0.500
2187,3579,76,3,23,36132,34773ea8c3577c16,45.800,205.400,0.100
2188,3580,77,3,23,36132,6431348f7d9ee7a1,51.300,202.500,0.400
2189,3581,78,3,23,36132,da784f6472e7f1f3,46.600,143.500,0.100
2190,3582,79,3,22,35100,bbdde9dc47916de1,48.100,264.900,0.300
2191,3583,80,3,23,36132,98e781fa6a176aa7,51.600,164.300,0.400
2192,3584,81,3,23,36132,2b1cde0bd79be280,49.600,256.900,1.400
2193,3585,82,3,22,35100,8b7867d848ee18db,51.300,187.200,0.100
2194,3586,83,3,16,28908,34c51c4b2bf0e99d,41.400,230.900,0.200
2195,3587,84,3,16,28908,6964f4fb1b655c7d,37.000,173.700,0.100
2196,3588,85,3,14,26844,8af2c2011a66914e,38.700,167.700,0.400
2197,3589,86,3,14,26844,0c82c7831bdc99ac,36.300,145.800,0.100
2198,3590,87,3,14,26844,9910974c32bd1a44,35.600,132.400,0.100
2199,3591,88,3,12,24780,ee93ff2ae55ac641,42.800,187.300,0.300
2200,3592,89,3,9,21684,fef8a952c6f1ae96,39.100,204.000,0.100
2201,3593,90,3,8,20652,da58367380cf3bcd,32.600,175.400,0.100
2202,3594,91,3,5,17556,902581729f54215d,29.400,145.000,0.100
2203,3595,92,3,5,17556,9ebf89a629b1174f,28.200,147.000,0.100
2204,3596,93,3,5,17556,eaa2632c11264ddc,28.700,178.100,0.300
2205,3597,94,3,3,15492,e6e1660feaf1c41b,28.200,181.100,0.100
2206,3598,95,3,5,17556,43ce6a94bc5c9a4c,36.200,140.500,0.300
2207,3599,96,3,5,17556,179bfc886f50729c,28.400,149.100,0.300
2208,3600,97,3,7,19620,f6899a2988adc094,30.100,163.400,0.200
2209,3601,98,3,5,17556,0f19fd15abe9fd2b,32.400,167.300,0.100
2210,3602,99,3,4,16524,161e31be197f826a,26.100,137.000,0.100
2211,3603,100,3,5,17556,de09509bfa3b1ce3,26.900,160.000,0.100
2212,3604,101,3,5,17556,edeb63b8bcfb542a,27.700,157.300,0.200
2213,3605,102,3,4,16524,6a3d1f47b09f2231,25.900,147.800,0.100
2214,3606,103,3,5,17556,e4c89213df2dc794,38.400,138.500,0.100
2215,3607,104,3,6,18588,dfd5e2e48d581dd1,28.900,140.600,0.100
2216,3608,105,3,4,16524,98783000c5db4d75,41.000,151.000,0.100
2217,3609,106,3,4,16524,dc1603b66baec784,25.700,145.100,0.400
2218,3610,107,3,4,16524,2146386234050224,26.900,163.600,0.400
2219,3611,108,3,5,17556,b5f8940a06d5585d,30.300,161.600,0.200
2220,3612,109,3,4,16524,e124cbed4671a955,24.100,144.700,0.200
2221,3613,110,3,4,16524,89a1597392639a36,24.500,134.500,0.100
2222,3614,111,3,4,16524,7cb3009a550416ac,28.100,156.700,0.400
2223,3615,112,3,4,16524,9de25fa323a41207,26.700,145.200,0.500
2224,3616,113,3,4,16524,231e77450318eec1,26.600,170.500,0.100
2225,3617,114,3,4,16524,4551dc1b3fa6d80f,30.000,149.400,0.500
2226,3618,115,3,4,16524,91a9c9449b96427f,25.200,229.900,0.300
2227,3619,116,3,4,16524,cc11f8ef7fafa0d9,26.200,160.200,0.100
2228,3620,117,3,4,16524,4a186490ab878ed8,25.900,143.600,0.200
2229,3621,118,3,4,16524,1038839ba23941c9,26.600,130.400,0.100
2230,3622,119,3,5,17556,a38b6b3b34fb2c4c,27.900,197.400,0.400
2231,3623,120,3,4,16524,08c110a099004584,31.900,227.800,0.500
2232,3624,121,3,4,16524,5cd6dc59be841a9f,25.800,137.600,0.100
2233,3625,122,3,5,17556,39fcdd0f9d69a450,28.600,151.700,0.100
2234,3626,123,3,5,17556,f779c59ea780527d,28.000,154.300,0.400
2235,3627,124,3,5,17556,253b4d602c053924,30.200,187.000,0.400
2236,3628,125,3,5,17556,d42b27690278839c,32.300,135.600,0.100
2237,3629,126,3,5,17556,d2e701a5110e2560,25.400,181.600,0.100
2238,3630,127,3,5,17556,dcd8cf9b9c6b19bb,26.000,241.500,0.400
2239,3631,128,3,5,17556,e346a8476e4c1ca8,28.000,135.400,0.200
2240,3632,129,3,4,16524,daa3d0e2dd2be604,25.000,137.600,0.200
2241,3633,130,3,4,16524,c800796d755b5003,25.600,150.700,0.100
2242,3634,131,3,5,17556,ecf48e3fda3ed3ac,28.200,174.200,0.100
2243,3635,132,3,5,17556,00b61ffb5ac52e8c,28.600,186.900,0.100
2244,3636,133,3,5,17556,4692a3949d8134b6,29.900,223.100,0.100
2245,3637,134,3,5,17556,332e25ed6ff46384,26.800,135.800,0.100
2246,3638,135,3,5,17556,d916c8a8c9cf02e2,29.000,170.000,1.200
2247,3639,136,3,5,17556,43090750e0df1d2a,25.300,139.500,0.100
2248,3640,137,3,5,17556,be575f24dd195b8b,28.200,171.600,0.300
2249,3641,138,3,5,17556,f2305e4a32002471,38.200,189.300,0.300
2250,3642,139,3,5,17556,8dd0f4fc53453a69,30.900,170.800,0.100
2251,3643,140,3,5,17556,a0a3d7feba7e1798,25.900,164.600,0.100
2252,3644,141,3,5,17556,75c8e81099812779,26.000,130.700,0.100
2253,3645,142,3,5,17556,37b1c23a9de1744d,29.900,153.300,0.200
2254,3646,143,3,5,17556,ad27d7e0b3e54650,26.100,129.800,0.200
2255,3647,144,3,5,17556,3549e7cef56b9d80,34.400,144.100,0.100
2256,3648,145,3,5,17556,133e2855f594ed62,28.000,148.100,0.100
2257,3650,146,3,5,17556,804c7f7d291afd0b,41.300,222.400,0.100
2258,3651,147,3,5,17556,ebd9d44788f011ab,27.400,144.200,0.200
2259,3652,148,3,4,16524,c82a2b4066bc208c,28.400,155.600,0.100
2260,3653,149,3,4,16524,96399d4ff5210f3f,28.800,186.400,0.100
2261,3654,150,3,4,16524,a6663f6408c7bf76,26.900,140.700,0.100
2262,3655,151,3,5,17556,0e1e66f61c0d2dff,28.000,202.000,0.300
2263,3656,152,3,5,17556,b0049cb9ab32af0e,26.900,156.800,0.100
2264,3657,153,3,5,17556,dbe28d51bef5da53,27.000,145.800,0.100
2265,3658,154,3,5,17556,ad726cb6f774cb91,28.500,140.900,0.100
2266,3659,155,3,4,16524,0c1f253fca520c10,36.700,147.400,0.400
2267,3660,156,3,3,15492,a98a98fd3d6db403,24.900,142.800,0.100
2268,3661,157,3,3,15492,83b050fafd1d3d84,25.900,205.100,0.100
2269,3662,158,3,3,15492,bfd5d9b3bda964fc,25.600,131.600,0.400
2270,3663,159,3,4,16524,ff9c065f531ea6b1,26.800,154.800,0.400
2271,3664,160,3,4,16524,7d0a3777af0f8c24,25.800,136.400,0.100
2272,3665,161,3,4,16524,d887931eeb0eb43f,32.200,170.000,0.300
2273,3666,162,3,4,16524,b8e7fd1de7159031,25.100,211.400,0.100
2274,3667,163,3,5,17556,e4e75a55488258f2,26.600,277.000,0.100
2275,3668,164,3,5,17556,f15873c767ecb28a,101.200,149.700,0.400
2276,3669,165,3,4,16524,12d687f4a32cbae2,24.800,236.900,0.100
2277,3670,166,3,5,17556,5a6fa916e022816e,34.400,139.800,0.100
2278,3671,167,3,5,17556,3bac216d9a612a76,37.400,158.800,0.100
2279,3672,168,3,5,17556,dd4f8db89589674c,26.800,159.500,0.300
2280,3673,169,3,6,18588,6c8a48b8243f14c5,27.500,158.200,0.100
2281,3674,170,3,4,16524,37e237cfc0417007,27.800,187.500,0.200
2282,3675,171,3,4,16524,6578dd0d19243526,31.200,240.000,0.100
2283,3676,172,3,4,16524,2da087afc7b80e50,26.700,187.700,0.100
2284,3677,173,3,3,15492,ea74c8de034fbb29,25.000,197.000,0.100
2285,3678,174,3,4,16524,d6162da42948f711,27.300,159.800,0.200
2286,3679,175,3,4,16524,a411935cb20cc106,27.500,159.000,0.100
2287,3680,176,3,4,16524,cbe9082f0a5bbfef,30.500,182.400,0.100
2288,3681,177,3,3,15492,aa093feb1db11d6a,29.400,135.500,0.100
2289,3682,178,3,3,15492,08dda29b453317d0,24.000,172.300,0.300
2290,3683,179,3,4,16524,496719091c8c9d70,25.800,183.500,0.400
2291,3684,180,3,4,16524,b7e75a68276550b4,25.700,179.600,0.400
2292,3685,181,3,4,16524,4114d289c161a6b2,27.200,168.100,0.400
2293,3686,182,3,4,16524,a39d430f9a4e0314,25.800,144.200,0.200
2294,3687,183,3,4,16524,2755f6905c4b14f6,27.400,214.400,0.400
2295,3688,184,3,4,16524,357217df417ebd1a,28.000,237.600,0.200
2296,3689,185,3,4,16524,7ef3d7866aa6e5fd,28.400,163.500,0.100
2297,3690,186,3,4,16524,c12e64914dd621a3,34.200,202.400,0.300
2298,3691,187,3,4,16524,63d76dd56ecb901f,27.600,202.600,0.200
2299,3692,188,3,4,16524,f6def9ca32454b30,25.900,167.800,0.200
2300,3693,189,3,4,16524,3547c1d04ea59431,25.700,208.900,0.100
2301,3694,190,3,4,16524,5a3dd10b6e8783b3,25.700,138.900,0.100
2302,3695,191,3,4,16524,fc69278332266ee1,23.900,206.400,0.400
2303,3696,192,3,4,16524,63be41dc2980ab9d,23.600,142.500,0.100
2304,3697,193,3,4,16524,5531f8e3a367ea5d,23.600,133.400,0.100
2305,3698,194,3,4,16524,fac1848b8d9d7fca,25.400,217.500,0.200
2306,3699,195,3,4,16524,89968accb9a21502,27.700,246.700,0.300
2307,3700,196,3,4,16524,89136861e81e85e5,35.300,206.000,0.100
2308,3701,197,3,4,16524,cd179d12131a8291,28.800,162.300,0.500
2309,3702,198,3,4,16524,bc3d75dfc4d12bb4,25.600,227.400,0.100
2310,3703,199,3,4,16524,babe2c959d9f1c66,25.700,136.600,0.100
2311,3704,200,3,4,16524,2d7b170f66106e3f,27.400,185.800,0.400
2312,3705,201,3,4,16524,7a9355defc186193,26.200,139.900,0.400
2313,3706,202,3,4,16524,044dad72a2bd2ddf,88.200,181.800,0.400
2314,3707,203,3,4,16524,e946a0779372e82e,29.800,149.200,0.300
2315,3708,204,3,4,16524,66ec91ab65ababe3,26.400,207.800,0.100
2316,3709,205,3,4,16524,a6898d83203e2076,26.100,135.100,0.300
2317,3710,206,3,4,16524,d7aaf556cb98bf1d,28.600,199.100,0.100
2318,3711,207,3,4,16524,bbc308079e52a1de,27.200,182.400,0.400
2319,3712,208,3,4,16524,7c01684bf7f88ee4,28.900,157.900,0.100
2320,3714,209,3,4,16524,53e6a50ba112f3cd,28.100,158.500,0.400
2321,3715,210,3,4,16524,e6b0953ec5609d96,26.100,146.600,0.200
2322,3716,211,3,4,16524,31c1658f57082317,27.300,151.500,0.300
2323,3717,212,3,4,16524,2328367006002981,28.200,248.100,0.400
2324,3718,213,3,4,16524,f3c1d8bf6da4c333,29.100,173.400,0.100
2325,3719,214,3,3,15492,7a1bd04fcbe824f6,24.300,144.200,0.100
2326,3720,215,3,4,16524,5ac61c501125a9f2,24.200,134.700,0.200
2327,3721,216,3,4,16524,4088f09bb7949285,25.800,136.400,0.100
2328,3722,217,3,3,15492,5d937d2d04a4b00a,24.400,159.500,0.400
2329,3723,218,3,4,16524,9dee85d54b5eaff0,25.700,171.200,0.100
2330,3724,219,3,4,16524,e6de1a5c7d356c60,25.900,144.700,0.100
2331,3725,220,3,4,16524,c3f2f3c1a8783dab,32.000,232.700,0.200
2332,3726,221,3,3,15492,4740f52ae12be1b1,27.700,149.200,0.200
2333,3727,222,3,4,16524,f38919d009a9c8d4,27.200,158.900,0.100
2334,3728,223,3,4,16524,67844c6883c04253,25.700,128.500,0.200
2335,3729,224,3,4,16524,2aafc7cb2e51a763,26.400,246.300,0.100
2336,3730,225,3,4,16524,8c696f5cd4f2ce17,27.700,151.100,0.100
2337,3731,226,3,3,15492,e1cf081e103bfca9,29.000,176.500,0.300
2338,3732,227,3,4,16524,5774f3625be6122e,25.500,137.100,0.500
2339,3733,228,3,4,16524,19fbaf6bcd956a57,26.200,137.000,0.300
2340,3734,229,3,4,16524,ca8d687ec8dd8a33,27.700,201.300,0.300
2341,3735,230,3,4,16524,5cee7fca710542ed,27.200,177.700,0.400
2342,3736,231,3,5,17556,5dc2136b79f560d3,27.100,141.900,0.200
2343,3737,232,3,6,18588,d18de75aacdf45d5,30.600,169.800,0.300
2344,3738,233,3,5,17556,9cfe24624dec0a09,29.200,181.500,0.200
2345,3739,234,3,5,17556,df8688d5c05608fb,28.100,227.800,0.100
2346,3740,235,3,5,17556,5a42fc9e03bb6833,27.700,140.000,0.100
2347,3741,236,3,4,16524,9e46e9a44500d4e6,27.300,164.600,0.100
2348,3742,237,3,5,17556,07dc7032a5e1c7f9,28.900,157.500,0.400
2349,3743,238,3,5,17556,b43ed2f051d53d2d,28.000,151.400,0.200
2350,3744,239,3,4,16524,317e2a4f6c83cbf1,59.800,205.300,0.300
2351,3745,240,3,4,16524,2b5ce2f8ca3b3c1d,25.400,129.200,0.100
2352,3746,241,3,4,16524,094f67974e7f32ed,26.800,145.200,0.300
2353,3747,242,3,4,16524,f1414870f1e50071,47.000,143.100,0.100
2354,3748,243,3,5,17556,25761006bbbc24e1,27.800,161.500,0.100
2355,3749,244,3,5,17556,1ab27f2846d6cf21,27.500,186.600,0.400
2356,3750,245,3,5,17556,9e982486907380d6,27.900,182.300,0.200
2357,3751,246,3,5,17556,c016d1fc8882e78a,30.700,185.400,0.100
2358,3752,247,3,4,16524,1a15bc6def8008c5,24.200,168.600,0.100
2359,3753,248,3,5,17556,e85bb06808c3b3cb,28.700,141.800,0.300
2360,3754,249,3,4,16524,1dde20b2760584c4,28.400,155.600,0.700
2361,3755,250,3,5,17556,2a63bd003045cc41,25.100,145.900,0.200
2362,3756,251,3,4,16524,ed734f119d3993f0,26.500,147.100,0.400
2363,3757,252,3,5,17556,63f7c3a82e157763,47.800,164.300,0.500
2364,3758,253,3,4,16524,19c5ae53aedd2af0,25.400,140.200,0.400
2365,3759,254,3,4,16524,778ec3b8da4cd92b,24.300,143.800,0.200
2366,3760,255,3,5,17556,3505e6d9f4cbfbf7,27.600,191.700,0.100
2367,3761,256,3,4,16524,8b68147da9563808,33.000,191.300,0.100
2368,3762,257,3,5,17556,88418c777415c363,30.200,185.900,0.100
2369,3763,258,3,5,17556,f73c59676e33189d,27.900,159.900,0.100
2370,3764,259,3,5,17556,235ef1ff18dc51e7,28.500,154.300,0.100
2371,3765,260,3,4,16524,3110895f0fb61bf6,28.300,150.200,0.200
2372,3766,261,3,5,17556,ee9e929dbdbff34d,27.300,166.400,0.100
2373,3767,262,3,5,17556,e999bacfa7c1b9ea,26.900,151.400,0.500
2374,3768,263,3,3,15492,d570498cccfe7a30,25.700,202.000,0.100
2375,3769,264,3,4,16524,9bab11beb16fea0b,26.000,225.700,0.300
2376,3770,265,3,4,16524,e04aa1114aebca27,26.500,164.600,0.100
2377,3771,266,3,5,17556,0a365e2f831665b6,28.600,187.800,1.300
2378,3772,267,3,5,17556,f3655daa8022dbfc,28.600,164.300,0.100
2379,3773,268,3,4,16524,7c6e8ffeffaef085,28.500,160.800,0.100
2380,3774,269,3,6,18588,e2d52a909326b9e1,30.100,143.600,0.100
2381,3775,270,3,4,16524,aa3b26e8c9459f24,33.400,127.800,0.200
2382,3776,271,3,8,20652,33fd821b193bb3ed,34.500,183.900,0.300
2383,3777,272,3,6,18588,8ab9db1fa3e3c2a5,29.000,165.500,0.400
2384,3778,273,3,6,18588,a2e9acc2aa294a5e,26.700,160.500,0.100
2385,3779,274,3,5,17556,87671dfc9b5a710a,29.900,147.900,0.100
2386,3780,275,3,5,17556,d452ae7f2005e145,28.900,219.400,0.100
2387,3781,276,3,6,18588,6b008b6356e35a70,29.400,165.500,0.100
2388,3782,277,3,4,16524,0aade70d4c7e5f20,24.700,176.700,0.100
2389,3783,278,3,4,16524,edeeb97f49893561,26.200,197.600,0.300
2390,3784,279,3,5,17556,2593a53873d93e27,28.900,157.000,0.100
2391,3785,280,3,6,18588,4cb106c50c2f6147,28.700,148.100,0.200
2392,3786,281,3,4,16524,ba9bd1dde5621801,27.500,217.800,0.500
2393,3787,282,3,4,16524,e12eecc60ad9916e,24.800,194.200,0.100
2394,3788,283,3,5,17556,721aafbf39580010,27.200,191.900,0.200
2395,3789,284,3,7,19620,f4cd9a0a5cb28736,28.800,139.100,0.100
2396,3790,285,3,4,16524,75460da5b7375464,57.000,219.000,0.100
2397,3791,286,3,5,17556,38dd75d84fe6d2d2,32.200,154.500,0.300
2398,3792,287,3,6,18588,e9fa885c5ecb6f71,28.100,178.100,0.100
2399,3793,288,3,4,16524,3eff3f8b920a2a81,31.200,162.200,0.500
2400,3794,289,3,2,14460,133af62002a03595,40.100,182.900,0.200
2401,3795,290,3,2,14460,74f019a6f4d143e0,23.800,168.100,0.100
2402,3796,291,3,3,15492,a2aca363ce93f4ab,23.400,131.900,0.100
2403,3797,292,3,3,15492,9f577277da8d7901,24.700,183.000,0.100
2404,3798,293,3,5,17556,ac98398f3669fcc8,26.600,130.400,0.100
2405,3800,294,3,7,19620,5ab6160f38f4e671,31.600,142.200,0.100
2406,3801,295,3,2,14460,74a816d399df6a92,26.900,175.900,0.100
2407,3802,296,3,1,13428,72a5688711ed6efd,28.600,180.200,0.100
2408,3803,297,3,4,16524,18ed3f065f1993a8,31.600,146.300,0.400
2409,3804,298,3,5,17556,6bb8769a1062cc51,26.200,132.700,0.100
2410,3805,299,3,7,19620,17680662502c6a10,30.200,136.500,0.100
2411,3807,300,3,7,19620,31d5e5a420689ffc,27.700,194.200,0.200
2412,3808,301,3,7,19620,3ab3cadc4a7ac676,30.900,144.500,0.400
2413,3809,302,3,8,20652,9fc51733a6228900,29.500,134.600,0.200
2414,3810,303,3,9,21684,48de9032190fbfcc,60.700,228.300,0.300
2415,3811,304,3,10,22716,070c5836b104273e,32.400,143.500,0.100
2416,3812,305,3,9,21684,10c7c023b8de1fd4,30.100,206.700,0.200
2417,3813,306,3,10,22716,78c7c8518dddb552,32.900,168.800,0.100
2418,3814,307,3,11,23748,bc93b1123888f722,33.500,192.800,0.300
2419,3815,308,3,11,23748,8dc91e85f6cfd59d,35.100,167.900,0.100
2420,3816,309,3,11,23748,61276d890d41709e,33.200,135.100,0.100
2421,3817,310,3,12,24780,a0618033c0269c71,34.800,227.200,0.100
2422,3818,311,3,12,24780,caeb8e5b2cdc6b65,35.900,188.500,0.400
2423,3819,312,3,12,24780,44f345a2a1628b5e,33.200,175.600,0.100
2424,3820,313,3,12,24780,452b5eac1870b3cb,32.100,146.700,0.100
2425,3821,314,3,14,26844,2cb900998c3c7966,40.700,170.800,0.500
2426,3822,315,3,13,25812,9842b5e500ca8d32,30.900,152.000,0.100
2427,3823,316,3,12,24780,d67e10a59ff9a995,45.400,172.900,0.200
2428,3824,317,3,12,24780,e467b9d2922a3e50,34.400,141.100,0.100
2429,3825,318,3,12,24780,230b2b22be2c55ec,32.300,146.800,0.200
2430,3826,319,3,12,24780,d0714da50d2cfc38,35.100,176.000,0.200
2431,3827,320,3,13,25812,7d806f74a5f7482d,35.900,180.100,0.100
2432,3828,321,3,13,25812,c5bd15c202bde65d,35.800,162.400,0.100
2433,3829,322,3,14,26844,9092e915499a02e3,36.500,143.800,0.100
2434,3830,323,3,14,26844,6bd59eed603c08a5,37.500,151.400,0.200
2435,3831,324,3,14,26844,9c3e692b34f1b699,44.200,178.100,0.100
2436,3832,325,3,15,27876,a8ae76b866fe3afa,52.900,145.300,0.100
2437,3833,326,3,15,27876,fa6ab83049c1223a,39.200,154.800,0.100
2438,3834,327,3,15,27876,4589f96a07c73a61,36.300,148.000,0.100
2439,3835,328,3,15,27876,138b30b5dd06df36,38.100,147.200,0.400
2440,3836,329,3,15,27876,dc0fe3e8e595d080,36.900,155.700,0.100
2441,3837,330,3,15,27876,1991888ae5e399e8,36.200,186.800,0.100
2442,3838,331,3,15,27876,44df6bfd8d4ec57c,36.100,139.000,0.100
2443,3839,332,3,15,27876,bdfbc05c84b4909b,36.100,164.600,0.100
2444,3840,333,3,15,27876,b1e2c1b83929d873,39.700,145.800,0.300
2445,3841,334,3,15,27876,9e29bf277dfdb4fa,36.900,159.600,0.400
2446,3842,335,3,15,27876,9869f2d1ee6a4693,37.300,151.700,0.100
2447,3843,336,3,15,27876,a0b12c7c008422bb,39.400,176.100,0.400
2448,3844,337,3,15,27876,415d529c0565cebc,36.400,146.100,0.100
2449,3845,338,3,15,27876,af500376f22ebbe0,35.700,175.600,0.100
2450,3846,339,3,15,27876,e3bb40baabd22591,37.000,140.800,0.200
2451,3847,340,3,16,28908,0381cec0ca4b4a5e,37.600,226.500,0.200
2452,3848,341,3,16,28908,9f5b4d69908a8820,37.400,198.400,0.300
2453,3849,342,3,15,27876,58bcd332dd5b9d49,35.700,182.800,0.100
2454,3850,343,3,16,28908,090327151f618fe0,36.800,145.500,0.400
2455,3851,344,3,16,28908,83d329d1db0e6e1c,37.700,170.500,0.400
2456,3852,345,3,16,28908,335d1acbdad41dc4,38.500,198.600,0.200
2457,3853,346,3,16,28908,7171bffb207edf5f,40.400,174.800,0.100
2458,3854,347,3,16,28908,02588244a3e78cb9,37.400,135.400,0.100
2459,3855,348,3,16,28908,eb0d50addf78bc74,38.500,163.500,0.100
2460,3856,349,3,16,28908,810779e906ec6241,43.500,159.500,0.400
2461,3857,350,3,16,28908,1787bf15e1938690,37.600,138.400,0.100
2462,3858,351,3,16,28908,35c5eccd84052118,39.100,144.900,0.100
2463,3859,352,3,17,29940,fc5dac77751e46de,40.500,139.800,0.100
2464,3860,353,3,17,29940,82d9f3fa295b1ed9,40.900,147.500,0.100
2465,3861,354,3,17,29940,8996dfbba44b7e11,40.700,226.100,0.200
2466,3862,355,3,17,29940,52c2b61aff2bfe9b,39.500,170.300,0.100
2467,3863,356,3,17,29940,13af2d4361c2beef,50.700,192.400,0.200
2468,3864,357,3,17,29940,03e252ca490a3154,39.400,150.000,0.200
2469,3865,358,3,17,29940,9ebec08ff70dc03f,40.800,142.300,0.300
2470,3866,359,3,17,29940,46749c8a5a9383b3,48.800,140.000,0.100
