frame,cpu_frame,cpu_time,device_time,scene,scene_frame,scene_time,multiplier,instances,quads,viewport,hash,source_us,assembly_us,hash_us,snapshot_us,guest_cycles,bounds,culled_bounds
3567,3567,62.448955299376,62.448959399376,2175,3567,62.448880566042,1,15,86,2,17d17575613396c2,1055.000,1160.400,19.100,0.500,0,1,354
3568,3568,62.466457532709,62.466461632709,2176,3568,62.466382799375,1,16,97,2,9f3b8d8b69d64281,987.600,1152.100,21.500,0.400,0,1,346
3569,3569,62.483959932708,62.483964032708,2177,3569,62.483885199375,1,18,98,2,989515988a2a7aa4,987.200,1145.600,21.700,0.500,0,1,338
3570,3570,62.501462432708,62.501466532708,2178,3570,62.501387699375,1,17,101,2,884e0a25f24066f6,1036.700,1134.100,22.300,0.800,0,1,335
3571,3571,62.518964932708,62.518969032708,2179,3571,62.518890199375,1,17,88,1,f997bab7f0264488,1041.300,1190.500,19.500,0.400,0,1,334
3572,3572,62.536467366041,62.536471466041,2180,3572,62.536392632708,1,19,102,3,7d4a4aa40b9c7525,1052.400,1135.600,22.600,0.400,0,1,336
3573,3573,62.553969932708,62.553974032708,2181,3573,62.553895199374,1,17,83,6,bfa495e77370f043,1014.800,1110.600,18.400,0.400,0,1,330
3574,3574,62.571428099374,62.571440766041,2182,3574,62.571397699374,1,17,76,10,161c0b3ef4161148,981.800,1096.200,16.900,0.300,0,1,330
3575,3575,62.588975299374,62.588979399374,2183,3575,62.588900566041,1,15,84,10,9566fccb2e6a59b2,1011.900,1101.200,18.600,0.200,0,1,332
3576,3576,62.606432966041,62.606445632707,2184,3576,62.606402566041,1,17,130,20,0a85b39d3981584e,998.100,1115.300,28.900,0.600,0,1,333
3577,3577,62.623935366040,62.623948032707,2185,3577,62.623904966040,1,17,43,24,210906433720a116,987.200,1105.700,9.600,0.400,0,1,333
3578,3578,62.641473066040,62.641476899374,2186,3578,62.641407566040,1,18,91,25,7ec31b5dcbced66a,982.900,1137.900,20.200,0.500,0,1,336
3579,3579,62.658940466040,62.658953132707,2187,3579,62.658910066040,1,22,84,28,c7bfa547a2c0baf2,974.300,1199.800,18.600,0.600,0,1,342
3580,3580,62.676477966040,62.676481799373,2188,3580,62.676412466040,1,24,73,29,f8ce2fa7b4d6c409,978.300,1201.100,16.200,0.400,0,1,349
3581,3581,62.693980432706,62.693984266040,2189,3581,62.693914932706,1,31,110,33,bbddfa888d0ee345,987.000,1213.100,24.400,0.400,0,1,357
3582,3582,62.711447766040,62.711460432706,2190,3582,62.711417366040,1,37,81,53,6abd20eebe1a5674,1019.200,1303.000,17.900,0.500,0,1,365
3583,3583,62.728950532706,62.728963099373,2191,3583,62.728920132706,1,38,92,50,9ab7dd8b24d023df,985.000,1262.800,20.500,0.500,0,1,388
3584,3584,62.746452799373,62.746465466039,2192,3584,62.746422399373,1,48,180,89,88eae104d110e4fc,985.400,1335.200,41.300,0.700,0,1,413
3585,3585,62.763955232706,62.763967866039,2193,3585,62.763924832706,1,50,139,85,77da05d9adaf4cf9,986.700,1307.300,30.800,0.400,0,1,440
3586,3586,62.781502932706,62.781507032706,2194,3586,62.781427366039,1,55,269,143,66a7ed4e8928515e,960.300,1615.800,59.600,0.300,0,1,466
3587,3587,62.799005399372,62.799009499372,2195,3587,62.798929832705,1,45,359,226,fd103dbcb2bc7f4a,980.600,1421.900,79.400,0.400,0,1,510
3588,3588,62.816462666039,62.816475299372,2196,3588,62.816432266039,1,43,413,227,ea6ce4ba92d993c6,980.000,1560.700,92.000,0.400,0,1,545
3589,3589,62.833965099372,62.833977666038,2197,3589,62.833934699372,1,38,397,213,a2865a7ab347d3e6,1030.600,1506.600,87.900,0.700,0,1,583
3590,3590,62.851467599371,62.851480266038,2198,3590,62.851437199371,1,32,269,194,0da768b90b8f2e20,984.300,1640.000,59.700,0.500,0,1,628
3591,3591,62.869016532705,62.869020632705,2199,3591,62.868940132705,1,26,253,171,b8e8f83faf089114,1016.400,1577.900,56.100,0.900,0,1,657
3592,3592,62.886472466038,62.886485132704,2200,3592,62.886442066038,1,17,84,0,02b749d2b406196f,989.700,1555.400,18.600,1.100,0,1,666
3593,3593,62.903974966038,62.903987532704,2201,3593,62.903944566038,1,10,92,0,af86887eff4ee93d,1004.200,1528.700,20.500,0.700,0,1,673
3594,3594,62.921475866037,62.921490032704,2202,3594,62.921447066037,1,6,52,0,9cbbd50601a736f3,1010.400,1508.000,11.500,1.200,0,1,674
3595,3595,62.938979932704,62.938992499371,2203,3595,62.938949532704,1,8,104,0,3a846c33401bdb78,979.000,1501.900,23.000,0.500,0,1,678
3596,3596,62.956482466037,62.956495032704,2204,3596,62.956452066037,1,5,65,0,0cf865e0c4ac1cae,1004.500,1512.000,14.900,0.700,0,1,677
3597,3597,62.973983199370,62.973997466037,2205,3597,62.973954399370,1,4,66,0,5ceb97d8c93703a6,988.700,1635.300,14.700,0.600,0,1,672
3598,3598,62.991487399370,62.991499966037,2206,3598,62.991456999370,1,5,69,0,5ee876143f62b81a,983.400,1476.900,15.300,0.400,0,1,664
3599,3599,63.009046966037,63.009050666037,2207,3599,63.008959766037,1,7,68,0,baa2167ab71465ba,1089.100,1480.700,15.100,0.600,0,1,658
3600,3600,63.026492332703,63.026504899370,2208,3600,63.026461932703,1,8,66,0,56b9361b07a183d7,1017.400,1598.500,14.700,0.400,0,1,648
3601,3601,63.044045899370,63.044049599370,2209,3601,63.043964299370,1,8,77,0,365335dc8a01a816,983.500,1519.800,17.200,0.400,0,1,642
3602,3602,63.061554199369,63.061558299369,2210,3602,63.061466866036,1,6,59,0,d0164a4a11eca5ca,988.700,1461.900,18.800,0.900,0,1,633
3603,3603,63.079053532703,63.079057232703,2211,3603,63.078969366036,1,7,61,0,80afc4431825cf55,994.400,1754.600,13.500,0.500,0,1,624
3604,3604,63.096574232702,63.096578332702,2212,3604,63.096471799369,1,8,77,0,6fbf3de0c19be7c1,998.400,1465.600,17.100,0.700,0,1,613
3605,3605,63.114056532702,63.114060232702,2213,3605,63.113974232702,1,8,52,0,41fede57f1787874,988.600,1522.700,11.600,0.800,0,1,606
3606,3606,63.131606632702,63.131610732702,2214,3606,63.131487932702,1,10,91,0,bc92ad6afa746ff6,966.600,1478.000,20.300,0.900,0,1,593
3607,3607,63.149061832702,63.149065532702,2215,3607,63.148979532702,1,10,103,0,e5803680b6e206eb,1071.800,1465.900,22.800,0.600,0,1,585
3608,3608,63.166512032702,63.166524599368,2216,3608,63.166481632702,1,6,61,0,b031e798efe7a858,965.100,1422.300,13.600,0.400,0,1,579
3609,3609,63.184066432701,63.184070132701,2217,3609,63.183984132701,1,6,83,0,87abae0876f9fcac,1021.000,1433.400,18.400,0.400,0,1,571
3610,3610,63.201612399368,63.201616099368,2218,3610,63.201486632701,1,6,57,0,00ad83db13ea8c65,982.500,1391.700,12.600,0.500,0,1,565
3611,3611,63.219072132701,63.219075832701,2219,3611,63.218989132701,1,9,106,0,d69ff74a67f07552,979.600,1447.400,23.500,0.400,0,1,558
3612,3612,63.236639832701,63.236643532701,2220,3612,63.236491499368,1,8,49,0,580da4d125554325,978.400,1366.700,10.900,1.100,0,1,553
3613,3613,63.254073266034,63.254076966034,2221,3613,63.253993999367,1,9,100,0,56009424ae6d6e4f,993.300,1371.700,26.900,0.500,0,1,546
3614,3614,63.271692166034,63.271696266034,2222,3614,63.271496499367,1,9,99,0,53a3b217ff72e088,992.000,1359.800,21.900,0.500,0,1,546
3615,3615,63.289198632700,63.289202732700,2223,3615,63.288999232700,1,10,106,0,05ec1e01429f6fb1,1015.700,1425.300,23.500,0.600,0,1,545
3616,3616,63.306700232700,63.306704332700,2224,3616,63.306501399367,1,9,97,0,49f849344ad5cf12,1047.200,1410.600,21.500,0.500,0,1,545
3617,3617,63.324196466033,63.324200566033,2225,3617,63.324003866033,1,9,96,0,d0f65cf2fd62419d,1060.000,1478.800,21.400,0.500,0,1,545
3618,3618,63.341694466033,63.341698566033,2226,3618,63.341506399367,1,9,91,0,99c6a7ac9269e993,972.300,1371.500,20.100,0.500,0,1,545
3619,3619,63.359193232700,63.359197332700,2227,3619,63.359008799366,1,8,88,0,70cce85ccf70f23b,1000.800,1380.000,19.500,0.400,0,1,544
3620,3620,63.376541732700,63.376554299366,2228,3620,63.376511332700,1,8,84,0,79f7aa3156c6b3d6,965.000,1718.200,18.600,0.400,0,1,543
3621,3621,63.394044132699,63.394056699366,2229,3621,63.394013732699,1,7,77,0,4fa8024edcf8ef08,1052.600,1434.000,17.000,0.400,0,1,543
3622,3622,63.411594099366,63.411598199366,2230,3622,63.411516299366,1,8,81,0,3c741c4f488000cc,989.500,1386.000,18.000,0.600,0,1,542
3623,3623,63.429098832699,63.429102932699,2231,3623,63.429019166032,1,9,87,0,22f8e81c2de3dad0,1001.700,1374.700,19.300,0.200,0,1,540
3624,3624,63.446600899366,63.446604999366,2232,3624,63.446521232699,1,9,86,0,655bab7da364c09c,1030.600,1367.500,19.100,0.900,0,1,540
3625,3625,63.464105099365,63.464109199365,2233,3625,63.464023566032,1,11,102,0,a765bc6b57c66af0,1005.900,1452.900,22.600,0.400,0,1,538
3626,3626,63.481610466032,63.481614566032,2234,3626,63.481526032699,1,11,100,0,7a2b80e4c6a67fdb,988.600,1372.200,22.200,0.300,0,1,538
3627,3627,63.499112966032,63.499117066032,2235,3627,63.499028532698,1,10,94,0,e8c684d2e3890549,1012.500,1358.300,20.800,0.500,0,1,538
3628,3628,63.516617299365,63.516621399365,2236,3628,63.516530999365,1,10,92,0,23eb050a3ae80d73,1019.000,1395.000,20.400,0.300,0,1,538
3629,3629,63.534123532698,63.534127632698,2237,3629,63.534033499365,1,9,94,0,2157ddcc0e30a088,1055.800,1361.100,20.800,0.500,0,1,537
3630,3630,63.551629799364,63.551633899364,2238,3630,63.551536032698,1,9,93,0,527db5d14f964b6d,979.600,1384.600,25.000,0.400,0,1,537
3631,3631,63.569132566031,63.569136666031,2239,3631,63.569038799364,1,8,88,0,e30b019f0ad93fe3,1036.300,1402.600,19.500,0.600,0,1,536
3632,3632,63.586633566031,63.586637666031,2240,3632,63.586540966031,1,7,84,0,f815ae77407fb449,1167.000,1380.700,18.600,1.200,0,1,536
3633,3633,63.604139766031,63.604143866031,2241,3633,63.604043432697,1,9,98,0,8df6677753ca9a3c,1256.200,1418.400,21.700,0.500,0,1,534
3634,3634,63.621649632697,63.621653732697,2242,3634,63.621545832697,1,9,103,0,e2c663c9d92d7486,1624.200,1417.600,22.800,0.500,0,1,533
3635,3635,63.639153966030,63.639158066030,2243,3635,63.639048299364,1,10,115,0,e23dda786d2efa13,1241.800,1419.500,25.500,1.000,0,1,532
3636,3636,63.656660132697,63.656664232697,2244,3636,63.656550732697,1,11,127,0,f68983059ddb8fa1,1268.300,1398.100,28.200,0.500,0,1,531
3637,3637,63.674164566030,63.674168666030,2245,3637,63.674053299363,1,10,118,0,4a1f0f693bf78f15,1239.700,1408.500,26.100,0.600,0,1,531
3638,3638,63.691667099363,63.691671199363,2246,3638,63.691555832696,1,10,116,0,1766d6a0c8badb4f,1270.400,1416.100,25.700,0.500,0,1,531
3639,3639,63.709177466030,63.709181566030,2247,3639,63.709058732696,1,9,108,0,6821b46e27f5f918,1230.600,1375.800,24.000,0.400,0,1,531
3640,3640,63.726681299363,63.726685399363,2248,3640,63.726560699363,1,7,94,0,72c6ce39f2f22aed,1253.800,1364.300,20.900,0.600,0,1,531
3641,3641,63.744183732696,63.744187832696,2249,3641,63.744063132696,1,7,93,0,1c24499a93c49522,1228.200,1362.900,20.600,0.600,0,1,531
3642,3642,63.761687299362,63.761691399362,2250,3642,63.761565666029,1,8,96,0,979af88a058d8438,1232.800,1376.600,21.300,0.600,0,1,530
3643,3643,63.779204299362,63.779208399362,2251,3643,63.779068199362,1,10,107,0,19ea2c566fb4985d,1261.500,1470.500,23.800,0.500,0,1,528
3644,3644,63.796708632695,63.796712732695,2252,3644,63.796570666029,1,9,99,0,a748bb781cece953,1284.100,1468.500,22.000,1.100,0,1,528
3645,3645,63.814210966029,63.814215066029,2253,3645,63.814072999362,1,9,97,0,0366998ba73757a3,1261.700,1373.400,21.500,0.500,0,1,528
3646,3646,63.831715432695,63.831719532695,2254,3646,63.831575599362,1,10,110,0,e072cfe233807b37,1253.800,1431.700,24.400,0.500,0,1,527
3647,3647,63.849221866028,63.849225966028,2255,3647,63.849078299362,1,10,118,0,5f25436c36c13d6f,1252.200,1382.200,26.200,0.800,0,1,526
3648,3648,63.866723999361,63.866728099361,2256,3648,63.866580432695,1,10,115,0,3973aa5162672563,1232.700,1389.300,25.400,0.500,0,1,526
3650,3650,63.901738266028,63.901742366028,2257,3650,63.901585366028,1,8,99,0,e85135490e7966d1,1249.400,1351.200,22.000,0.500,0,1,526
3651,3651,63.919240899361,63.919244732694,2258,3651,63.919087899361,1,8,98,0,39c86df5d42b4708,1307.100,1368.100,21.700,0.500,0,1,526
3652,3652,63.936743432694,63.936747266027,2259,3652,63.936590432694,1,6,87,0,a32326017a31a858,1317.900,1377.200,19.300,0.800,0,1,526
3653,3653,63.954245866027,63.954249699360,2260,3653,63.954092866027,1,8,98,0,7be9bef688191ee3,1260.400,1367.400,21.700,1.100,0,1,524
3654,3654,63.971755832694,63.971759666027,2261,3654,63.971595366027,1,8,96,0,90a85c9b6e9c0845,1296.800,1396.400,21.300,1.500,0,1,524
3655,3655,63.989269466027,63.989273299360,2262,3655,63.989098266027,1,9,103,0,495a5b09c1500c69,1248.400,1360.500,22.900,0.700,0,1,523
3656,3656,64.006780832693,64.006784666027,2263,3656,64.006600299360,1,10,115,0,15ca9fdfe19bf603,1237.600,1361.000,25.500,0.600,0,1,522
3657,3657,64.024285132693,64.024288966026,2264,3657,64.024102732693,1,9,102,0,159ad3a74cfdcc3d,1001.600,1360.200,22.600,0.700,0,1,522
3658,3658,64.041789532693,64.041793366026,2265,3658,64.041605266026,1,10,140,0,1e5dadcfcc1ead91,1224.100,1359.600,31.000,0.400,0,1,521
3659,3659,64.059293899359,64.059297732693,2266,3659,64.059107766026,1,7,122,0,1ee7d5b2778dfe2b,1121.100,1340.200,27.100,0.400,0,1,521
3660,3660,64.076796299359,64.076800132693,2267,3660,64.076610166026,1,6,116,0,bb26a868ac17f149,996.900,1347.500,25.700,1.100,0,1,521
3661,3661,64.094302466026,64.094306299359,2268,3661,64.094112599359,1,6,115,0,a012a7dd5594ae0a,994.300,1340.400,25.500,0.400,0,1,521
3662,3662,64.111812366026,64.111816199359,2269,3662,64.111615032692,1,7,116,0,2b9b15b8e3527954,1146.000,1366.500,25.700,0.500,0,1,520
3663,3663,64.129330232692,64.129334066025,2270,3663,64.129129166025,1,10,144,0,5657ecbb8c1bdc02,1279.300,1378.600,31.900,0.700,0,1,517
3664,3664,64.146824832692,64.146828666025,2271,3664,64.146620032692,1,9,136,0,d37143d46d15a9a9,1339.200,1358.900,30.200,0.300,0,1,517
3665,3665,64.164334832692,64.164338666025,2272,3665,64.164122566025,1,9,132,0,c298198c77a7b92e,1287.300,1377.100,29.300,0.700,0,1,517
3666,3666,64.181842832692,64.181846666025,2273,3666,64.181624966025,1,10,145,0,2d56d689347d55fa,1262.500,1352.300,32.100,0.400,0,1,516
3667,3667,64.199352599358,64.199356432691,2274,3667,64.199127499358,1,9,146,0,d31805515d4c745c,1239.100,1397.000,32.300,0.600,0,1,515
3668,3668,64.216864299358,64.216868132691,2275,3668,64.216629866025,1,9,145,0,850b6d279282a18f,1255.100,1344.300,32.100,0.300,0,1,515
3669,3669,64.234370532691,64.234374366024,2276,3669,64.234132366024,1,7,133,0,9de7c88eb7689f2e,1235.800,1435.800,29.500,0.400,0,1,515
3670,3670,64.251923432691,64.251927266024,2277,3670,64.251634866024,1,8,96,0,4b9e52664ae5a522,1367.800,1443.200,21.300,0.600,0,1,495
3671,3671,64.269465532691,64.269469366024,2278,3671,64.269137766024,1,8,90,0,6e2d7d54f2e8d53a,1230.700,1297.700,20.000,0.500,0,1,479
3672,3672,64.286971366024,64.286975199357,2279,3672,64.286639866024,1,6,61,0,3479a35e83b2d040,1240.500,1299.400,13.600,0.400,0,1,470
3673,3673,64.304485032690,64.304488866024,2280,3673,64.304142332690,1,8,97,0,07bbd28b3dc85618,1245.000,1316.600,21.500,0.700,0,1,459
3674,3674,64.321998599357,64.322002432690,2281,3674,64.321644699357,1,6,55,0,bb888309778ee885,1254.300,1266.100,12.200,0.400,0,1,449
3675,3675,64.339506799357,64.339510632690,2282,3675,64.339147299357,1,7,58,0,aadce943504d0a31,1259.300,1260.800,12.900,0.500,0,1,438
3676,3676,64.357014832690,64.357018666023,2283,3676,64.356649732690,1,6,92,0,c5739a01e0617e97,1269.000,1242.200,20.400,0.500,0,1,430
3677,3677,64.374517199356,64.374521032690,2284,3677,64.374152099356,1,5,43,0,38e4250143d04a0f,1230.500,1227.600,9.600,0.400,0,1,422
3678,3678,64.391737632689,64.391741466023,2285,3678,64.391654632689,1,6,56,0,760aac5ee87fde03,1254.700,1208.400,12.500,0.300,0,1,415
3679,3679,64.409240332689,64.409244166023,2286,3679,64.409157332689,1,4,48,0,097330fbf08d5675,1240.900,1231.200,10.600,0.400,0,1,412
3680,3680,64.427028199356,64.427032032689,2287,3680,64.426659599356,1,7,44,0,847e58c6098132b1,1237.000,1227.100,9.800,1.200,0,1,407
3681,3681,64.444532599356,64.444536432689,2288,3681,64.444162132689,1,5,1,0,59fb6073e1371dfe,1287.400,1237.800,0.300,0.500,0,1,406
3682,3682,64.462036866022,64.462040699355,2289,3682,64.461664532689,1,3,1,0,ca19abaf30145492,1260.600,1227.900,0.300,0.800,0,1,406
3683,3683,64.479539366022,64.479543199355,2290,3683,64.479167032689,1,4,38,0,190766989d818a4e,1240.200,1182.200,8.500,0.400,0,1,403
3684,3684,64.497043699355,64.497047532688,2291,3684,64.496669499355,1,5,38,0,e31af4fc2a1e7030,1277.900,1198.900,8.500,0.600,0,1,401
3685,3685,64.514551732688,64.514555566022,2292,3685,64.514171932688,1,6,52,0,9807612fc1557e41,1354.800,1188.300,11.600,0.300,0,1,400
