scene,frame,generation,pages,palettes,bytes,hash,decode_us,upload_us,snapshot_us
2330,3724,219,3,4,16524,e6de1a5c7d356c60,25.600,155.800,1.200
2331,3725,220,3,4,16524,c3f2f3c1a8783dab,27.400,140.400,0.200
2332,3726,221,3,3,15492,4740f52ae12be1b1,27.600,153.700,0.100
2333,3727,222,3,4,16524,f38919d009a9c8d4,27.300,145.700,0.100
2334,3728,223,3,4,16524,67844c6883c04253,31.000,155.200,0.200
2335,3729,224,3,4,16524,2aafc7cb2e51a763,29.200,192.800,0.200
2336,3730,225,3,4,16524,8c696f5cd4f2ce17,25.500,180.900,0.100
2337,3731,226,3,3,15492,e1cf081e103bfca9,25.600,187.400,0.400
2338,3732,227,3,4,16524,5774f3625be6122e,28.300,378.200,0.400
2339,3733,228,3,4,16524,19fbaf6bcd956a57,28.200,194.300,0.200
2340,3734,229,3,4,16524,ca8d687ec8dd8a33,26.000,191.100,0.100
2341,3735,230,3,4,16524,5cee7fca710542ed,26.500,136.300,0.100
2342,3736,231,3,5,17556,5dc2136b79f560d3,26.500,149.500,0.200
2343,3737,232,3,6,18588,d18de75aacdf45d5,28.300,159.900,0.300
2344,3738,233,3,5,17556,9cfe24624dec0a09,28.900,185.800,0.300
2345,3739,234,3,5,17556,df8688d5c05608fb,27.900,134.700,0.100
2346,3740,235,3,5,17556,5a42fc9e03bb6833,26.400,142.800,0.200
2347,3741,236,3,4,16524,9e46e9a44500d4e6,26.900,150.200,0.300
2348,3742,237,3,5,17556,07dc7032a5e1c7f9,26.000,168.300,0.200
2349,3743,238,3,5,17556,b43ed2f051d53d2d,26.500,141.700,0.500
2350,3744,239,3,4,16524,317e2a4f6c83cbf1,25.100,199.800,0.100
2351,3745,240,3,4,16524,2b5ce2f8ca3b3c1d,32.600,321.900,0.100
2352,3746,241,3,4,16524,094f67974e7f32ed,27.100,233.600,0.200
2353,3747,242,3,4,16524,f1414870f1e50071,27.000,199.300,0.300
2354,3748,243,3,5,17556,25761006bbbc24e1,27.800,213.000,0.100
2355,3749,244,3,5,17556,1ab27f2846d6cf21,29.600,205.200,0.300
2356,3750,245,3,5,17556,9e982486907380d6,24.200,167.800,0.100
2357,3751,246,3,5,17556,c016d1fc8882e78a,28.000,167.400,0.200
2358,3752,247,3,4,16524,1a15bc6def8008c5,26.200,239.100,0.100
2359,3753,248,3,5,17556,e85bb06808c3b3cb,29.100,140.100,0.100
2360,3754,249,3,4,16524,1dde20b2760584c4,26.000,181.500,0.500
2361,3755,250,3,5,17556,2a63bd003045cc41,50.900,132.400,0.200
2362,3756,251,3,4,16524,ed734f119d3993f0,26.400,177.300,0.100
2363,3757,252,3,5,17556,63f7c3a82e157763,38.100,143.100,0.100
2364,3758,253,3,4,16524,19c5ae53aedd2af0,27.100,128.300,0.100
2365,3759,254,3,4,16524,778ec3b8da4cd92b,24.700,139.600,0.100
2366,3760,255,3,5,17556,3505e6d9f4cbfbf7,28.600,170.400,1.300
2367,3761,256,3,4,16524,8b68147da9563808,26.300,142.000,0.100
2368,3762,257,3,5,17556,88418c777415c363,26.000,174.600,0.100
2369,3763,258,3,5,17556,f73c59676e33189d,26.600,137.600,0.300
2370,3764,259,3,5,17556,235ef1ff18dc51e7,30.400,185.600,0.400
2371,3765,260,3,4,16524,3110895f0fb61bf6,28.000,169.900,0.100
2372,3766,261,3,5,17556,ee9e929dbdbff34d,27.200,149.100,0.400
2373,3767,262,3,5,17556,e999bacfa7c1b9ea,26.700,144.200,0.200
2374,3768,263,3,3,15492,d570498cccfe7a30,25.000,148.800,0.100
2375,3769,264,3,4,16524,9bab11beb16fea0b,29.100,172.400,0.400
2376,3770,265,3,4,16524,e04aa1114aebca27,25.500,144.700,0.100
2377,3771,266,3,5,17556,0a365e2f831665b6,45.900,184.900,0.300
2378,3772,267,3,5,17556,f3655daa8022dbfc,31.100,161.900,0.400
2379,3773,268,3,4,16524,7c6e8ffeffaef085,24.800,180.100,0.100
2380,3774,269,3,6,18588,e2d52a909326b9e1,33.000,176.200,0.100
2381,3775,270,3,4,16524,aa3b26e8c9459f24,41.100,139.300,0.100
2382,3776,271,3,8,20652,33fd821b193bb3ed,30.800,182.200,0.100
2383,3777,272,3,6,18588,8ab9db1fa3e3c2a5,30.100,165.900,0.400
2384,3778,273,3,6,18588,a2e9acc2aa294a5e,31.400,178.500,0.200
2385,3779,274,3,5,17556,87671dfc9b5a710a,27.600,150.400,0.100
2386,3780,275,3,5,17556,d452ae7f2005e145,28.100,178.500,0.100
2387,3781,276,3,6,18588,6b008b6356e35a70,43.600,152.200,0.400
2388,3782,277,3,4,16524,0aade70d4c7e5f20,25.400,150.600,0.300
2389,3783,278,3,4,16524,edeeb97f49893561,30.000,187.000,0.500
2390,3784,279,3,5,17556,2593a53873d93e27,30.100,231.500,0.100
2391,3785,280,3,6,18588,4cb106c50c2f6147,30.400,145.200,0.100
2392,3786,281,3,4,16524,ba9bd1dde5621801,27.300,144.500,0.100
2393,3787,282,3,4,16524,e12eecc60ad9916e,30.000,163.900,0.100
2394,3788,283,3,5,17556,721aafbf39580010,29.200,175.400,0.100
2395,3789,284,3,7,19620,f4cd9a0a5cb28736,31.600,279.100,0.400
2396,3790,285,3,4,16524,75460da5b7375464,29.500,147.600,0.100
2397,3791,286,3,5,17556,38dd75d84fe6d2d2,33.400,159.600,0.100
2398,3792,287,3,6,18588,e9fa885c5ecb6f71,37.200,132.200,0.400
2399,3793,288,3,4,16524,3eff3f8b920a2a81,27.200,220.900,0.100
2400,3794,289,3,2,14460,133af62002a03595,24.100,134.500,0.100
2401,3795,290,3,2,14460,74f019a6f4d143e0,24.400,144.500,0.100
2402,3796,291,3,3,15492,a2aca363ce93f4ab,50.600,183.400,0.100
2403,3797,292,3,3,15492,9f577277da8d7901,26.500,150.600,0.100
2404,3798,293,3,5,17556,ac98398f3669fcc8,29.600,178.600,0.200
2405,3800,294,3,7,19620,5ab6160f38f4e671,39.100,200.900,0.100
2406,3801,295,3,2,14460,74a816d399df6a92,24.000,178.700,0.400
2407,3802,296,3,1,13428,72a5688711ed6efd,21.600,155.200,0.100
2408,3803,297,3,2,14460,18ed3f065f1993a8,24.400,181.700,0.100
2409,3804,298,3,3,15492,6bb8769a1062cc51,25.300,151.100,0.200
2410,3805,299,3,4,16524,17680662502c6a10,25.600,145.800,0.300
2411,3807,300,3,4,16524,31d5e5a420689ffc,26.200,203.600,0.400
2412,3808,301,3,4,16524,3ab3cadc4a7ac676,25.800,134.500,0.100
2413,3809,302,3,5,17556,9fc51733a6228900,29.200,170.400,0.500
2414,3810,303,3,5,17556,48de9032190fbfcc,28.100,150.600,0.300
2415,3811,304,3,4,16524,070c5836b104273e,24.900,182.400,0.300
2416,3812,305,3,4,16524,10c7c023b8de1fd4,27.300,153.500,0.400
2417,3813,306,3,4,16524,78c7c8518dddb552,26.300,145.900,0.100
2418,3814,307,3,3,15492,bc93b1123888f722,25.400,193.300,0.300
2419,3815,308,3,6,18588,8dc91e85f6cfd59d,28.300,144.400,0.200
2420,3816,309,3,6,18588,61276d890d41709e,30.600,201.100,0.200
2421,3817,310,3,7,19620,a0618033c0269c71,30.700,148.500,0.500
2422,3818,311,3,7,19620,caeb8e5b2cdc6b65,28.700,143.200,0.300
2423,3819,312,3,7,19620,44f345a2a1628b5e,29.400,161.400,0.400
2424,3820,313,3,7,19620,452b5eac1870b3cb,30.400,164.900,0.500
2425,3821,314,3,9,21684,2cb900998c3c7966,48.800,156.300,0.200
2426,3822,315,3,9,21684,9842b5e500ca8d32,32.300,170.800,0.200
2427,3823,316,3,8,20652,d67e10a59ff9a995,33.000,195.300,0.100
2428,3824,317,3,8,20652,e467b9d2922a3e50,44.600,153.200,0.400
2429,3825,318,3,9,21684,230b2b22be2c55ec,43.800,169.000,0.100
2430,3826,319,3,9,21684,d0714da50d2cfc38,31.500,130.300,0.100
2431,3827,320,3,10,22716,7d806f74a5f7482d,54.400,186.600,0.400
2432,3828,321,3,9,21684,c5bd15c202bde65d,30.400,214.500,0.200
2433,3829,322,3,9,21684,9092e915499a02e3,30.900,183.500,0.300
2434,3830,323,3,11,23748,6bd59eed603c08a5,34.600,166.800,0.100
2435,3831,324,3,11,23748,9c3e692b34f1b699,33.500,210.100,0.300
2436,3832,325,3,11,23748,a8ae76b866fe3afa,46.300,148.800,0.300
2437,3833,326,3,11,23748,fa6ab83049c1223a,34.000,124.500,0.200
2438,3834,327,3,11,23748,4589f96a07c73a61,34.100,165.300,0.100
2439,3835,328,3,11,23748,138b30b5dd06df36,34.500,157.100,0.100
2440,3836,329,3,11,23748,dc0fe3e8e595d080,33.700,153.500,0.400
2441,3837,330,3,12,24780,1991888ae5e399e8,36.300,151.900,0.100
2442,3838,331,3,12,24780,44df6bfd8d4ec57c,33.600,136.000,0.100
2443,3839,332,3,11,23748,bdfbc05c84b4909b,44.400,136.100,0.300
2444,3840,333,3,11,23748,b1e2c1b83929d873,32.300,159.800,0.100
2445,3841,334,3,10,22716,9e29bf277dfdb4fa,33.600,157.900,0.100
2446,3842,335,3,10,22716,9869f2d1ee6a4693,35.300,187.300,0.100
2447,3843,336,3,10,22716,a0b12c7c008422bb,33.400,180.200,0.100
2448,3844,337,3,10,22716,415d529c0565cebc,34.100,156.300,0.100
2449,3845,338,3,10,22716,af500376f22ebbe0,57.900,152.900,0.200
2450,3846,339,3,10,22716,e3bb40baabd22591,33.200,160.000,0.400
2451,3847,340,3,11,23748,0381cec0ca4b4a5e,35.700,153.700,0.400
2452,3848,341,3,11,23748,9f5b4d69908a8820,38.100,181.300,0.200
2453,3849,342,3,10,22716,58bcd332dd5b9d49,32.500,151.500,0.100
2454,3850,343,3,11,23748,090327151f618fe0,46.900,203.600,0.400
2455,3851,344,3,11,23748,83d329d1db0e6e1c,32.500,211.400,0.300
2456,3852,345,3,11,23748,335d1acbdad41dc4,33.200,145.500,0.100
2457,3853,346,3,11,23748,7171bffb207edf5f,36.900,166.800,0.100
2458,3854,347,3,11,23748,02588244a3e78cb9,33.400,143.600,0.100
2459,3855,348,3,11,23748,eb0d50addf78bc74,32.400,143.900,0.100
2460,3856,349,3,11,23748,810779e906ec6241,33.100,142.600,0.100
2461,3857,350,3,11,23748,1787bf15e1938690,31.500,133.000,0.100
2462,3858,351,3,11,23748,35c5eccd84052118,33.400,169.000,0.100
2463,3859,352,3,12,24780,fc5dac77751e46de,32.800,155.000,0.200
2464,3860,353,3,12,24780,82d9f3fa295b1ed9,32.200,140.900,0.100
2465,3861,354,3,13,25812,8996dfbba44b7e11,50.500,162.100,0.100
2466,3862,355,3,13,25812,52c2b61aff2bfe9b,34.000,157.100,0.100
2467,3863,356,3,13,25812,13af2d4361c2beef,35.500,143.000,0.400
2468,3864,357,3,12,24780,03e252ca490a3154,33.900,166.400,0.100
2469,3865,358,3,12,24780,9ebec08ff70dc03f,30.500,135.700,0.100
2470,3866,359,3,12,24780,46749c8a5a9383b3,34.800,148.700,0.400
